target_id	length	eff_length	est_counts	tpm
rna-XM_035844048.1	3748	3549	45	0.531562
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	0	0
rna-XM_035844245.1	1615	1416	0	0
rna-XM_035844269.1	405	206	0	0
rna-XM_035844248.1	719	520	0	0
rna-XM_035844262.1	841	642	1.18989	0.0777
rna-XM_035843660.1	1019	820	8	0.409
rna-XR_004833110.1	1293	1094	1	0.0383204
rna-XM_035844231.1	2144	1945	197.066	4.24755
rna-XM_035843661.1	2803	2604	509.363	8.20038
rna-XM_035844249.1	1418	1219	802.374	27.5944
rna-XM_035843662.1	5465	5266	393.595	3.13341
rna-XR_004833109.1	363	164	3	0.766876
rna-XM_035844246.1	2248	2049	790	16.1634
rna-XM_035844230.1	4579	4380	6835	65.4202
rna-XR_004833108.1	1249	1050	2249.64	89.8196
rna-XM_035844234.1	2145	1946	767	16.5234
rna-XM_035844235.1	2197	1998	594	12.4635
rna-XM_035844236.1	2061	1862	2273.69	51.1917
rna-XM_035844229.1	2417	2218	37	0.699339
rna-XM_035844247.1	1181	982	1077.49	45.999
rna-XM_035844228.1	4695	4496	1443.11	13.4561
rna-XM_035844232.1	2074	1875	362.926	8.11455
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	18.9532	0.758899
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	4.02427	0.242745
rna-XM_035844266.1	416	217	0	0
rna-XM_035843668.1	2536	2337	0	0
gene-LOC118432614	1378	1179	0	0
rna-XM_035844238.1	905	706	0	0
rna-XM_035844237.1	1349	1150	34.0617	1.2417
rna-XM_035843669.1	949	750	65.0122	3.63397
rna-Trnaa-agc-4	73	3.5471	0	0
rna-XM_035844241.1	1241	1042	0	0
rna-XM_035844253.1	966	767	0	0
rna-XM_035844261.1	502	303	0	0
rna-XM_035844267.1	606	407	0	0
rna-XM_035844270.1	1373	1174	3.39852	0.121358
rna-XM_035844240.1	1400	1201	0	0
rna-XM_035844257.1	841	642	1.18989	0.0777
rna-XM_035844268.1	603	404	0	0
rna-XM_035844242.1	1362	1163	0	0
rna-XM_035844252.1	965	766	0	0
rna-XM_035844260.1	894	695	4.02427	0.242745
rna-XM_035844263.1	602	403	0	0
rna-XM_035843670.1	2044	1845	0	0
rna-XM_035844239.1	1379	1180	0	0
gene-LOC118432631	619	420	0	0
rna-XM_035844255.1	793	594	0	0
rna-XM_035844029.1	560	361	0	0
rna-XM_035843671.1	3400	3201	9.4151	0.123307
rna-XR_004833040.1	873	674	102.276	6.36156
rna-XM_035843643.1	2059	1860	0	0
rna-XM_035843672.1	735	536	0	0
rna-XM_035844288.1	1096	897	25.7922	1.20543
rna-XM_035843674.1	501	302	0	0
rna-XM_035842344.1	826	627	47.6897	3.18863
rna-XM_035843568.1	1595	1396	6.55087	0.196726
rna-XM_035843566.1	1992	1793	109	2.54855
rna-XR_004833113.1	1795	1596	0	0
rna-XR_004833111.1	154	7.38779	5.8	32.9125
rna-XR_004833114.1	3891	3692	13.3884	0.152025
rna-XM_035843563.1	3856	3657	121.1	1.38824
rna-XM_035843565.1	2398	2199	21.4737	0.409382
rna-XM_035843569.1	2245	2046	25.9125	0.530946
rna-XM_035844043.1	928	729	10.1916	0.586088
rna-XM_035844073.1	1785	1586	90.0634	2.38064
rna-XR_004832965.1	870	671	1	0.0624777
rna-XM_035843340.1	2045	1846	1467.78	33.3333
rna-XM_035844184.1	1632	1433	0	0
rna-XM_035842343.1	5554	5355	10	0.0782867
rna-XM_035844127.1	7039	6840	12.5261	0.0767725
rna-XM_035843637.1	3606	3407	0	0
rna-XM_035843642.1	1130	931	1	0.0450296
rna-XM_035843639.1	1743	1544	5	0.13576
rna-XM_035842412.1	1090	891	0	0
rna-XR_004832964.1	471	272	1	0.154127
rna-XM_035842427.1	1472	1273	26.0586	0.858165
rna-XM_035843675.1	1038	839	0	0
rna-XM_035843676.1	3452	3253	4.38044	0.0564523
rna-XM_035843895.1	1922	1723	55.6608	1.35429
rna-XR_004833062.1	984	785	36.4172	1.94484
rna-XR_004833054.1	760	561	0	0
rna-XM_035843678.1	927	728	27	1.55482
rna-XM_035843680.1	1143	944	1	0.0444095
rna-XM_035843890.1	1915	1716	50448.7	1232.48
rna-XM_035843886.1	937	738	1110	63.0542
rna-XM_035843869.1	1049	850	350	17.2622
rna-XM_035843681.1	7270	7071	1658	9.82995
rna-XM_035843682.1	1344	1145	31	1.13502
rna-XM_035843683.1	10252	10053	281.57	1.17419
rna-XM_035843684.1	1136	937	0	0
rna-XM_035843856.1	2402	2203	7.42989	0.141389
rna-XM_035843685.1	1665	1466	1	0.0285966
rna-XM_035843686.1	3033	2834	3	0.0443781
rna-XM_035843688.1	2386	2187	86	1.64853
rna-Trnas-aga-4	82	3.75521	0	0
rna-XM_035843689.1	2448	2249	3	0.0559216
rna-XM_035843690.1	5148	4949	1382	11.7068
rna-XM_035843882.1	4833	4634	1953.67	17.6743
rna-XR_004833064.1	2504	2305	34.3319	0.624416
rna-XM_035843868.1	1557	1358	214.952	6.63574
rna-XM_035843860.1	1779	1580	43.1489	1.14488
rna-XR_004833059.1	2173	1974	6.34283	0.134705
rna-XM_035843691.1	6438	6239	1643.22	11.0415
rna-XM_035843881.1	1137	938	546	24.4027
rna-XM_035843853.1	4413	4214	349	3.47199
rna-XM_035843692.1	2610	2411	0	0
rna-XM_035843694.1	2010	1811	19.7186	0.456462
rna-XR_004833066.1	1044	845	38	1.88527
rna-XM_035843878.1	1019	820	2	0.10225
rna-XM_035843888.1	664	465	10059.6	906.937
rna-XR_004833057.1	1137	938	61.588	2.75259
rna-XM_035843865.1	2966	2767	341.44	5.17313
rna-XR_004833056.1	1838	1639	148.53	3.79912
rna-XR_004833071.1	986	787	62.579	3.33351
rna-XM_035843892.1	628	429	73.9408	7.22561
rna-XR_004833051.1	1094	895	435.475	20.398
rna-XM_035843695.1	1102	903	141.808	6.58358
rna-XM_035843696.1	2580	2381	0	0
rna-XM_035843893.1	535	336	4	0.499078
rna-XM_035843875.1	1192	993	19.2814	0.814025
rna-XM_035843697.1	360	161	0	0
rna-XM_035843700.1	747	548	0	0
rna-XM_035843701.1	1397	1198	0	0
rna-XM_035843702.1	471	272	0	0
rna-XM_035843703.1	1061	862	0	0
rna-XR_004833055.1	735	536	30.6494	2.3972
rna-XM_035843857.1	2817	2618	1254.55	20.0893
rna-XM_035843704.1	1527	1328	103.36	3.26289
rna-XM_035843705.1	1692	1493	2	0.0561588
rna-XM_035843706.1	1302	1103	0	0
rna-XM_035843707.1	813	614	0	0
rna-XM_035843709.1	1236	1037	8.47287	0.342531
rna-XM_035843711.1	588	389	0	0
rna-XM_035843887.1	1243	1044	0	0
rna-XM_035843712.1	693	494	0	0
rna-XM_035843889.1	673	474	0	0
rna-XM_035843713.1	1779	1580	47	1.24706
rna-XM_035843861.1	1943	1744	12.1753	0.292672
rna-XM_035843870.1	1772	1573	31.1456	0.830072
rna-XM_035843714.1	734	535	7.33745	0.574961
rna-XM_035843715.1	1104	905	2	0.0926465
rna-XR_004833063.1	373	174	0	0
rna-XM_035843716.1	3573	3374	4.36555	0.0542428
rna-XM_035843859.1	2068	1869	2	0.0448609
rna-XM_035843880.1	1623	1424	11.1249	0.327517
rna-XM_035843717.1	1735	1536	6	0.16376
rna-XM_035843867.1	2601	2402	4.24517	0.0740917
rna-XR_004833067.1	738	539	1	0.0777784
rna-XM_035843719.1	636	437	0	0
rna-XM_035843894.1	569	370	0	0
rna-XM_035843722.1	2325	2126	1.22047	0.0240664
rna-XM_035843723.1	628	429	0	0
rna-XM_035843885.1	3020	2821	452.441	6.72367
rna-XM_035843724.1	711	512	17.7175	1.45071
rna-XM_035843725.1	861	662	0	0
rna-XM_035843726.1	1170	971	0	0
gene-LOC118432198	1634	1435	16	0.467429
rna-XM_035843727.1	1182	983	7.64754	0.326149
rna-XM_035843729.1	1338	1139	0	0
rna-XM_035843730.1	4421	4222	16.3521	0.162369
rna-XM_035843731.1	1038	839	2.00134	0.100002
rna-XM_035843732.1	1008	809	197	10.2086
rna-XR_004833070.1	3087	2888	39.0345	0.566629
rna-XM_035843864.1	2689	2490	241.262	4.06197
rna-XR_004833058.1	366	167	0	0
rna-XR_004833061.1	325	126	3.15338	1.04919
rna-XM_035843851.1	6043	5844	5.254	0.0376901
rna-XM_035843733.1	1840	1641	1	0.0255469
rna-XM_035843873.1	1336	1137	0	0
rna-XM_035843734.1	1260	1061	1	0.0395123
rna-XM_035843735.1	831	632	10	0.663331
rna-XM_035843737.1	1503	1304	0	0
rna-XR_004833069.1	407	208	0	0
rna-XM_035843872.1	1340	1141	11.0335	0.405392
rna-XM_035843858.1	1817	1618	0	0
rna-XR_004833068.1	424	225	0	0
rna-XM_035843738.1	1062	863	10	0.485777
rna-XR_004833065.1	438	239	0.880562	0.154458
rna-XM_035843740.1	1422	1223	1	0.0342784
rna-XM_035843879.1	1064	865	10.4874	0.508276
rna-XM_035844272.1	865	666	3.11944	0.196359
rna-XM_035843741.1	1908	1709	68.8221	1.68824
rna-XM_035843742.1	2376	2177	0	0
rna-XM_035843746.1	3816	3617	605.771	7.02114
rna-XM_035843283.1	3536	3337	2457	30.8672
rna-XM_035844049.1	892	693	869.341	52.5902
rna-XR_004833037.1	1150	951	11.058	0.487464
rna-XM_035843306.1	1223	1024	818	33.4889
rna-XM_035843303.1	1903	1704	3759	92.4805
rna-XM_035843305.1	1461	1262	5	0.166096
rna-XM_035843061.1	1076	877	0	0
rna-XM_035843064.1	1096	897	635	29.6776
rna-XM_035843062.1	2301	2102	2063.07	41.1462
rna-XM_035843067.1	1491	1292	770	24.9848
rna-XM_035843066.1	1152	953	377	16.5843
rna-XM_035843134.1	4012	3813	3560	39.1409
rna-XM_035843137.1	1389	1190	1267	44.6352
rna-XM_035843130.1	2260	2061	306.231	6.229
rna-XR_004833008.1	3411	3212	1341.53	17.5094
rna-XM_035843400.1	2593	2394	257	4.50046
rna-XM_035843401.1	1305	1106	113	4.28323
rna-XR_004833022.1	364	165	3	0.762228
rna-XM_035844291.1	1924	1725	5	0.121515
rna-Trnas-uga-5	82	3.75521	0	0
rna-XM_035844136.1	798	599	159	11.128
rna-XM_035843747.1	1262	1063	911.176	35.9349
rna-XR_004833097.1	1489	1290	226.813	7.371
rna-XM_035844143.1	1398	1199	44.1869	1.54498
rna-XM_035844138.1	4586	4387	4903	46.8535
rna-XM_035842951.1	3645	3446	16590	201.827
rna-XM_035844055.1	4847	4648	95.0343	0.85716
rna-XM_035843622.1	3133	2934	78.0626	1.1154
rna-XM_035843620.1	2421	2222	48.7581	0.919921
rna-XM_035843748.1	2669	2470	78.004	1.32394
rna-XM_035843749.1	1941	1742	80.5309	1.93804
rna-XM_035844151.1	3869	3670	1750	19.9903
rna-XM_035844157.1	1240	1041	789	31.7741
rna-XM_035844152.1	3412	3213	3875	50.5602
rna-XM_035843278.1	3448	3249	512	6.60645
rna-XM_035843281.1	1554	1355	151	4.67181
rna-XM_035843751.1	573	374	6	0.672554
rna-XR_004833078.1	486	287	9	1.31464
rna-XM_035843934.1	673	474	22	1.94577
rna-XM_035843937.1	908	709	26	1.53736
rna-XM_035843752.1	923	724	20	1.15808
rna-XM_035843936.1	697	498	25	2.10455
rna-XM_035843962.1	2176	1977	70	1.48436
rna-XM_035844167.1	5536	5337	2583	20.2897
rna-XM_035844169.1	2721	2522	794	13.1985
rna-XM_035844168.1	2015	1816	108.774	2.51106
rna-XR_004833105.1	1166	967	250.226	10.8481
rna-XM_035844171.1	1250	1051	0	0
rna-XM_035844025.1	2359	2160	2339	45.3967
rna-XR_004833084.1	319	120	19.0725	6.66308
rna-XM_035843753.1	3273	3074	93	1.26831
rna-XM_035844021.1	4321	4122	4175.61	42.4677
rna-XM_035844027.1	1849	1650	397.394	10.0968
rna-XM_035842468.1	1752	1553	9	0.242951
rna-XM_035843954.1	750	551	13	0.989098
rna-XM_035843955.1	3521	3322	724	9.13664
rna-XR_004833079.1	1676	1477	834	23.6719
rna-XM_035843959.1	2042	1843	46	1.04636
rna-XM_035843957.1	6855	6656	803	5.05766
rna-XM_035842470.1	2470	2271	11	0.203059
rna-XM_035842434.1	6661	6462	10005	64.9079
rna-XR_004832963.1	361	162	11	2.84659
rna-XM_035843456.1	594	395	412.604	43.7909
rna-XM_035843754.1	1255	1056	3	0.119098
rna-XM_035843899.1	1210	1011	148.041	6.13875
rna-XM_035842445.1	7185	6986	5922	35.5375
rna-XM_035842380.1	2127	1928	46	1.00023
rna-XM_035842379.1	6485	6286	2475	16.5063
rna-XM_035843468.1	1690	1491	63	1.77138
rna-XM_035843757.1	2309	2110	161.537	3.2095
rna-XM_035842993.1	4728	4529	2822	26.1218
rna-XM_035843003.1	1263	1064	17.0472	0.671674
rna-XM_035843632.1	693	494	2	0.169727
rna-XM_035843631.1	2275	2076	135.581	2.73791
rna-XM_035843758.1	2215	2016	0	0
rna-XM_035844084.1	1977	1778	9	0.212206
rna-XM_035844083.1	1862	1663	0	0
rna-XM_035843771.1	2570	2371	24	0.424353
rna-XM_035844007.1	3629	3430	130.803	1.59871
rna-XM_035844010.1	2155	1956	195	4.17939
rna-XM_035844012.1	1220	1021	2234	91.7287
rna-XM_035844014.1	2323	2124	7684.23	151.668
rna-XM_035844011.1	2636	2437	3306.77	56.8847
rna-XM_035844008.1	1985	1786	390	9.15442
rna-XM_035844016.1	2468	2269	115	2.12477
rna-XM_035843100.1	3056	2857	7623	111.857
rna-Trnac-gca-6	72	3.52559	0	0
rna-XM_035843759.1	2402	2203	254	4.83356
rna-XM_035843351.1	902	703	7	0.417436
rna-XM_035843049.1	2728	2529	5650	93.6585
rna-XM_035843050.1	1864	1665	839	21.1249
rna-XM_035843243.1	3876	3677	4.38348	0.0499773
rna-XR_004833013.1	1429	1230	10.4172	0.355054
rna-XM_035843246.1	2832	2633	765	12.1803
rna-XM_035843244.1	4574	4375	355.74	3.40881
rna-XM_035843760.1	1247	1048	15	0.600036
rna-XM_035843761.1	1364	1165	17	0.611745
rna-XM_035843840.1	2511	2312	11.8103	0.214151
rna-XM_035843319.1	3332	3133	1016	13.5951
rna-XM_035843591.1	4332	4133	3793.18	38.4757
rna-XM_035843762.1	821	622	149	10.0425
rna-XM_035843710.1	2174	1975	390	8.27838
rna-XM_035843763.1	2490	2291	32	0.585562
rna-XM_035843764.1	818	619	1	0.0677262
rna-XM_035843743.1	873	674	0	0
rna-XM_035844219.1	1338	1139	738	27.1632
rna-XM_035843600.1	2294	2095	103.443	2.06997
rna-XM_035844068.1	1991	1792	111.431	2.60684
rna-XM_035843765.1	1266	1067	28.294	1.11167
rna-XM_035843766.1	658	459	10.9679	1.00175
rna-XM_035844069.1	1358	1159	42.8648	1.55047
gene-LOC118432238	1802	1603	33.7066	0.881514
gene-LOC118432580	1846	1647	117.552	2.99215
gene-LOC118432118	947	748	5.05528	0.283329
rna-XM_035843320.1	4302	4103	838	8.56229
rna-XR_004833072.1	289	90.0004	0	0
rna-XM_035843606.1	1622	1423	5	0.147303
rna-XM_035843768.1	1433	1234	1	0.0339729
rna-XM_035844224.1	1168	969	9	0.389373
rna-XM_035843770.1	2580	2381	4	0.0704285
rna-XR_004832953.1	287	88.0006	0	0
rna-XM_035843772.1	857	658	9	0.573409
rna-XM_035842336.1	1750	1551	301	8.13584
rna-XM_035843773.1	2215	2016	49.101	1.02105
rna-XM_035843774.1	1899	1700	99	2.44137
rna-XM_035842329.1	3416	3217	304	3.9616
rna-XM_035842328.1	3007	2808	36.7039	0.547977
rna-XR_004832950.1	3667	3468	2.34841	0.0283885
rna-XM_035842332.1	3632	3433	1	0.0122116
rna-XM_035842334.1	2189	1990	143.981	3.0332
rna-XR_004832951.1	1891	1692	28.4479	0.704851
rna-XM_035842337.1	1225	1026	2173	88.7892
rna-XM_035843932.1	1189	990	71	3.00657
rna-XM_035844185.1	1097	898	350	16.3395
rna-XR_004832954.1	1818	1619	237.044	6.13803
rna-XM_035843105.1	4977	4778	6633	58.1985
rna-XM_035842433.1	2407	2208	0	0
rna-XM_035843101.1	5902	5703	8684	63.8358
rna-XM_035842452.1	3282	3083	13968	189.936
rna-XM_035844273.1	3158	2959	2543.32	36.0333
rna-XM_035844281.1	2618	2419	2537.68	43.9793
rna-XM_035843574.1	2239	2040	5538	113.807
rna-XM_035842373.1	3200	3001	1067.24	14.9088
rna-XM_035842374.1	1463	1264	130.251	4.31999
rna-XM_035842364.1	6120	5921	4958	35.1042
rna-XR_004833020.1	1708	1509	43.0893	1.19709
rna-XM_035843775.1	3252	3053	741	10.1751
rna-XM_035843247.1	3123	2924	1209	17.3339
rna-XM_035843113.1	1876	1677	10.0486	0.251201
rna-XM_035843776.1	1296	1097	1	0.0382156
rna-XM_035843109.1	5034	4835	7	0.0606945
rna-XM_035843112.1	1036	837	711	35.6116
rna-XM_035843110.1	2276	2077	852.711	17.2113
rna-XM_035843042.1	2935	2736	1204	18.4484
rna-XM_035843044.1	3908	3709	2500	28.2573
rna-XM_035843777.1	468	269	0	0
rna-XR_004833095.1	917	718	8.78943	0.513197
rna-XM_035844056.1	3139	2940	22.0962	0.315078
rna-XM_035843779.1	363	164	0	0
rna-XM_035844206.1	1855	1656	5	0.126578
rna-XM_035843780.1	1967	1768	7	0.165983
rna-XM_035842342.1	2069	1870	12	0.269022
rna-XM_035843796.1	732	533	1	0.0786539
rna-XR_004833076.1	564	365	0	0
rna-XM_035843408.1	2207	2008	3595.23	75.0603
rna-XM_035843797.1	588	389	150.413	16.21
rna-XM_035843411.1	824	625	422.359	28.3302
rna-XM_035843252.1	1617	1418	360	10.6432
rna-XM_035843256.1	885	686	1437	87.8173
rna-XM_035843251.1	2763	2564	694	11.3472
rna-XM_035843943.1	1044	845	70	3.47287
rna-XM_035843944.1	921	722	45	2.6129
rna-XM_035842467.1	1336	1137	1	0.0368712
rna-XM_035844094.1	2253	2054	412.897	8.42732
rna-XM_035844093.1	2652	2453	46.5046	0.794779
rna-XM_035844095.1	1945	1746	1	0.0240106
rna-XM_035844085.1	7285	7086	846.589	5.00863
rna-XM_035844088.1	2483	2284	2690	49.3746
rna-XM_035842442.1	2318	2119	51.7562	1.02395
rna-XM_035842443.1	1576	1377	799	24.3254
rna-XM_035842439.1	2809	2610	1591	25.5551
rna-XM_035843491.1	5413	5214	1594.71	12.822
rna-XM_035843528.1	1279	1080	432	16.769
rna-XR_004833029.1	299	100	53	22.2189
rna-XM_035843485.1	5385	5186	6669	53.9108
rna-XM_035843798.1	6909	6710	639	3.99233
rna-XM_035843799.1	1038	839	1	0.0499673
rna-XM_035843800.1	5362	5163	150.946	1.22565
rna-XM_035843502.1	2757	2558	970	15.8971
rna-XM_035843492.1	4777	4578	6592	60.3655
rna-XM_035843530.1	1109	910	1684	77.5797
rna-XM_035843539.1	1032	833	105	5.28435
rna-XM_035843531.1	2907	2708	5313	82.2505
rna-XM_035843510.1	3134	2935	8030	114.698
rna-XM_035843554.1	1285	1086	422	16.2903
rna-XR_004833031.1	3857	3658	665.344	7.62518
rna-XM_035843543.1	806	607	0	0
rna-XR_004833028.1	1460	1261	0	0
rna-XR_004833032.1	1308	1109	1	0.0378021
rna-XM_035843546.1	1377	1178	0	0
rna-XM_035843473.1	6250	6051	3	0.0207846
rna-XM_035843503.1	3622	3423	51	0.624613
rna-XM_035843802.1	2931	2732	11	0.168795
rna-XM_035843507.1	3335	3136	83	1.10956
rna-XM_035843548.1	1060	861	256	12.4648
rna-XM_035843527.1	2156	1957	40	0.856874
rna-XM_035843540.1	1026	827	450	22.8115
rna-XM_035843803.1	3335	3136	23	0.307468
rna-XM_035843526.1	2164	1965	0	0
rna-XR_004833026.1	2115	1916	907	19.8454
rna-XM_035843490.1	3845	3646	392.627	4.51451
rna-XM_035843499.1	3450	3251	566.293	7.3025
rna-XM_035843538.1	1323	1124	733	27.3392
rna-XM_035843475.1	6143	5944	4225	29.7986
rna-XM_035843547.1	1260	1061	5775	228.184
rna-XM_035843544.1	1963	1764	883	20.985
rna-XM_035843545.1	1077	878	9	0.42973
rna-XM_035843500.1	2587	2388	1032	18.1173
rna-XM_035843489.1	4605	4406	629	5.98486
rna-XM_035843529.1	1748	1549	1952	52.8294
rna-XM_035843804.1	3624	3425	1048	12.8277
rna-XM_035843534.1	1213	1014	0	0
rna-XM_035843805.1	621	422	20	1.98685
rna-XM_035843535.1	1137	938	55	2.45814
rna-XM_035843509.1	2888	2689	18	0.280627
rna-XM_035843917.1	4345	4146	3873	39.1621
rna-XM_035843930.1	2322	2123	1008	19.9048
rna-XM_035843931.1	2014	1815	504	11.6413
rna-XM_035843579.1	2020	1821	7	0.161152
rna-XM_035844077.1	2300	2101	404.936	8.07994
rna-XM_035843440.1	2470	2271	1203.06	22.2085
rna-XM_035843806.1	962	763	3	0.164833
rna-XM_035843273.1	1880	1681	6374	158.962
rna-XM_035843276.1	1191	992	1107	46.7825
rna-XM_035843269.1	7279	7080	4124.45	24.4219
rna-XR_004833016.1	7236	7037	3061.55	18.239
rna-XM_035843274.1	1397	1198	186	6.50884
rna-XM_035843267.1	5224	5025	2093.6	17.4665
rna-XM_035843275.1	2919	2720	1964.4	30.2767
rna-XM_035844038.1	3881	3682	221.636	2.5235
rna-XM_035843217.1	3854	3655	2709	31.072
rna-XM_035843345.1	3218	3019	380	5.27677
rna-XM_035843807.1	3058	2859	270	3.95911
rna-XM_035843203.1	2308	2109	414	8.22946
rna-XM_035843201.1	3310	3111	2555.43	34.436
rna-XM_035843808.1	1343	1144	6	0.219873
rna-XM_035843635.1	1007	808	8	0.415075
rna-XM_035842341.1	2185	1986	307.442	6.48979
rna-XM_035843177.1	5908	5709	1160	8.51816
rna-XM_035842950.1	1456	1257	414	13.8074
rna-XM_035842949.1	2021	1822	1387	31.9136
rna-XM_035842947.1	2847	2648	1461	23.1302
rna-XM_035843116.1	2354	2155	3875.44	75.3913
rna-XM_035843114.1	4107	3908	2037.44	21.8564
rna-XM_035844191.1	1206	1007	6	0.249787
rna-XR_004833044.1	991	792	2	0.105865
rna-XM_035842632.1	1535	1336	48	1.5062
rna-XM_035842585.1	2446	2247	108	2.01497
rna-XM_035843809.1	843	644	49	3.18976
rna-XM_035842505.1	5327	5128	495	4.04674
rna-XM_035842610.1	3105	2906	889.171	12.8274
rna-XM_035842662.1	1082	883	26	1.23441
rna-XM_035842637.1	2017	1818	7	0.161418
rna-XM_035842504.1	4557	4358	39	0.375167
rna-XM_035843810.1	999	800	8	0.419225
rna-XM_035842672.1	855	656	1	0.0639063
rna-XM_035842592.1	1873	1674	376	9.41629
rna-XR_004832980.1	2461	2262	3	0.0556002
rna-XM_035842661.1	1284	1085	1	0.0386383
rna-XM_035842659.1	1252	1053	2	0.079625
rna-XM_035842532.1	4897	4698	526	4.69375
rna-XM_035842674.1	1662	1463	487	13.9551
rna-XM_035842484.1	9576	9377	3904	17.4539
rna-XM_035842622.1	3033	2834	112	1.65678
rna-XM_035842587.1	4103	3904	3594.99	38.6042
rna-XM_035842506.1	3813	3614	11	0.1276
rna-XR_004832985.1	216	24.1385	0	0
rna-XM_035843811.1	1869	1670	1	0.0251033
rna-XM_035843822.1	633	434	2	0.193191
rna-XM_035843824.1	913	714	1	0.058715
rna-XM_035843825.1	654	455	0	0
rna-XM_035842529.1	3310	3111	17.7367	0.239012
rna-XM_035843826.1	5222	5023	11.0203	0.0919769
rna-XM_035842636.1	2114	1915	4.84272	0.106015
rna-XM_035842586.1	3493	3294	81.5056	1.03732
rna-XM_035842638.1	6554	6355	4000	26.3871
rna-XM_035842681.1	1506	1307	1982	63.5734
rna-XM_035842620.1	2255	2056	304	6.19866
rna-XM_035842663.1	1869	1670	145.147	3.64367
rna-XM_035842640.1	4147	3948	32759	347.857
rna-XM_035842682.1	699	500	3172	265.957
rna-XM_035842498.1	6383	6184	1165	7.89776
rna-XM_035842512.1	5021	4822	997	8.66793
rna-XM_035843827.1	939	740	1	0.0566521
rna-XM_035842657.1	2645	2446	61	1.04549
rna-XM_035842560.1	4248	4049	191	1.97758
rna-XM_035842572.1	3954	3755	172	1.92029
rna-XM_035842497.1	5643	5444	1916.5	14.7584
rna-XM_035842654.1	1701	1502	226.927	6.33379
rna-XM_035842687.1	1454	1255	2413	80.6049
rna-XM_035842683.1	1062	863	319.881	15.5391
rna-XM_035842643.1	1934	1735	1267	30.6143
rna-XR_004832975.1	343	144	0	0
rna-XM_035842650.1	1696	1497	0	0
rna-XR_004832984.1	436	237	0	0
rna-XM_035842516.1	5384	5185	5649	45.6741
rna-XR_004832986.1	1114	915	7	0.320719
rna-XR_004832982.1	472	273	0	0
rna-XM_035842668.1	2275	2076	713.127	14.4008
