resid	log2FoldChange	padj
TCONS_00032674	8.81379564515676	7.89722283849408e-08
TCONS_00032064	6.72031055918067	0.000184218144514202
TCONS_00054786	-0.928069704854564	0.000661040728275184
TCONS_00047098	-4.20448218207418	3.26383641381894e-18
TCONS_00038402	3.8301011450949	3.52086629939933e-08
TCONS_00038481	-1.43565115936727	1.64027535354079e-06
TCONS_00038493	-0.935274272440599	0.00013364852164973
TCONS_00038418	-2.36298040644644	2.54264282706855e-06
TCONS_00038497	3.69227790105948	0.00455207012914593
TCONS_00038430	7.27742498930396	0.00396938029712012
TCONS_00038439	7.07129412547103	0.00875385796094674
TCONS_00038444	4.62403068041806	3.32765852421346e-09
TCONS_00038524	-0.954915760804404	1.62330262001561e-07
TCONS_00038456	-0.95081285171201	0.00173135235742819
TCONS_00038525	8.45449140288428	3.49820636401149e-07
TCONS_00009487	-2.86801639608009	1.97639313489138e-08
TCONS_00054740	3.6075875966343	0.00410802767303225
TCONS_00004559	3.05853619502954	4.96171526711918e-18
TCONS_00052344	3.21267565352748	3.09707251259038e-06
TCONS_00052345	6.33683533637038	0.00362530372350035
TCONS_00022961	2.64158976364263	1.2323045944095e-08
TCONS_00022963	2.39561816656701	2.45149108819461e-16
TCONS_00024479	7.08576554104867	2.14207619035109e-06
TCONS_00022967	2.00114624472833	5.48827728314769e-05
TCONS_00022979	3.31662589169485	3.49060309254189e-47
TCONS_00022983	-1.75623497592444	9.38598982505886e-23
TCONS_00022994	1.88941160389665	0.000765357940360055
TCONS_00024481	4.10837843540693	1.05954407851375e-07
TCONS_00022997	-1.1752750721497	1.31089656506371e-12
TCONS_00024485	-1.58772263910326	6.61891942442269e-07
TCONS_00023007	-5.03053199327393	4.91129551023202e-29
TCONS_00024487	-4.09271703555343	0.000265493454456832
TCONS_00023010	1.3247112450615	2.46920471635595e-08
TCONS_00023014	-1.58274449688116	3.8465087912814e-13
TCONS_00023016	3.85995841890245	6.70448413960048e-17
TCONS_00023026	-1.4644853075793	0.00718429237609502
TCONS_00023028	2.93399392647267	8.25057841395687e-25
TCONS_00023046	3.24347351817878	7.03603452184156e-07
TCONS_00023047	3.42220813182547	4.52744653097549e-09
TCONS_00023049	-0.531884129838996	0.00247088987438274
TCONS_00023058	-1.22528650461298	0.000178767218840171
TCONS_00023059	-1.47590743959991	4.43195874248993e-06
TCONS_00024535	-1.16033608671671	0.00168672313285425
TCONS_00024538	-2.66580202220036	8.59053002139199e-08
TCONS_00024544	-1.29500031394449	0.00156161848915809
TCONS_00023089	-1.37234696850297	1.45252763620014e-05
TCONS_00023092	-1.36412612958136	8.82263832670151e-11
TCONS_00023093	-1.4240605422589	8.28119844323463e-12
TCONS_00023118	7.26084013811062	3.1983373150231e-11
TCONS_00024571	3.60816659710272	1.0460280196969e-17
TCONS_00023123	-0.708256263581748	0.00103116891930495
TCONS_00023129	4.61019862821212	7.98080204489376e-38
TCONS_00024586	-1.451364638316	4.2728656896527e-06
TCONS_00023130	-1.92470859437033	1.24652528195612e-07
TCONS_00024590	4.97312876551427	3.5643916339429e-15
TCONS_00023137	0.782445530405561	3.13576107708051e-08
TCONS_00023138	-6.53585536235958	3.70606079971947e-15
TCONS_00023140	-2.21899300876191	0.00953586867505649
TCONS_00024600	1.23032021243465	0.000962705528863725
TCONS_00024610	4.53400029918236	1.2359700173876e-06
TCONS_00023170	7.88836472902311	0.00037403759026128
TCONS_00024640	-2.00397316404755	5.31672086026967e-35
TCONS_00023188	7.26511437980348	0.0048401867986404
TCONS_00023197	-1.14774564788229	1.17543097215301e-09
TCONS_00024658	-1.62477548132884	4.30525781433635e-18
TCONS_00023203	2.24863565002248	0.00296977028303517
TCONS_00024660	6.47786978539148	2.42801000898508e-13
TCONS_00023205	-0.984511395027881	0.00129498617394233
TCONS_00023207	1.11079545258598	5.32351806280566e-11
TCONS_00023217	3.53150661291123	5.26096604749624e-92
TCONS_00024667	1.60411829491061	0.00298857345204911
TCONS_00023241	-2.3573006705559	3.32205643258511e-06
TCONS_00024697	1.31290328752693	2.98653568126318e-09
TCONS_00024703	-1.27130703106757	2.4295574810955e-05
TCONS_00024704	-0.744942687687766	0.00159578666082893
TCONS_00023245	-1.452424819983	0.000118952870294269
TCONS_00023249	8.52308651930185	1.58531999727001e-05
TCONS_00023250	-7.74560900685939	0.00128040649272239
TCONS_00024710	-6.23197356880118	1.82827325073205e-16
TCONS_00024714	-3.90402561059256	0.000121593212460408
TCONS_00023271	-8.95714656771919	1.75285971193706e-108
TCONS_00023276	7.95701319412397	2.27294576905216e-20
TCONS_00024719	-7.4351381661469	6.44332439084332e-13
TCONS_00024727	-3.13345597862762	0.00707306025236048
TCONS_00024735	-2.12786848581575	6.3377564637558e-15
TCONS_00024740	8.65604726538648	8.55846795248481e-06
TCONS_00023330	-1.32510339927386	1.97410843782355e-19
TCONS_00024746	-1.81840846032732	1.25380011448566e-07
TCONS_00024747	-1.87165459331032	8.52562383522354e-23
TCONS_00023333	3.25267922986834	1.54897284217264e-22
TCONS_00024749	7.1518754663933	0.00713419311071319
TCONS_00023337	1.00373776258001	7.31776266735853e-10
TCONS_00023345	4.27851883739052	7.23230365701869e-11
TCONS_00023347	0.765914635401865	3.34220778596705e-06
TCONS_00024755	-1.62837602985883	2.98749923258471e-08
TCONS_00024756	-1.56551607331015	3.52389413298824e-07
TCONS_00024757	-0.893086015898218	6.44327503983657e-05
TCONS_00024790	3.0939820305589	1.93242812274599e-14
TCONS_00024795	-1.58367574286682	3.5768515672079e-06
TCONS_00024811	2.33591676286053	0.00815127169303761
TCONS_00023399	7.34201845588763	8.17175561111101e-05
TCONS_00023407	-1.52356744893103	0.000254988705959308
TCONS_00024836	9.07523009159672	1.07844581995008e-08
TCONS_00024837	1.50943174169429	0.00216524644054007
TCONS_00023427	2.13933102581349	1.31265323178447e-14
TCONS_00023435	5.05308328757494	4.49201829941088e-38
TCONS_00024838	-1.35448592829965	3.82074082676808e-08
TCONS_00023437	0.607451681045466	0.000180001904160179
TCONS_00023439	-1.81209719653476	8.49556773740874e-05
TCONS_00024839	-3.39211685179105	9.30459146726444e-18
TCONS_00024844	1.00889438437624	0.00542951874272884
TCONS_00023445	-0.997804834480992	0.00571813296026043
TCONS_00023450	4.65142222095129	7.96431376363626e-06
TCONS_00023456	-3.6189245219201	6.74896568350934e-71
TCONS_00023459	-5.07976215452481	6.01381069134041e-44
TCONS_00023461	-3.86062731290976	1.54218669265784e-07
TCONS_00024858	3.15478131448923	2.98060313960136e-59
TCONS_00023471	-2.45409500524191	1.0553167175588e-15
TCONS_00023472	-2.56897921270585	0.000840837346826776
TCONS_00024862	1.41394993428046	6.61201684387242e-05
TCONS_00023476	-1.73946531348649	3.93871248720183e-06
TCONS_00023479	-1.6969195793957	0.000142143809049686
TCONS_00023486	4.2361341588949	9.93460574789129e-10
TCONS_00023496	2.52317191464845	0.00430208393447507
TCONS_00023502	4.84569864592669	0.000316932321599165
TCONS_00023503	-9.14695235585726	5.4182874436853e-57
TCONS_00023504	-5.10547802409954	3.01671439938008e-80
TCONS_00024890	-1.57426626295582	0.0017680618196452
TCONS_00024912	-0.792657351220507	3.68320652228733e-07
TCONS_00023533	1.30825337386063	3.11889606441302e-06
TCONS_00023548	-2.20456059507175	9.78347810155274e-24
TCONS_00024915	2.21235719211996	0.00512368990384775
TCONS_00023556	5.17017592544618	3.61234039563818e-276
TCONS_00024961	3.78324973592577	0.0057120225767872
TCONS_00023585	-2.19576004518502	1.04323097202233e-33
TCONS_00024984	-2.03578106137626	0.00260689349829988
TCONS_00023595	10.6829307187762	1.10388048324556e-32
TCONS_00023603	3.41839644378374	0.000594060408516236
TCONS_00025030	7.08971272075359	0.000120129613675837
TCONS_00025036	1.90046020477005	1.24687236927573e-06
TCONS_00023645	-3.08173132383711	6.90514927454008e-67
TCONS_00025042	-1.2492126342537	6.38153483125611e-22
TCONS_00023646	1.55733279195532	0.00904788821889531
TCONS_00023656	-7.37621773625532	3.63896812078154e-19
TCONS_00023661	4.7914388001074	1.95110906165387e-60
TCONS_00023662	4.8261187279277	1.9561480289489e-227
TCONS_00023667	3.55194033476366	9.91553467736664e-32
TCONS_00025065	-1.50934203610725	0.000289081517303943
TCONS_00023670	-6.49320961052605	0.00267453916049852
TCONS_00025071	1.64773215172946	2.47734176581739e-05
TCONS_00025080	-1.92765522050316	5.53847743045907e-28
TCONS_00025111	6.19231851880953	0.00195659521631577
TCONS_00023730	1.17613226112041	0.00064992290602468
TCONS_00025139	2.74868473383365	0.00105621703232152
TCONS_00025148	10.4128794790816	4.37170365328819e-11
TCONS_00023746	2.1293742887347	1.10248348115696e-10
TCONS_00023764	3.16385539425471	2.43027902915657e-38
TCONS_00023766	-1.24759866838355	2.07604962759834e-15
TCONS_00025160	6.3595849958962	4.04675496791178e-29
TCONS_00025167	-3.0057206221765	0.000106411980443815
TCONS_00023776	-1.03495162595674	0.00709175022748003
TCONS_00023777	-1.96108500663306	1.6908997546648e-10
TCONS_00023778	-1.78357187151893	6.7378302535134e-08
TCONS_00025175	-1.12217100492028	0.00169604004185515
TCONS_00023784	-1.98136148370413	2.6807234933779e-14
TCONS_00023789	10.9114255879486	2.13867043496886e-14
TCONS_00023794	4.09218284072957	8.73708032979399e-48
TCONS_00025201	8.2831279084848	4.90779848383006e-33
TCONS_00023837	2.90678991876001	8.47704392359313e-23
TCONS_00023838	-1.04267951726985	0.003066660802509
TCONS_00025232	-1.33942194623477	4.03091035735662e-05
TCONS_00023853	-1.44055576620933	5.19646436704239e-06
TCONS_00025233	-1.83373720909735	4.22866741798104e-25
TCONS_00023857	-0.995229840535901	0.00374060392432548
TCONS_00025247	5.74965039923464	2.62352096708719e-07
TCONS_00025251	2.66971772466511	1.07493855902188e-16
TCONS_00023868	3.91486076828185	0.00408742130300908
TCONS_00023871	3.82423763652994	0.00208319380681214
TCONS_00025261	-0.747953697060985	0.00028965954959626
TCONS_00025262	7.18522510965309	5.73254193506383e-38
TCONS_00025266	-1.03893953196348	0.00771011667859292
TCONS_00025269	3.14754420454591	8.85957901235134e-13
TCONS_00025271	6.53818032688859	4.521088286455e-05
TCONS_00025272	5.25817183044829	1.24732679306791e-05
TCONS_00025273	7.89807288806304	8.09408269348435e-06
TCONS_00025276	-0.928570587255989	0.00381625177762346
TCONS_00025279	-2.43479585553383	0.007964321310832
TCONS_00023886	-7.35751529336271	0.00441177633921796
TCONS_00023887	7.26639230091376	0.004036866536066
TCONS_00023900	-4.3831389922588	0.0010240173346578
TCONS_00023913	3.23161512153566	6.87310474691956e-12
TCONS_00023914	3.70228596562235	0.00278451160747168
TCONS_00023915	1.85728736707489	2.67048162979994e-35
TCONS_00023922	-1.7123255767286	4.28767097285577e-18
TCONS_00025320	-1.53869587308877	0.000211057846740799
TCONS_00025321	-2.30189908368321	0.000125075661676638
TCONS_00025323	-0.961904853488768	0.000839904409104878
TCONS_00023955	0.887672549457263	6.0081960194475e-06
TCONS_00023963	3.44211089587908	3.50823916150758e-39
TCONS_00025327	3.5258581217215	4.65345465261625e-64
TCONS_00025333	4.78951154539144	2.96053812467987e-59
TCONS_00025346	-0.84993884748544	0.00480356568108436
TCONS_00025359	1.27314149983882	4.21273286492314e-05
TCONS_00025364	7.46603594290497	0.00238125828701998
TCONS_00023992	-1.22070270566848	0.000587733149187396
TCONS_00023995	-1.69014913775592	2.33796941903144e-09
TCONS_00024001	1.2213583629513	1.35377674601434e-11
TCONS_00024002	-2.02608909921434	2.80178967812224e-23
TCONS_00024004	-1.68028445714525	1.74252684196047e-05
TCONS_00024011	10.4555194824398	6.85025205250357e-30
TCONS_00025382	10.8651802818142	4.35250957889904e-09
TCONS_00024012	11.8160974963297	1.39570180246027e-15
TCONS_00025383	4.156481626364	5.27817846326551e-18
TCONS_00025384	8.45310424028332	4.53651669535086e-07
TCONS_00024015	8.38711758893466	3.488376477838e-05
TCONS_00025392	-1.7602014904659	9.04098179069923e-07
TCONS_00024021	-0.766719671985128	0.00812268933848601
TCONS_00025399	-0.46669434951324	0.00932267044350087
TCONS_00024041	6.96745584332266	0.000332599472814765
TCONS_00024045	-1.88100985269794	7.61926310534712e-15
TCONS_00024047	1.55831984329508	2.44535189449555e-11
TCONS_00025424	-1.61032233348487	4.25432199019496e-31
TCONS_00024066	-1.3697935536153	3.23599070585122e-24
TCONS_00025437	3.45096310735537	3.1607946853074e-91
TCONS_00025445	0.92415759235757	0.00158651561801889
TCONS_00025446	2.99348839858088	7.52416839120836e-10
TCONS_00024074	2.06285537562802	2.80882354237239e-41
TCONS_00024085	-2.62268615999408	8.7372563798319e-44
TCONS_00024086	9.85692271605407	9.13913034863781e-26
TCONS_00024093	2.22071864781945	3.37750207174089e-44
TCONS_00025465	-1.62785013967938	8.57734074696611e-07
TCONS_00025467	2.82818645672693	2.72276487021435e-09
TCONS_00024097	3.03056561428914	0.000528038922980185
TCONS_00025480	5.76786989374969	0.00628921840783398
TCONS_00025493	1.13027961436555	4.64944505378464e-07
TCONS_00024115	-3.15112642563856	7.30858111063052e-107
TCONS_00024122	-1.05931869403246	0.00440451968281355
TCONS_00025508	-2.06107163960664	4.09959576015731e-37
TCONS_00024127	1.48227171402452	1.28683611727832e-13
TCONS_00024139	4.92457494980757	6.37076021558996e-09
TCONS_00024141	1.98531871693716	2.41589280746189e-42
TCONS_00025516	3.12063645995429	4.27974652202449e-30
TCONS_00024143	1.98720115204596	0.00101838457359115
TCONS_00024148	-1.83257284620755	0.00129498617394233
TCONS_00025521	5.0426469330276	0.000759654658228172
TCONS_00025522	-1.21428731990885	9.91381195145725e-06
TCONS_00025523	2.09318379471788	2.75960328033596e-07
TCONS_00025532	8.69132386350347	6.30427182818254e-08
TCONS_00024164	3.9348925230233	0.00642085810624606
TCONS_00024172	5.70689560742036	1.67863226130866e-16
TCONS_00025548	1.72897485050056	5.16303165703152e-09
TCONS_00024181	-3.14365101550539	1.93556069292808e-27
TCONS_00025567	8.35213222514914	4.33812128180337e-05
TCONS_00024186	-1.55038626443671	9.78999601609097e-11
TCONS_00024187	-1.09748616367585	1.03230338637425e-05
TCONS_00025570	1.62477133304132	2.64066436918676e-06
TCONS_00024188	-2.13622985581981	8.00286774398258e-13
TCONS_00024189	-0.952302517854226	0.000275043731159374
TCONS_00025571	4.83661524299164	0.00924626774393738
TCONS_00024198	8.28213551359853	6.12580933306676e-05
TCONS_00024199	7.66938881830951	0.00104438293470121
TCONS_00024214	8.35530682263752	3.93056211654914e-05
TCONS_00024232	3.73965265071778	0.000784946187887761
TCONS_00025621	-0.700636301389104	2.66996864913682e-05
TCONS_00025672	5.2249857749288	0.00602571453785782
TCONS_00025678	6.17278074676274	0.00330454151914704
TCONS_00024268	-7.56466413375685	1.84260552669965e-74
TCONS_00024295	-1.90602541921716	9.19970325805414e-55
TCONS_00025700	1.11583511525836	9.87651797496206e-16
TCONS_00025702	6.41882806121868	4.0263381165218e-88
TCONS_00025714	-1.01799253330111	5.10698843376727e-05
TCONS_00024323	-2.1967859267996	3.95275618120319e-36
TCONS_00025715	-1.60346907164674	1.85055775755345e-05
TCONS_00024332	-2.20647445157405	0.00110728572338878
TCONS_00024337	2.54284601138478	0.00815283604636132
TCONS_00024347	-1.87722223693065	4.54331222851514e-05
TCONS_00025745	2.28837188468009	9.8745938472153e-06
TCONS_00024360	-3.65445017479051	0.000115999720587381
TCONS_00025757	-1.72795398720102	7.17787452438073e-20
TCONS_00024372	-1.40570815929626	9.4308481989906e-06
TCONS_00024373	-1.44498602774932	4.3110314965567e-08
TCONS_00025795	-1.67101342165724	5.26983321412152e-22
TCONS_00024408	-1.50608567761288	2.68575899513882e-14
TCONS_00024425	-1.31436615108756	9.76511960256158e-10
TCONS_00025829	-0.788295485924715	0.0011863662699318
TCONS_00024432	6.35332948163043	1.55041136978346e-49
TCONS_00024449	-1.40426696575153	0.00130393940010101
TCONS_00024458	-1.67516496939651	0.000179002716946271
TCONS_00025852	1.40190372858658	0.00359392136980807
TCONS_00025855	1.19251635872573	1.05071053813e-07
TCONS_00024460	1.61682876931489	0.00457386757237736
TCONS_00024464	-1.63919985030859	2.59383080390765e-06
TCONS_00025858	3.68792009360258	6.6161171983898e-05
TCONS_00047166	4.12300802039844	0.00116816697355948
TCONS_00012228	-1.12023094151842	0.000170461990193314
TCONS_00044494	-4.06780197572311	0.000100351621080624
TCONS_00044497	-3.3427545298122	7.03221657014645e-11
TCONS_00056060	3.86130872011494	2.14125365643263e-105
TCONS_00056066	4.92479299407627	5.0847272311582e-13
TCONS_00054857	0.864473700536344	0.00448772214141962
TCONS_00054864	2.49617950803267	4.0778870393859e-15
TCONS_00054865	3.37587560885371	4.70333306011736e-10
TCONS_00056077	3.37218425363198	0.00209389451976863
TCONS_00056082	-0.716994615343794	0.00569654411409841
TCONS_00054872	0.483018070001472	0.00994350090252434
TCONS_00056085	1.35608676465179	8.42574452561443e-07
TCONS_00054875	1.07571789928625	0.00157878572736666
TCONS_00054876	-1.97302333697682	9.81387381450597e-30
TCONS_00054877	1.4940274379303	1.5815427564917e-06
TCONS_00054881	2.87805755325173	2.21627187891496e-10
TCONS_00054883	-0.884513964714111	0.00352548546213679
TCONS_00056091	1.82767077056071	1.03086963857874e-05
TCONS_00056098	2.86863745736183	4.89859179842552e-09
TCONS_00056102	-1.19544821535577	2.24563293865561e-12
TCONS_00054889	1.16493832404607	0.000485264751854867
TCONS_00056105	-1.36725317741442	1.2091737303316e-09
TCONS_00054890	3.15226631982114	2.49245331633114e-05
TCONS_00056106	4.55822809791181	9.57794481929091e-93
TCONS_00054892	1.38445170448522	3.94907702513713e-25
TCONS_00054900	-3.83490696690862	7.56688813197305e-06
TCONS_00056111	-0.933149393756408	0.00281947393870629
TCONS_00056118	-0.539275604856706	0.00053230008308972
TCONS_00054903	-1.28793854735682	0.000932184765117302
TCONS_00054904	-1.46871309802207	1.85633419901561e-09
TCONS_00056120	-2.22587030722633	4.80013911920882e-64
TCONS_00056122	3.5101065003284	0.00455695497755795
TCONS_00056126	2.42887109449199	0.000121880002142383
TCONS_00056129	-5.0328814085824	2.42789247342009e-06
TCONS_00056135	-1.38389170952259	1.00546137892271e-06
TCONS_00054921	0.841962152209148	2.07024880328491e-08
TCONS_00054923	-6.32727456377397	2.43308211933697e-05
TCONS_00056147	6.01829253304417	3.7812169994773e-38
TCONS_00054926	-4.35100458316765	5.78487585536831e-18
TCONS_00054929	1.08714811400904	1.95303960282745e-09
TCONS_00056153	-1.77727381450986	6.53250889366899e-05
TCONS_00054933	5.3397611082092	0.00165461556478645
TCONS_00056158	1.59821841710159	5.54812094723017e-21
TCONS_00054940	0.955660613828473	0.00820689856818862
TCONS_00056162	-1.45926039899232	0.00507633837133481
TCONS_00054946	8.84592822020542	2.8612566536728e-06
TCONS_00056163	-3.6833144328445	4.58130572940413e-05
TCONS_00056165	-2.59062237311864	0.00254991478312995
TCONS_00054950	-1.67594720552153	3.04256796824085e-06
TCONS_00056167	3.77646517159024	0.000696494173820525
TCONS_00054954	8.08998971905068	0.000160321072544589
TCONS_00056170	-1.18159576123837	1.96086659945365e-17
TCONS_00056171	-2.37197852278798	3.27366127068062e-17
TCONS_00054966	1.32700296199786	1.87950569861334e-06
TCONS_00056175	-2.7496929087105	0.00456931218568817
TCONS_00054968	-2.99658539488876	9.75043266020234e-16
TCONS_00054983	8.59248249534503	1.18163952109236e-05
TCONS_00054988	-1.4883720998671	4.12345964243833e-09
TCONS_00054992	-1.67613813578076	7.14110222711133e-19
TCONS_00054993	-1.19240452911342	0.000814712381716305
TCONS_00054996	0.965340754982748	3.63773233639636e-05
TCONS_00054999	-1.21377484965564	9.57939651388272e-06
TCONS_00055003	10.7821331007699	1.12620587877504e-12
TCONS_00055004	2.89986506933508	1.10117971441853e-12
TCONS_00055009	8.51679828716788	1.81599420366062e-05
TCONS_00056199	3.52689780438761	1.37332607667564e-15
TCONS_00056202	-0.84666596907111	0.00245111973911052
TCONS_00055014	-1.67122465758586	0.000366978815053164
TCONS_00056203	-1.29406741362123	2.53048202457311e-08
TCONS_00055016	3.10351165763007	4.3866468566305e-20
TCONS_00056206	-2.07862274795694	6.28149839051567e-39
TCONS_00055023	-3.586292747012	1.04667438045981e-44
TCONS_00055027	2.35213059604139	0.000759567031699127
TCONS_00055029	5.80773950307332	9.40030794419085e-06
TCONS_00056215	-0.856504047308467	0.000117010024925078
TCONS_00056235	-2.23957655409983	1.18993054841934e-09
TCONS_00055046	-4.27335827925691	2.28565869865899e-66
TCONS_00055048	12.1097860932369	0.00722655999067946
TCONS_00055051	6.80254548587517	2.28445284510941e-24
TCONS_00056244	2.86953231895719	2.50460405343312e-11
TCONS_00055056	-2.5082384352653	2.31722863403587e-13
TCONS_00055058	7.75858419710208	3.32806819076632e-10
TCONS_00055059	13.4653492915832	0.00247858107580654
TCONS_00056254	8.29564272649038	1.37991985063951e-26
TCONS_00055070	4.66008773800504	0.00158921731306013
TCONS_00055071	7.63237738332825	0.00127417370279517
TCONS_00055073	-1.43618826474189	0.0033965677615254
TCONS_00055091	-4.59717492691934	3.38695456062986e-08
TCONS_00056273	-0.940706247297867	1.0057105601134e-07
TCONS_00055099	3.96190396273073	2.51165959855269e-14
TCONS_00055103	-2.0565690020089	1.62295945076014e-13
TCONS_00056283	-7.13029249847291	6.80597270283281e-08
TCONS_00055108	-5.62343862047798	5.98966107334619e-09
TCONS_00055113	1.16510907695203	0.00686066181187113
TCONS_00055121	-1.93717894357916	9.10045435297986e-18
TCONS_00056292	1.92503654742269	0.00554347749292242
