#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/0.448652277774276.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/target.clean..pos
BGpeak6468	Scaffold_11_1_contigs	42039666	42040447	+	0.000	0.000	TCONS_00003492
BGpeak6500	Scaffold_11_1_contigs	42352213	42352771	+	0.000	0.000	TCONS_00003499
BGpeak25197	Scaffold_15_1_contigs	31344180	31344605	+	0.000	0.000	TCONS_00014324
BGpeak25210	Scaffold_15_1_contigs	31702429	31702595	+	0.000	0.000	TCONS_00014337
BGpeak25518	Scaffold_15_1_contigs	35166664	35167066	+	0.000	0.000	TCONS_00014433
BGpeak25716	Scaffold_15_1_contigs	37203765	37204028	+	0.000	0.000	TCONS_00014505
BGpeak7726	Scaffold_1_1_contigs	22774322	22774539	+	0.000	0.000	TCONS_00024913
BGpeak79143	Scaffold_9_1_contigs	3760188	3760463	+	0.000	0.000	TCONS_00056141
BGpeak79511	Scaffold_9_1_contigs	10235581	10235791	+	0.000	0.000	TCONS_00056276
BGpeak8340	Scaffold_1_1_contigs	37653916	37654503	+	0.000	0.000	TCONS_00023855
BGpeak27902	Scaffold_16_1_contigs	16912398	16912594	+	0.000	0.000	TCONS_00016138
BGpeak62355	Scaffold_4_1_contigs	36791612	36791815	+	0.000	0.000	TCONS_00043849
BGpeak62554	Scaffold_4_1_contigs	38785852	38786159	+	0.000	0.000	TCONS_00042605
BGpeak62641	Scaffold_4_1_contigs	39461164	39461409	+	0.000	0.000	TCONS_00042625
BGpeak62800	Scaffold_4_1_contigs	41095676	41096306	+	0.000	0.000	TCONS_00042669
BGpeak10245	Scaffold_12_1_contigs	4859665	4859945	+	0.000	0.000	TCONS_00004698
BGpeak9694	Scaffold_1_1_contigs	58561861	58562102	+	0.000	0.000	TCONS_00025758
BGpeak28267	Scaffold_16_1_contigs	21440916	21441478	+	0.000	0.000	TCONS_00015177
BGpeak9917	Scaffold_12_1_contigs	832575	833028	+	0.000	0.000	TCONS_00005911
BGpeak63374	Scaffold_4_1_contigs	46277157	46277463	+	0.000	0.000	TCONS_00044142
BGpeak63963	Scaffold_50_1_contigs	410367	410572	+	0.000	0.000	TCONS_00044299
BGpeak11579	Scaffold_12_1_contigs	17888534	17888808	+	0.000	0.000	TCONS_00005158
BGpeak11744	Scaffold_12_1_contigs	19284098	19284282	+	0.000	0.000	TCONS_00006434
BGpeak29983	Scaffold_17_1_contigs	3006839	3007210	+	0.000	0.000	TCONS_00017915
BGpeak64416	Scaffold_5_1_contigs	6375700	6375941	+	0.000	0.000	TCONS_00044759
BGpeak12227	Scaffold_12_1_contigs	23879075	23879307	+	0.000	0.000	TCONS_00006520
BGpeak12904	Scaffold_12_1_contigs	33757973	33758377	+	0.000	0.000	TCONS_00006742
BGpeak13394	Scaffold_12_1_contigs	40603227	40603520	+	0.000	0.000	TCONS_00005809
BGpeak13452	Scaffold_12_1_contigs	42250187	42250444	+	0.000	0.000	TCONS_00005844
BGpeak13691	Scaffold_13_1_contigs	2886353	2886745	+	0.000	0.000	TCONS_00007057
BGpeak66382	Scaffold_5_1_contigs	33000283	33000758	+	0.000	0.000	TCONS_00045365
BGpeak66789	Scaffold_5_1_contigs	39733995	39734235	+	0.000	0.000	TCONS_00046656
BGpeak66954	Scaffold_5_1_contigs	41131774	41131986	+	0.000	0.000	TCONS_00046707
BGpeak14039	Scaffold_13_1_contigs	5758732	5759776	+	0.000	0.000	TCONS_00007154
BGpeak14605	Scaffold_13_1_contigs	12683379	12683944	+	0.000	0.000	TCONS_00007375
BGpeak14828	Scaffold_13_1_contigs	15354001	15354342	+	0.000	0.000	TCONS_00007438
BGpeak14837	Scaffold_13_1_contigs	15440502	15440864	+	0.000	0.000	TCONS_00007442
BGpeak14919	Scaffold_13_1_contigs	16167469	16167968	+	0.000	0.000	TCONS_00007472
BGpeak67029	Scaffold_5_1_contigs	43156245	43156596	+	0.000	0.000	TCONS_00046763
BGpeak67377	Scaffold_5_1_contigs	46151699	46152017	+	0.000	0.000	TCONS_00045671
BGpeak15614	Scaffold_13_1_contigs	23002923	23003131	+	0.000	0.000	TCONS_00008926
BGpeak15629	Scaffold_13_1_contigs	23095730	23096022	+	0.000	0.000	TCONS_00008938
BGpeak15920	Scaffold_13_1_contigs	27061871	27062291	+	0.000	0.000	TCONS_00007839
BGpeak50692	Scaffold_22_1_contigs	3454026	3455211	+	0.000	0.000	TCONS_00030707
BGpeak68197	Scaffold_6_1_contigs	6747249	6747577	+	0.000	0.000	TCONS_00048735
BGpeak68407	Scaffold_6_1_contigs	9572009	9572280	+	0.000	0.000	TCONS_00047466
BGpeak68797	Scaffold_6_1_contigs	14835988	14836745	+	0.000	0.000	TCONS_00048928
BGpeak16903	Scaffold_13_1_contigs	36888506	36888970	+	0.000	0.000	TCONS_00008103
BGpeak51531	Scaffold_22_1_contigs	12749068	12749686	+	0.000	0.000	TCONS_00030929
BGpeak51946	Scaffold_22_1_contigs	16496102	16496580	+	0.000	0.000	TCONS_00031030
BGpeak51953	Scaffold_22_1_contigs	16534591	16534914	+	0.000	0.000	TCONS_00031032
BGpeak69202	Scaffold_6_1_contigs	19515371	19515663	+	0.000	0.000	TCONS_00047691
BGpeak69521	Scaffold_6_1_contigs	23082172	23082368	+	0.000	0.000	TCONS_00049152
BGpeak69731	Scaffold_6_1_contigs	25386225	25386447	+	0.000	0.000	TCONS_00049250
BGpeak69732	Scaffold_6_1_contigs	25386463	25386780	+	0.000	0.000	TCONS_00049250
BGpeak17100	Scaffold_13_1_contigs	38199135	38199579	+	0.000	0.000	TCONS_00009373
BGpeak52000	Scaffold_22_1_contigs	17763963	17764125	+	0.000	0.000	TCONS_00030265
BGpeak52497	Scaffold_22_1_contigs	22504583	22504882	+	0.000	0.000	TCONS_00031167
BGpeak18133	Scaffold_14_1_contigs	5972014	5972245	+	0.000	0.000	TCONS_00010986
BGpeak18401	Scaffold_14_1_contigs	8281461	8282340	+	0.000	0.000	TCONS_00011078
BGpeak53522	Scaffold_22_1_contigs	34554639	34554972	+	0.000	0.000	TCONS_00031479
BGpeak54077	Scaffold_23_1_contigs	9092676	9093281	+	0.000	0.000	TCONS_00032359
BGpeak19912	Scaffold_14_1_contigs	21197929	21198368	+	0.000	0.000	TCONS_00011523
BGpeak730	Scaffold_10_1_contigs	9431432	9431698	+	0.000	0.000	TCONS_00000351
BGpeak939	Scaffold_10_1_contigs	12023271	12023629	+	0.000	0.000	TCONS_00000424
BGpeak55218	Scaffold_24_1_contigs	7418373	7418606	+	0.000	0.000	TCONS_00033334
BGpeak40732	Scaffold_20_1_contigs	6651220	6651536	+	0.000	0.000	TCONS_00027073
BGpeak40747	Scaffold_20_1_contigs	6724914	6725460	+	0.000	0.000	TCONS_00026099
BGpeak40823	Scaffold_20_1_contigs	7576839	7577061	+	0.000	0.000	TCONS_00026110
BGpeak40998	Scaffold_20_1_contigs	8865538	8866324	+	0.000	0.000	TCONS_00027124
BGpeak58052	Scaffold_3_1_contigs	17358763	17359071	+	0.000	0.000	TCONS_00039483
BGpeak58928	Scaffold_3_1_contigs	47586122	47586306	+	0.000	0.000	TCONS_00040117
BGpeak58929	Scaffold_3_1_contigs	47586319	47586621	+	0.000	0.000	TCONS_00040117
BGpeak41012	Scaffold_20_1_contigs	8959737	8960336	+	0.000	0.000	TCONS_00027126
BGpeak41130	Scaffold_20_1_contigs	9887190	9887442	+	0.000	0.000	TCONS_00026192
BGpeak41218	Scaffold_20_1_contigs	10555053	10555694	+	0.000	0.000	TCONS_00027175
BGpeak42068	Scaffold_20_1_contigs	19501193	19501496	+	0.000	0.000	TCONS_00026433
BGpeak42533	Scaffold_20_1_contigs	23911631	23912054	+	0.000	0.000	TCONS_00026561
BGpeak43086	Scaffold_20_1_contigs	29029989	29030282	+	0.000	0.000	TCONS_00027633
BGpeak43597	Scaffold_20_1_contigs	35296409	35296794	+	0.000	0.000	TCONS_00026875
BGpeak44308	Scaffold_21_1_contigs	3075458	3075845	+	0.000	0.000	TCONS_00028966
BGpeak44717	Scaffold_21_1_contigs	6026004	6026356	+	0.000	0.000	TCONS_00029063
BGpeak45033	Scaffold_21_1_contigs	9309744	9310385	+	0.000	0.000	TCONS_00028141
BGpeak80464	Scaffold_9_1_contigs	22960510	22960839	+	0.000	0.000	TCONS_00056617
BGpeak80981	Scaffold_9_1_contigs	28409092	28409279	+	0.000	0.000	TCONS_00055619
BGpeak46779	Scaffold_21_1_contigs	26256391	26256617	+	0.000	0.000	TCONS_00028555
BGpeak81267	Scaffold_9_1_contigs	31018495	31018786	+	0.000	0.000	TCONS_00056859
BGpeak81911	Scaffold_9_1_contigs	37686859	37687458	+	0.000	0.000	TCONS_00057066
BGpeak47163	Scaffold_21_1_contigs	30489156	30489359	+	0.000	0.000	TCONS_00029741
BGpeak30404	Scaffold_17_1_contigs	7968258	7968485	+	0.000	0.000	TCONS_00016999
BGpeak30423	Scaffold_17_1_contigs	8154901	8155242	+	0.000	0.000	TCONS_00017004
BGpeak49771	Scaffold_2_1_contigs	41133537	41133882	+	0.000	0.000	TCONS_00036835
BGpeak32879	Scaffold_17_1_contigs	37636260	37636945	+	0.000	0.000	TCONS_00017789
BGpeak33549	Scaffold_18_1_contigs	7328877	7329181	+	0.000	0.000	TCONS_00020008
BGpeak35043	Scaffold_18_1_contigs	22000121	22000289	+	0.000	0.000	TCONS_00019376
BGpeak35865	Scaffold_18_1_contigs	32463103	32463319	+	0.000	0.000	TCONS_00020662
BGpeak70268	Scaffold_6_1_contigs	32648970	32649641	+	0.000	0.000	TCONS_00049437
BGpeak35945	Scaffold_18_1_contigs	33173042	33173352	+	0.000	0.000	TCONS_00019638
BGpeak72079	Scaffold_7_1_contigs	4302963	4303206	+	0.000	0.000	TCONS_00051271
BGpeak72757	Scaffold_7_1_contigs	17019927	17020090	+	0.000	0.000	TCONS_00050410
BGpeak1248	Scaffold_10_1_contigs	17502386	17502679	+	0.000	0.000	TCONS_00000577
BGpeak20410	Scaffold_14_1_contigs	25572356	25572567	+	0.000	0.000	TCONS_00011639
