target_id	length	eff_length	est_counts	tpm
rna-XM_035843637.1	3606	3407	1	0.00973013
rna-XM_035843642.1	1130	931	4.43243	0.157828
rna-XM_035843639.1	1743	1544	2	0.0429411
rna-XM_035842412.1	1090	891	5.56757	0.207147
rna-XR_004832964.1	471	272	7.23952	0.882332
rna-XM_035842427.1	1472	1273	43.2064	1.12515
rna-XM_035843675.1	1038	839	1	0.039512
rna-XM_035843676.1	3452	3253	15	0.152861
rna-XM_035843895.1	1922	1723	23.5875	0.453825
rna-XR_004833062.1	984	785	3.03784	0.128288
rna-XR_004833054.1	760	561	17.8514	1.05487
rna-XM_035843678.1	927	728	3	0.136609
rna-XM_035843680.1	1143	944	1	0.0351171
rna-XM_035843890.1	1915	1716	57.8864	1.11828
rna-XM_035843886.1	937	738	10.6668	0.479148
rna-XM_035843869.1	1049	850	2	0.0780013
rna-XM_035843681.1	7270	7071	0	0
rna-XM_035843682.1	1344	1145	0	0
rna-XM_035843683.1	10252	10053	0	0
rna-XM_035843684.1	1136	937	0	0
rna-XM_035843856.1	2402	2203	0	0
rna-XM_035843685.1	1665	1466	0	0
rna-XM_035843686.1	3033	2834	0	0
rna-XM_035843688.1	2386	2187	24	0.363792
rna-Trnas-aga-4	82	3.75521	0	0
rna-XM_035843689.1	2448	2249	31.175	0.459524
rna-XM_035843690.1	5148	4949	208	1.39327
rna-XM_035843882.1	4833	4634	1253.14	8.96464
rna-XR_004833064.1	2504	2305	109.864	1.58007
rna-XM_035843868.1	1557	1358	126.032	3.07662
rna-XM_035843860.1	1779	1580	7.12933	0.149583
rna-XR_004833059.1	2173	1974	84.8948	1.42569
rna-XM_035843691.1	6438	6239	932	4.95213
rna-XM_035843881.1	1137	938	718	25.3754
rna-XM_035843853.1	4413	4214	219.123	1.72379
rna-XM_035843692.1	2610	2411	0	0
rna-XM_035843694.1	2010	1811	62.7098	1.14791
rna-XR_004833066.1	1044	845	6	0.235389
rna-XM_035843878.1	1019	820	0	0
rna-XM_035843888.1	664	465	16.4058	1.16959
rna-XR_004833057.1	1137	938	0	0
rna-XM_035843865.1	2966	2767	537.797	6.44318
rna-XR_004833056.1	1838	1639	101.215	2.04718
rna-XR_004833071.1	986	787	64.9348	2.73523
rna-XM_035843892.1	628	429	0	0
rna-XR_004833051.1	1094	895	0	0
rna-XM_035843695.1	1102	903	28.9329	1.06217
rna-XM_035843696.1	2580	2381	5	0.0696148
rna-XM_035843893.1	535	336	19.0385	1.87839
rna-XM_035843875.1	1192	993	48.3373	1.61371
rna-XM_035843697.1	360	161	0	0
rna-XM_035843700.1	747	548	0	0
rna-XM_035843701.1	1397	1198	201	5.56199
rna-XM_035843702.1	471	272	0	0
rna-XM_035843703.1	1061	862	2	0.0769154
rna-XR_004833055.1	735	536	7.86205	0.486253
rna-XM_035843857.1	2817	2618	11.601	0.146898
rna-XM_035843704.1	1527	1328	10.0693	0.251358
rna-XM_035843705.1	1692	1493	20	0.44408
rna-XM_035843706.1	1302	1103	0	0
rna-XM_035843707.1	813	614	0	0
rna-XM_035843709.1	1236	1037	26.5722	0.849453
rna-XM_035843711.1	588	389	13	1.10786
rna-XM_035843887.1	1243	1044	46	1.46066
rna-XM_035843712.1	693	494	1	0.0671064
rna-XM_035843889.1	673	474	7	0.489565
rna-XM_035843713.1	1779	1580	112.437	2.35908
rna-XM_035843861.1	1943	1744	62.0847	1.18013
rna-XM_035843870.1	1772	1573	44.5493	0.938865
rna-XM_035843714.1	734	535	13	0.805528
rna-XM_035843715.1	1104	905	2	0.0732609
rna-XR_004833063.1	373	174	6	1.14312
rna-XM_035843716.1	3573	3374	35.621	0.349987
rna-XM_035843859.1	2068	1869	0	0
rna-XM_035843880.1	1623	1424	67.2966	1.56666
rna-XM_035843717.1	1735	1536	64	1.38127
rna-XM_035843867.1	2601	2402	19.0632	0.263095
rna-XR_004833067.1	738	539	0	0
rna-XM_035843719.1	636	437	0	0
rna-XM_035843894.1	569	370	0	0
rna-XM_035843722.1	2325	2126	0	0
rna-XM_035843723.1	628	429	2	0.154548
rna-XM_035843885.1	3020	2821	151.323	1.77825
rna-XM_035843724.1	711	512	1.53553	0.0994211
rna-XM_035843725.1	861	662	0	0
rna-XM_035843726.1	1170	971	0	0
gene-LOC118432198	1634	1435	4	0.0924057
rna-XM_035843727.1	1182	983	0	0
rna-XM_035843729.1	1338	1139	0	0
rna-XM_035843730.1	4421	4222	37.9038	0.297616
rna-XM_035843731.1	1038	839	0	0
rna-XM_035843732.1	1008	809	2.91711	0.119535
rna-XR_004833070.1	3087	2888	25.4637	0.292291
rna-XM_035843864.1	2689	2490	6.29353	0.0837888
rna-XR_004833058.1	366	167	0	0
rna-XR_004833061.1	325	126	0	0
rna-XM_035843851.1	6043	5844	236.379	1.34088
rna-XM_035843733.1	1840	1641	33	0.666647
rna-XM_035843873.1	1336	1137	37	1.07878
rna-XM_035843734.1	1260	1061	1	0.0312446
rna-XM_035843735.1	831	632	7	0.367174
rna-XM_035843737.1	1503	1304	5	0.127111
rna-XR_004833069.1	407	208	0	0
rna-XM_035843872.1	1340	1141	15.0035	0.43591
rna-XM_035843858.1	1817	1618	8.0104	0.164122
rna-XR_004833068.1	424	225	0	0
rna-XM_035843738.1	1062	863	2	0.0768263
rna-XR_004833065.1	438	239	2.87716	0.399077
rna-XM_035843740.1	1422	1223	19	0.515013
rna-XM_035843879.1	1064	865	9.23622	0.353972
rna-XM_035844272.1	865	666	1.12284	0.0558903
rna-XM_035843741.1	1908	1709	26.7925	0.519712
rna-XM_035843742.1	2376	2177	22.528	0.343048
rna-XM_035843746.1	3816	3617	423.291	3.87955
rna-XM_035843283.1	3536	3337	641	6.36785
rna-XM_035844049.1	892	693	1013.25	48.4702
rna-XR_004833037.1	1150	951	47.3957	1.65215
rna-XM_035843306.1	1223	1024	1461	47.2978
rna-XM_035843303.1	1903	1704	1501	29.2013
rna-XM_035843305.1	1461	1262	30	0.788048
rna-XM_035843061.1	1076	877	87	3.2886
rna-XM_035843064.1	1096	897	436	16.1133
rna-XM_035843062.1	2301	2102	198.393	3.12884
rna-XM_035843067.1	1491	1292	48	1.2316
rna-XM_035843066.1	1152	953	470	16.3492
rna-XM_035843134.1	4012	3813	1769	15.3798
rna-XM_035843137.1	1389	1190	645	17.9682
rna-XM_035843130.1	2260	2061	58.4836	0.94069
rna-XR_004833008.1	3411	3212	416.332	4.2969
rna-XM_035843400.1	2593	2394	175	2.42329
rna-XM_035843401.1	1305	1106	156	4.67585
rna-XR_004833022.1	364	165	21	4.21916
rna-XM_035844291.1	1924	1725	17	0.326701
rna-Trnas-uga-5	82	3.75521	0	0
rna-XM_035844136.1	798	599	301	16.6583
rna-XM_035843747.1	1262	1063	95	2.96266
rna-XR_004833097.1	1489	1290	113.297	2.91152
rna-XM_035844143.1	1398	1199	6.70277	0.185322
rna-XM_035844138.1	4586	4387	1046	7.90414
rna-XM_035842951.1	3645	3446	2270	21.8374
rna-XM_035844055.1	4847	4648	32.0786	0.228792
rna-XM_035843622.1	3133	2934	3	0.0338963
rna-XM_035843620.1	2421	2222	3	0.0447577
rna-XM_035843748.1	2669	2470	5.45094	0.0731586
rna-XM_035843749.1	1941	1742	1.58346	0.0301336
rna-XM_035844151.1	3869	3670	870	7.85858
rna-XM_035844157.1	1240	1041	528	16.8141
rna-XM_035844152.1	3412	3213	1026	10.5859
rna-XM_035843278.1	3448	3249	722	7.36679
rna-XM_035843281.1	1554	1355	142	3.47408
rna-XM_035843751.1	573	374	27	2.39322
rna-XR_004833078.1	486	287	23	2.65666
rna-XM_035843934.1	673	474	326.305	22.8211
rna-XM_035843937.1	908	709	275	12.8581
rna-XM_035843752.1	923	724	6.02388	0.275822
rna-XM_035843936.1	697	498	1532	101.981
rna-XM_035843962.1	2176	1977	294	4.92982
rna-XM_035844167.1	5536	5337	1969	12.2304
rna-XM_035844169.1	2721	2522	99	1.30131
rna-XM_035844168.1	2015	1816	0	0
rna-XR_004833105.1	1166	967	0	0
rna-XM_035844171.1	1250	1051	1	0.0315419
rna-XM_035844025.1	2359	2160	3848	59.0571
rna-XR_004833084.1	319	120	12.1807	3.36498
rna-XM_035843753.1	3273	3074	40	0.431367
rna-XM_035844021.1	4321	4122	4498.99	36.1824
rna-XM_035844027.1	1849	1650	1191.01	23.9289
rna-XM_035842468.1	1752	1553	0	0
rna-XM_035843954.1	750	551	659	39.6483
rna-XM_035843955.1	3521	3322	571	5.69806
rna-XR_004833079.1	1676	1477	791	17.7536
rna-XM_035843959.1	2042	1843	348	6.25957
rna-XM_035843957.1	6855	6656	208	1.03595
rna-XM_035842470.1	2470	2271	9	0.131376
rna-XM_035842434.1	6661	6462	1369	7.02308
rna-XR_004832963.1	361	162	8	1.63706
rna-XM_035843456.1	594	395	501.813	42.1149
rna-XM_035843754.1	1255	1056	74.1048	2.32634
rna-XM_035843899.1	1210	1011	49.606	1.62657
rna-XM_035842445.1	7185	6986	1445	6.85694
rna-XM_035842380.1	2127	1928	381	6.55102
rna-XM_035842379.1	6485	6286	2206	11.6338
rna-XM_035843468.1	1690	1491	151	3.3573
rna-XM_035843757.1	2309	2110	210.305	3.30414
rna-XM_035842993.1	4728	4529	1515	11.0892
rna-XM_035843003.1	1263	1064	35	1.09048
rna-XM_035843632.1	693	494	95	6.37511
rna-XM_035843631.1	2275	2076	372	5.94027
rna-XM_035843758.1	2215	2016	29.8227	0.490397
rna-XM_035844084.1	1977	1778	11	0.205093
rna-XM_035844083.1	1862	1663	102	2.03329
rna-XM_035843771.1	2570	2371	131	1.8316
rna-XM_035844007.1	3629	3430	33.4473	0.323264
rna-XM_035844010.1	2155	1956	223	3.77943
rna-XM_035844012.1	1220	1021	1063	34.5142
rna-XM_035844014.1	2323	2124	8632.61	134.734
rna-XM_035844011.1	2636	2437	2445.39	33.2647
rna-XM_035844008.1	1985	1786	295	5.4756
rna-XM_035844016.1	2468	2269	338	4.93825
rna-XM_035843100.1	3056	2857	1753	20.3405
rna-Trnac-gca-6	72	3.52559	0	0
rna-XM_035843759.1	2402	2203	540	8.12587
rna-XM_035843351.1	902	703	948	44.7037
rna-XM_035843049.1	2728	2529	384	5.03354
rna-XM_035843050.1	1864	1665	354	7.04823
rna-XM_035843243.1	3876	3677	23.071	0.208
rna-XR_004833013.1	1429	1230	337.824	9.10491
rna-XM_035843246.1	2832	2633	1030	12.9681
rna-XM_035843244.1	4574	4375	350.018	2.65218
rna-XM_035843760.1	1247	1048	5	0.158161
rna-XM_035843761.1	1364	1165	40	1.13822
rna-XM_035843840.1	2511	2312	108.591	1.55703
rna-XM_035843319.1	3332	3133	254	2.6876
rna-XM_035843591.1	4332	4133	289.782	2.32433
rna-XM_035843762.1	821	622	69	3.67747
rna-XM_035843710.1	2174	1975	372	6.24405
rna-XM_035843763.1	2490	2291	78	1.12865
rna-XM_035843764.1	818	619	25	1.33888
rna-XM_035843743.1	873	674	127	6.24647
rna-XM_035844219.1	1338	1139	69	2.00824
rna-XM_035843600.1	2294	2095	2.01491	0.0318833
rna-XM_035844068.1	1991	1792	2	0.0369984
rna-XM_035843765.1	1266	1067	1	0.0310689
rna-XM_035843766.1	658	459	0	0
rna-XM_035844069.1	1358	1159	0	0
gene-LOC118432238	1802	1603	101.31	2.09513
gene-LOC118432580	1846	1647	3.17319	0.0638695
gene-LOC118432118	947	748	8.29477	0.367615
rna-XM_035843320.1	4302	4103	463	3.74085
rna-XR_004833072.1	289	90.0004	1	0.368338
rna-XM_035843606.1	1622	1423	19	0.442629
rna-XM_035843768.1	1433	1234	17	0.456693
rna-XM_035844224.1	1168	969	1737	59.4247
rna-XM_035843770.1	2580	2381	351	4.88696
rna-XR_004832953.1	287	88.0006	0	0
rna-XM_035843772.1	857	658	51	2.56942
rna-XM_035842336.1	1750	1551	1	0.0213737
rna-XM_035843773.1	2215	2016	88.5671	1.45637
rna-XM_035843774.1	1899	1700	16	0.312005
rna-XM_035842329.1	3416	3217	276	2.84413
rna-XM_035842328.1	3007	2808	61.0188	0.720373
rna-XR_004832950.1	3667	3468	78.048	0.74606
rna-XM_035842332.1	3632	3433	4	0.0386258
rna-XM_035842334.1	2189	1990	352.407	5.87059
rna-XR_004832951.1	1891	1692	109.203	2.13957
rna-XM_035842337.1	1225	1026	2655	85.7843
rna-XM_035843932.1	1189	990	95	3.18111
rna-XM_035844185.1	1097	898	477	17.6089
rna-XR_004832954.1	1818	1619	409.34	8.38163
rna-XM_035843105.1	4977	4778	1979	13.7306
rna-XM_035842433.1	2407	2208	273	4.09878
rna-XM_035843101.1	5902	5703	1986	11.5443
rna-XM_035842452.1	3282	3083	5154	55.4194
rna-XM_035844273.1	3158	2959	419.57	4.70057
rna-XM_035844281.1	2618	2419	377.43	5.17239
rna-XM_035843574.1	2239	2040	2180	35.4256
rna-XM_035842373.1	3200	3001	812.064	8.97047
rna-XM_035842374.1	1463	1264	251.546	6.59723
rna-XM_035842364.1	6120	5921	236	1.32132
rna-XR_004833020.1	1708	1509	49.7273	1.09244
rna-XM_035843775.1	3252	3053	1525	16.559
rna-XM_035843247.1	3123	2924	343	3.88873
rna-XM_035843113.1	1876	1677	57.8891	1.14434
rna-XM_035843776.1	1296	1097	2	0.0604386
rna-XM_035843109.1	5034	4835	32	0.219404
rna-XM_035843112.1	1036	837	424	16.7931
rna-XM_035843110.1	2276	2077	273.885	4.37142
rna-XM_035843042.1	2935	2736	677	8.20282
rna-XM_035843044.1	3908	3709	1597	14.2738
rna-XM_035843777.1	468	269	21	2.58796
rna-XR_004833095.1	917	718	0	0
rna-XM_035844056.1	3139	2940	85.0519	0.95902
rna-XM_035843779.1	363	164	0	0
rna-XM_035844206.1	1855	1656	0	0
rna-XM_035843780.1	1967	1768	2	0.0375006
rna-XM_035842342.1	2069	1870	9	0.159548
rna-XM_035843796.1	732	533	1	0.0621962
rna-XR_004833076.1	564	365	27	2.45223
rna-XM_035843408.1	2207	2008	57.6224	0.951302
rna-XM_035843797.1	588	389	14.3776	1.22526
rna-XM_035843411.1	824	625	20	1.06082
rna-XM_035843252.1	1617	1418	1309	30.6023
rna-XM_035843256.1	885	686	4974.96	240.412
rna-XM_035843251.1	2763	2564	686.036	8.86991
rna-XM_035843943.1	1044	845	282	11.0633
rna-XM_035843944.1	921	722	186	8.54017
rna-XM_035842467.1	1336	1137	150	4.37342
rna-XM_035844094.1	2253	2054	387.391	6.25229
rna-XM_035844093.1	2652	2453	46.3452	0.626323
rna-XM_035844095.1	1945	1746	2	0.0379731
rna-XM_035844085.1	7285	7086	1029.32	4.8155
rna-XM_035844088.1	2483	2284	1158	16.8075
rna-XM_035842442.1	2318	2119	391	6.11697
rna-XM_035842443.1	1576	1377	159	3.82784
rna-XM_035842439.1	2809	2610	199	2.52757
rna-XM_035843491.1	5413	5214	616.121	3.91729
rna-XM_035843528.1	1279	1080	263	8.07277
rna-XR_004833029.1	299	100	8	2.65204
rna-XM_035843485.1	5385	5186	831	5.31202
rna-XM_035843798.1	6909	6710	907	4.48101
rna-XM_035843799.1	1038	839	0	0
rna-XM_035843800.1	5362	5163	77.3013	0.496336
rna-XM_035843502.1	2757	2558	336	4.35441
rna-XM_035843492.1	4777	4578	3627	26.2641
rna-XM_035843530.1	1109	910	607	22.1125
rna-XM_035843539.1	1032	833	149	5.92969
rna-XM_035843531.1	2907	2708	4852	59.3968
rna-XM_035843510.1	3134	2935	2929	33.0828
rna-XM_035843554.1	1285	1086	667	20.3604
rna-XR_004833031.1	3857	3658	476.331	4.31674
rna-XM_035843543.1	806	607	0	0
rna-XR_004833028.1	1460	1261	1	0.0262891
rna-XR_004833032.1	1308	1109	302.521	9.04304
rna-XM_035843546.1	1377	1178	59	1.66034
rna-XM_035843473.1	6250	6051	4653.06	25.4919
rna-XM_035843503.1	3622	3423	15	0.14527
rna-XM_035843802.1	2931	2732	14	0.169878
rna-XM_035843507.1	3335	3136	11	0.116281
rna-XM_035843548.1	1060	861	2798	107.73
rna-XM_035843527.1	2156	1957	126	2.13437
rna-XM_035843540.1	1026	827	322	12.9075
rna-XM_035843803.1	3335	3136	7	0.0739968
rna-XM_035843526.1	2164	1965	1.47311e-08	2.48521e-10
rna-XR_004833026.1	2115	1916	510	8.824
rna-XM_035843490.1	3845	3646	149	1.35475
rna-XM_035843499.1	3450	3251	365	3.72192
rna-XM_035843538.1	1323	1124	589	17.3716
rna-XM_035843475.1	6143	5944	1781	9.9329
rna-XM_035843547.1	1260	1061	3038	94.9212
rna-XM_035843544.1	1963	1764	448	8.41919
rna-XM_035843545.1	1077	878	0	0
rna-XM_035843500.1	2587	2388	350	4.85875
rna-XM_035843489.1	4605	4406	1250	9.40495
rna-XM_035843529.1	1748	1549	1279	27.3722
rna-XM_035843804.1	3624	3425	282	2.72948
rna-XM_035843534.1	1213	1014	0	0
rna-XM_035843805.1	621	422	30	2.35667
rna-XM_035843535.1	1137	938	39	1.37833
rna-XM_035843509.1	2888	2689	203	2.50263
rna-XM_035843917.1	4345	4146	619	4.9494
rna-XM_035843930.1	2322	2123	612	9.55635
rna-XM_035843931.1	2014	1815	1170	21.3698
rna-XM_035843579.1	2020	1821	5	0.0910229
rna-XM_035844077.1	2300	2101	1436.28	22.6624
rna-XM_035843440.1	2470	2271	5449.72	79.5513
rna-XM_035843806.1	962	763	5	0.217238
rna-XM_035843273.1	1880	1681	3610	71.1919
rna-XM_035843276.1	1191	992	2959	98.8836
rna-XM_035843269.1	7279	7080	1882.44	8.81411
rna-XR_004833016.1	7236	7037	745.562	3.51226
rna-XM_035843274.1	1397	1198	233	6.44748
rna-XM_035843267.1	5224	5025	1542.59	10.1766
rna-XM_035843275.1	2919	2720	834.413	10.1696
rna-XM_035844038.1	3881	3682	9.05982	0.0815693
rna-XM_035843217.1	3854	3655	953	8.64363
rna-XM_035843345.1	3218	3019	555	6.09426
rna-XM_035843807.1	3058	2859	181	2.09872
rna-XM_035843203.1	2308	2109	296.156	4.65516
rna-XM_035843201.1	3310	3111	1101.59	11.7384
rna-XM_035843808.1	1343	1144	71	2.05742
rna-XM_035843635.1	1007	808	115	4.71821
rna-XM_035842341.1	2185	1986	106.37	1.77553
rna-XM_035843177.1	5908	5709	265	1.53878
rna-XM_035842950.1	1456	1257	839	22.1267
rna-XM_035842949.1	2021	1822	803	14.6103
rna-XM_035842947.1	2847	2648	232	2.90443
rna-XM_035843116.1	2354	2155	913.317	14.0496
rna-XM_035843114.1	4107	3908	913	7.74474
rna-XM_035844191.1	1206	1007	2	0.0658402
rna-XR_004833044.1	991	792	1	0.0418568
rna-XM_035842632.1	1535	1336	6	0.14888
rna-XM_035842585.1	2446	2247	13	0.191792
rna-XM_035843809.1	843	644	8	0.411808
rna-XM_035842505.1	5327	5128	511	3.30342
rna-XM_035842610.1	3105	2906	648.273	7.39526
rna-XM_035842662.1	1082	883	1	0.0375431
rna-XM_035842637.1	2017	1818	50	0.911731
rna-XM_035842504.1	4557	4358	58	0.441196
rna-XM_035843810.1	999	800	2	0.0828764
rna-XM_035842672.1	855	656	23	1.16229
rna-XM_035842592.1	1873	1674	35	0.693112
rna-XR_004832980.1	2461	2262	813.485	11.922
rna-XM_035842661.1	1284	1085	65.1578	1.9908
rna-XM_035842659.1	1252	1053	209.842	6.60625
rna-XM_035842532.1	4897	4698	177	1.24897
rna-XM_035842674.1	1662	1463	52	1.17828
rna-XM_035842484.1	9576	9377	3113	11.0054
rna-XM_035842622.1	3033	2834	23	0.269041
rna-XM_035842587.1	4103	3904	2335	19.8275
rna-XM_035842506.1	3813	3614	59.6208	0.546891
rna-XR_004832985.1	216	24.1385	2	2.7467
rna-XM_035843811.1	1869	1670	9	0.178656
rna-XM_035843822.1	633	434	7.68536	0.587037
rna-XM_035843824.1	913	714	0	0
rna-XM_035843825.1	654	455	0	0
rna-XM_035842529.1	3310	3111	25.2915	0.269504
rna-XM_035843826.1	5222	5023	47.7122	0.314889
rna-XM_035842636.1	2114	1915	55.311	0.957488
rna-XM_035842586.1	3493	3294	230.688	2.32163
rna-XM_035842638.1	6554	6355	794	4.14186
rna-XM_035842681.1	1506	1307	1275	32.3389
rna-XM_035842620.1	2255	2056	168	2.7088
rna-XM_035842663.1	1869	1670	103	2.04462
rna-XM_035842640.1	4147	3948	3162	26.5507
rna-XM_035842682.1	699	500	11159	739.854
rna-XM_035842498.1	6383	6184	485	2.59994
rna-XM_035842512.1	5021	4822	475	3.26556
rna-XM_035843827.1	939	740	0	0
rna-XM_035842657.1	2645	2446	11	0.149083
rna-XM_035842560.1	4248	4049	154	1.26085
rna-XM_035842572.1	3954	3755	121	1.06823
rna-XM_035842497.1	5643	5444	468.254	2.85137
rna-XM_035842654.1	1701	1502	450.175	9.93578
rna-XM_035842687.1	1454	1255	1643	43.3995
rna-XM_035842683.1	1062	863	729	28.0032
rna-XM_035842643.1	1934	1735	603	11.5215
rna-XR_004832975.1	343	144	2	0.460424
rna-XM_035842650.1	1696	1497	52.2229	1.15646
rna-XR_004832984.1	436	237	1	0.139876
rna-XM_035842516.1	5384	5185	2286	14.6157
rna-XR_004832986.1	1114	915	47	1.70282
rna-XR_004832982.1	472	273	60	7.28584
rna-XM_035842668.1	2275	2076	87.9582	1.40456
rna-XM_035843828.1	5079	4880	52.021	0.353386
