#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_15_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_15_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_15_promoters/0.825381503979774.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_15_promoters/target.clean..pos
BGpeak78260	Scaffold_8_1_contigs	38010136	38010385	+	0.000	0.000	TCONS_00053432
BGpeak78708	Scaffold_83_1_contigs	58280	58497	+	0.000	0.000	TCONS_00052326
BGpeak78710	Scaffold_83_1_contigs	109770	110035	+	0.000	0.000	TCONS_00052319
BGpeak26262	Scaffold_16_1_contigs	1654408	1655281	+	0.000	0.000	TCONS_00014663
BGpeak7906	Scaffold_1_1_contigs	28795200	28795442	+	0.000	0.000	TCONS_00025053
BGpeak61369	Scaffold_4_1_contigs	25267878	25268168	+	0.000	0.000	TCONS_00042193
BGpeak61502	Scaffold_4_1_contigs	27652141	27652566	+	0.000	0.000	TCONS_00043610
BGpeak27895	Scaffold_16_1_contigs	16870246	16870468	+	0.000	0.000	TCONS_00015040
BGpeak62921	Scaffold_4_1_contigs	42148685	42148885	+	0.000	0.000	TCONS_00044038
BGpeak28195	Scaffold_16_1_contigs	21043874	21044041	+	0.000	0.000	TCONS_00016232
BGpeak28580	Scaffold_16_1_contigs	24934222	24934633	+	0.000	0.000	TCONS_00015306
BGpeak28677	Scaffold_16_1_contigs	26746666	26747126	+	0.000	0.000	TCONS_00015345
BGpeak63290	Scaffold_4_1_contigs	45064240	45064420	+	0.000	0.000	TCONS_00042800
BGpeak29390	Scaffold_16_1_contigs	35999837	36000070	+	0.000	0.000	TCONS_00015545
BGpeak29610	Scaffold_16_1_contigs	38112637	38112904	+	0.000	0.000	TCONS_00016708
BGpeak64526	Scaffold_5_1_contigs	9510284	9511008	+	0.000	0.000	TCONS_00044843
BGpeak64957	Scaffold_5_1_contigs	14633094	14633274	+	0.000	0.000	TCONS_00046069
BGpeak12766	Scaffold_12_1_contigs	32800704	32800917	+	0.000	0.000	TCONS_00005604
BGpeak65262	Scaffold_5_1_contigs	19755777	19756131	+	0.000	0.000	TCONS_00046152
BGpeak67477	Scaffold_53_1_contigs	352413	352881	+	0.000	0.000	TCONS_00044419
BGpeak15166	Scaffold_13_1_contigs	18428830	18429036	+	0.000	0.000	TCONS_00007569
BGpeak15393	Scaffold_13_1_contigs	20764190	20764900	+	0.000	0.000	TCONS_00007636
BGpeak50201	Scaffold_2_1_contigs	45646410	45646733	+	0.000	0.000	TCONS_00038099
BGpeak15993	Scaffold_13_1_contigs	27443689	27443916	+	0.000	0.000	TCONS_00009053
BGpeak16480	Scaffold_13_1_contigs	33240786	33241164	+	0.000	0.000	TCONS_00009209
BGpeak51772	Scaffold_22_1_contigs	14858540	14858793	+	0.000	0.000	TCONS_00030204
BGpeak17766	Scaffold_14_1_contigs	3805566	3805845	+	0.000	0.000	TCONS_00009608
BGpeak18521	Scaffold_14_1_contigs	9230444	9231021	+	0.000	0.000	TCONS_00011104
BGpeak278	Scaffold_10_1_contigs	3047999	3049164	+	0.000	0.000	TCONS_00001303
BGpeak56457	Scaffold_26_1_contigs	5119944	5120170	+	0.000	0.000	TCONS_00034477
BGpeak57504	Scaffold_3_1_contigs	3152331	3152523	+	0.000	0.000	TCONS_00040219
BGpeak58722	Scaffold_3_1_contigs	39769815	39770358	+	0.000	0.000	TCONS_00039977
BGpeak58890	Scaffold_3_1_contigs	47311007	47311441	+	0.000	0.000	TCONS_00041054
BGpeak59063	Scaffold_32_1_contigs	2002989	2003227	+	0.000	0.000	TCONS_00038611
BGpeak59142	Scaffold_33_1_contigs	1293038	1293522	+	0.000	0.000	TCONS_00038662
BGpeak59197	Scaffold_33_1_contigs	2592899	2593188	+	0.000	0.000	TCONS_00038764
BGpeak42982	Scaffold_20_1_contigs	27687691	27687956	+	0.000	0.000	TCONS_00027595
BGpeak43815	Scaffold_20_1_contigs	37067013	37067267	+	0.000	0.000	TCONS_00027828
BGpeak80644	Scaffold_9_1_contigs	24125043	24125532	+	0.000	0.000	TCONS_00055494
BGpeak46434	Scaffold_21_1_contigs	23929535	23929961	+	0.000	0.000	TCONS_00028498
BGpeak46844	Scaffold_21_1_contigs	27209150	27209482	+	0.000	0.000	TCONS_00028624
BGpeak47506	Scaffold_21_1_contigs	34212949	34213479	+	0.000	0.000	TCONS_00029819
BGpeak82112	Scaffold_9_1_contigs	39743303	39743525	+	0.000	0.000	TCONS_00055928
BGpeak30896	Scaffold_17_1_contigs	13376906	13377208	+	0.000	0.000	TCONS_00017171
BGpeak48278	Scaffold_2_1_contigs	11008475	11008675	+	0.000	0.000	TCONS_00036174
BGpeak48599	Scaffold_2_1_contigs	19229385	19229659	+	0.000	0.000	TCONS_00037485
BGpeak48635	Scaffold_2_1_contigs	19615164	19615426	+	0.000	0.000	TCONS_00037497
BGpeak33117	Scaffold_18_1_contigs	517458	517733	+	0.000	0.000	TCONS_00018900
BGpeak35127	Scaffold_18_1_contigs	23296797	23296979	+	0.000	0.000	TCONS_00019421
BGpeak35130	Scaffold_18_1_contigs	23316355	23316660	+	0.000	0.000	TCONS_00020414
BGpeak35133	Scaffold_18_1_contigs	23334692	23335103	+	0.000	0.000	TCONS_00019422
BGpeak35136	Scaffold_18_1_contigs	23341254	23341513	+	0.000	0.000	TCONS_00019423
BGpeak36151	Scaffold_18_1_contigs	35525199	35525716	+	0.000	0.000	TCONS_00020739
BGpeak37664	Scaffold_19_1_contigs	16818453	16818760	+	0.000	0.000	TCONS_00021197
BGpeak72052	Scaffold_7_1_contigs	3761941	3762160	+	0.000	0.000	TCONS_00050085
BGpeak37720	Scaffold_19_1_contigs	17693832	17694049	+	0.000	0.000	TCONS_00021209
BGpeak1647	Scaffold_10_1_contigs	24867119	24867436	+	0.000	0.000	TCONS_00000744
BGpeak1896	Scaffold_10_1_contigs	28816503	28816878	+	0.000	0.000	TCONS_00000832
