#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_19_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_19_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_19_promoters/0.907699992022575.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_19_promoters/target.clean..pos
BGpeak23825	Scaffold_15_1_contigs	17411924	17412184	+	0.000	0.000	TCONS_00013932
BGpeak5935	Scaffold_11_1_contigs	30390862	30391188	+	0.000	0.000	TCONS_00003220
BGpeak24723	Scaffold_15_1_contigs	27120403	27120765	+	0.000	0.000	TCONS_00014212
BGpeak24895	Scaffold_15_1_contigs	28834012	28834457	+	0.000	0.000	TCONS_00013075
BGpeak7316	Scaffold_1_1_contigs	13147876	13148358	+	0.000	0.000	TCONS_00023290
BGpeak7825	Scaffold_1_1_contigs	25355819	25356041	+	0.000	0.000	TCONS_00024976
BGpeak61316	Scaffold_4_1_contigs	24488487	24488824	+	0.000	0.000	TCONS_00042173
BGpeak61583	Scaffold_4_1_contigs	29675871	29676077	+	0.000	0.000	TCONS_00042328
BGpeak79571	Scaffold_9_1_contigs	11068507	11069257	+	0.000	0.000	TCONS_00056291
BGpeak27203	Scaffold_16_1_contigs	11025323	11025708	+	0.000	0.000	TCONS_00014924
BGpeak62931	Scaffold_4_1_contigs	42404242	42404669	+	0.000	0.000	TCONS_00042713
BGpeak10030	Scaffold_12_1_contigs	2353612	2353801	+	0.000	0.000	TCONS_00005960
BGpeak29384	Scaffold_16_1_contigs	35975361	35975651	+	0.000	0.000	TCONS_00016640
BGpeak29732	Scaffold_16_1_contigs	40084685	40084976	+	0.000	0.000	TCONS_00016747
BGpeak29925	Scaffold_17_1_contigs	2774647	2775094	+	0.000	0.000	TCONS_00017897
BGpeak64842	Scaffold_5_1_contigs	12881863	12882278	+	0.000	0.000	TCONS_00046030
BGpeak64905	Scaffold_5_1_contigs	13764973	13765096	+	0.000	0.000	TCONS_00046054
BGpeak12057	Scaffold_12_1_contigs	22548628	22548854	+	0.000	0.000	TCONS_00006492
BGpeak12302	Scaffold_12_1_contigs	24907442	24907655	+	0.000	0.000	TCONS_00005413
BGpeak12485	Scaffold_12_1_contigs	26602939	26603505	+	0.000	0.000	TCONS_00005456
BGpeak65667	Scaffold_5_1_contigs	24948686	24948937	+	0.000	0.000	TCONS_00046292
BGpeak66310	Scaffold_5_1_contigs	32622116	32622341	+	0.000	0.000	TCONS_00046495
BGpeak67449	Scaffold_5_1_contigs	47788344	47788639	+	0.000	0.000	TCONS_00045704
BGpeak67700	Scaffold_6_1_contigs	1581769	1582035	+	0.000	0.000	TCONS_00048574
BGpeak15436	Scaffold_13_1_contigs	21302036	21302285	+	0.000	0.000	TCONS_00008874
BGpeak68606	Scaffold_6_1_contigs	12719796	12720017	+	0.000	0.000	TCONS_00048868
BGpeak16185	Scaffold_13_1_contigs	29920850	29921044	+	0.000	0.000	TCONS_00009134
BGpeak16926	Scaffold_13_1_contigs	37061156	37061523	+	0.000	0.000	TCONS_00009338
BGpeak53246	Scaffold_22_1_contigs	32073297	32074029	+	0.000	0.000	TCONS_00030553
BGpeak53417	Scaffold_22_1_contigs	33289276	33289452	+	0.000	0.000	TCONS_00030572
BGpeak53758	Scaffold_23_1_contigs	4526160	4526554	+	0.000	0.000	TCONS_00032242
BGpeak707	Scaffold_10_1_contigs	8919712	8919955	+	0.000	0.000	TCONS_00000340
BGpeak55849	Scaffold_25_1_contigs	5118905	5119191	+	0.000	0.000	TCONS_00034166
BGpeak40804	Scaffold_20_1_contigs	7477766	7478102	+	0.000	0.000	TCONS_00027091
BGpeak41253	Scaffold_20_1_contigs	10915661	10915972	+	0.000	0.000	TCONS_00027187
BGpeak41917	Scaffold_20_1_contigs	18208713	18209009	+	0.000	0.000	TCONS_00027343
BGpeak42103	Scaffold_20_1_contigs	19730627	19730980	+	0.000	0.000	TCONS_00026441
BGpeak45130	Scaffold_21_1_contigs	9878887	9879118	+	0.000	0.000	TCONS_00028158
BGpeak80404	Scaffold_9_1_contigs	21852979	21853367	+	0.000	0.000	TCONS_00056593
BGpeak81266	Scaffold_9_1_contigs	31017455	31018042	+	0.000	0.000	TCONS_00055671
BGpeak46940	Scaffold_21_1_contigs	28082969	28083237	+	0.000	0.000	TCONS_00028689
BGpeak47253	Scaffold_21_1_contigs	31266998	31267182	+	0.000	0.000	TCONS_00029763
BGpeak30018	Scaffold_17_1_contigs	3230091	3230453	+	0.000	0.000	TCONS_00017921
BGpeak48021	Scaffold_2_1_contigs	6119585	6119815	+	0.000	0.000	TCONS_00037199
BGpeak48172	Scaffold_2_1_contigs	8765088	8765268	+	0.000	0.000	TCONS_00037271
BGpeak31125	Scaffold_17_1_contigs	15346759	15346995	+	0.000	0.000	TCONS_00018268
BGpeak31611	Scaffold_17_1_contigs	19560036	19560237	+	0.000	0.000	TCONS_00018394
BGpeak33110	Scaffold_18_1_contigs	396756	397307	+	0.000	0.000	TCONS_00018896
BGpeak34191	Scaffold_18_1_contigs	14185992	14186160	+	0.000	0.000	TCONS_00020164
BGpeak34599	Scaffold_18_1_contigs	17054316	17054571	+	0.000	0.000	TCONS_00019269
BGpeak36821	Scaffold_19_1_contigs	3046157	3046429	+	0.000	0.000	TCONS_00020898
BGpeak71753	Scaffold_68_1_contigs	66886	67060	+	0.000	0.000	TCONS_00047161
BGpeak37122	Scaffold_19_1_contigs	9291353	9291613	+	0.000	0.000	TCONS_00021015
BGpeak72407	Scaffold_7_1_contigs	10911606	10911840	+	0.000	0.000	TCONS_00051400
BGpeak72912	Scaffold_7_1_contigs	18741687	18741867	+	0.000	0.000	TCONS_00050490
BGpeak20795	Scaffold_14_1_contigs	28874612	28875378	+	0.000	0.000	TCONS_00010426
