#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_21_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_21_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_21_promoters/0.123557757427083.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_21_promoters/target.clean..pos
BGTCONS_00029303	Scaffold_21_1_contigs	15788479	15788878	-	0.000	0.000	TCONS_00029303
BGTCONS_00029324	Scaffold_21_1_contigs	16107026	16107425	-	0.000	0.000	TCONS_00029324
BGTCONS_00029413	Scaffold_21_1_contigs	18924021	18924420	-	0.000	0.000	TCONS_00029413
BGTCONS_00029416	Scaffold_21_1_contigs	18980227	18980626	-	0.000	0.000	TCONS_00029416
BGTCONS_00029449	Scaffold_21_1_contigs	20174853	20175252	-	0.000	0.000	TCONS_00029449
BGTCONS_00029515	Scaffold_21_1_contigs	22964614	22965013	-	0.000	0.000	TCONS_00029515
BGTCONS_00029517	Scaffold_21_1_contigs	22972099	22972498	-	0.000	0.000	TCONS_00029517
BGTCONS_00029518	Scaffold_21_1_contigs	22980569	22980968	-	0.000	0.000	TCONS_00029518
BGTCONS_00029522	Scaffold_21_1_contigs	23036550	23036949	-	0.000	0.000	TCONS_00029522
BGTCONS_00029524	Scaffold_21_1_contigs	23042057	23042456	-	0.000	0.000	TCONS_00029524
BGTCONS_00029541	Scaffold_21_1_contigs	23571031	23571430	-	0.000	0.000	TCONS_00029541
BGTCONS_00029609	Scaffold_21_1_contigs	25251202	25251601	-	0.000	0.000	TCONS_00029609
BGTCONS_00029648	Scaffold_21_1_contigs	26982688	26983087	-	0.000	0.000	TCONS_00029648
BGTCONS_00029657	Scaffold_21_1_contigs	27497381	27497780	-	0.000	0.000	TCONS_00029657
BGTCONS_00029776	Scaffold_21_1_contigs	32098759	32099158	-	0.000	0.000	TCONS_00029776
BGTCONS_00029907	Scaffold_22_1_contigs	2131495	2131894	+	0.000	0.000	TCONS_00029907
BGTCONS_00012052	Scaffold_14_1_contigs	36795937	36796336	-	0.000	0.000	TCONS_00012052
BGTCONS_00012055	Scaffold_14_1_contigs	36946725	36947124	-	0.000	0.000	TCONS_00012055
BGTCONS_00012098	Scaffold_14_1_contigs	37991643	37992042	-	0.000	0.000	TCONS_00012098
BGTCONS_00012138	Scaffold_14_1_contigs	39284852	39285251	-	0.000	0.000	TCONS_00010759
BGTCONS_00012142	Scaffold_14_1_contigs	39365066	39365465	-	0.000	0.000	TCONS_00012142
BGTCONS_00012161	Scaffold_14_1_contigs	39763927	39764326	-	0.000	0.000	TCONS_00012161
BGTCONS_00012371	Scaffold_15_1_contigs	4984952	4985351	+	0.000	0.000	TCONS_00012371
BGTCONS_00012385	Scaffold_15_1_contigs	5423420	5423819	+	0.000	0.000	TCONS_00012385
BGTCONS_00012414	Scaffold_15_1_contigs	6918434	6918833	+	0.000	0.000	TCONS_00012414
BGTCONS_00012457	Scaffold_15_1_contigs	8854523	8854922	+	0.000	0.000	TCONS_00012457
BGTCONS_00012612	Scaffold_15_1_contigs	14280841	14281240	+	0.000	0.000	TCONS_00012612
BGTCONS_00012662	Scaffold_15_1_contigs	15976434	15976833	+	0.000	0.000	TCONS_00012662
BGTCONS_00012690	Scaffold_15_1_contigs	16717452	16717851	+	0.000	0.000	TCONS_00012690
BGTCONS_00012715	Scaffold_15_1_contigs	17534795	17535194	+	0.000	0.000	TCONS_00012715
BGTCONS_00012737	Scaffold_15_1_contigs	17699623	17700022	+	0.000	0.000	TCONS_00012737
BGTCONS_00012742	Scaffold_15_1_contigs	17789089	17789488	+	0.000	0.000	TCONS_00012742
BGTCONS_00012827	Scaffold_15_1_contigs	20659194	20659593	+	0.000	0.000	TCONS_00012827
BGTCONS_00012854	Scaffold_15_1_contigs	21460135	21460534	+	0.000	0.000	TCONS_00012854
BGTCONS_00012857	Scaffold_15_1_contigs	21753509	21753908	+	0.000	0.000	TCONS_00012857
BGTCONS_00012858	Scaffold_15_1_contigs	21755827	21756226	+	0.000	0.000	TCONS_00012858
BGTCONS_00012876	Scaffold_15_1_contigs	22773636	22774035	+	0.000	0.000	TCONS_00012876
BGTCONS_00012917	Scaffold_15_1_contigs	24176069	24176468	+	0.000	0.000	TCONS_00012917
BGTCONS_00013020	Scaffold_15_1_contigs	27268794	27269193	+	0.000	0.000	TCONS_00013020
BGTCONS_00013069	Scaffold_15_1_contigs	28687280	28687679	+	0.000	0.000	TCONS_00013069
BGTCONS_00013072	Scaffold_15_1_contigs	28722615	28723014	+	0.000	0.000	TCONS_00013072
BGTCONS_00013073	Scaffold_15_1_contigs	28735275	28735674	+	0.000	0.000	TCONS_00013073
BGTCONS_00013134	Scaffold_15_1_contigs	31654799	31655198	+	0.000	0.000	TCONS_00013134
BGTCONS_00013222	Scaffold_15_1_contigs	34711861	34712260	+	0.000	0.000	TCONS_00013222
BGTCONS_00013238	Scaffold_15_1_contigs	35249982	35250381	+	0.000	0.000	TCONS_00013238
BGTCONS_00013295	Scaffold_15_1_contigs	37492643	37493042	+	0.000	0.000	TCONS_00013295
BGTCONS_00013327	Scaffold_15_1_contigs	38756331	38756730	+	0.000	0.000	TCONS_00013327
BGTCONS_00013333	Scaffold_15_1_contigs	38932916	38933315	+	0.000	0.000	TCONS_00013333
BGTCONS_00013358	Scaffold_15_1_contigs	39994087	39994486	+	0.000	0.000	TCONS_00013358
BGTCONS_00013410	Scaffold_15_1_contigs	1158283	1158682	-	0.000	0.000	TCONS_00013410
BGTCONS_00013413	Scaffold_15_1_contigs	1315027	1315426	-	0.000	0.000	TCONS_00013413
BGTCONS_00013418	Scaffold_15_1_contigs	1529960	1530359	-	0.000	0.000	TCONS_00013418
BGTCONS_00013466	Scaffold_15_1_contigs	2469939	2470338	-	0.000	0.000	TCONS_00013466
BGTCONS_00013486	Scaffold_15_1_contigs	3139172	3139571	-	0.000	0.000	TCONS_00013486
BGTCONS_00013508	Scaffold_15_1_contigs	4086052	4086451	-	0.000	0.000	TCONS_00013508
BGTCONS_00013616	Scaffold_15_1_contigs	6875858	6876257	-	0.000	0.000	TCONS_00013616
BGTCONS_00013643	Scaffold_15_1_contigs	8143296	8143695	-	0.000	0.000	TCONS_00013643
BGTCONS_00013646	Scaffold_15_1_contigs	8248104	8248503	-	0.000	0.000	TCONS_00013646
BGTCONS_00013695	Scaffold_15_1_contigs	10651926	10652325	-	0.000	0.000	TCONS_00013695
BGTCONS_00013737	Scaffold_15_1_contigs	12747811	12748210	-	0.000	0.000	TCONS_00013737
BGTCONS_00013741	Scaffold_15_1_contigs	12874926	12875325	-	0.000	0.000	TCONS_00013741
BGTCONS_00013770	Scaffold_15_1_contigs	13233794	13234193	-	0.000	0.000	TCONS_00013770
BGTCONS_00013775	Scaffold_15_1_contigs	13284173	13284572	-	0.000	0.000	TCONS_00013775
BGTCONS_00013856	Scaffold_15_1_contigs	14838008	14838407	-	0.000	0.000	TCONS_00013856
BGTCONS_00013871	Scaffold_15_1_contigs	15152602	15153001	-	0.000	0.000	TCONS_00013871
BGTCONS_00013906	Scaffold_15_1_contigs	16508523	16508922	-	0.000	0.000	TCONS_00013906
BGTCONS_00014002	Scaffold_15_1_contigs	20207439	20207838	-	0.000	0.000	TCONS_00014002
BGTCONS_00014003	Scaffold_15_1_contigs	20234779	20235178	-	0.000	0.000	TCONS_00014003
BGTCONS_00014065	Scaffold_15_1_contigs	21870186	21870585	-	0.000	0.000	TCONS_00014065
BGTCONS_00014068	Scaffold_15_1_contigs	21901305	21901704	-	0.000	0.000	TCONS_00014068
BGTCONS_00014075	Scaffold_15_1_contigs	21943606	21944005	-	0.000	0.000	TCONS_00014075
BGTCONS_00014147	Scaffold_15_1_contigs	23976215	23976614	-	0.000	0.000	TCONS_00014147
BGTCONS_00014221	Scaffold_15_1_contigs	27247397	27247796	-	0.000	0.000	TCONS_00014221
BGTCONS_00014223	Scaffold_15_1_contigs	27309787	27310186	-	0.000	0.000	TCONS_00014223
BGTCONS_00014279	Scaffold_15_1_contigs	29696705	29697104	-	0.000	0.000	TCONS_00014279
BGTCONS_00014309	Scaffold_15_1_contigs	30665199	30665598	-	0.000	0.000	TCONS_00014309
BGTCONS_00014310	Scaffold_15_1_contigs	30697866	30698265	-	0.000	0.000	TCONS_00014310
BGTCONS_00014329	Scaffold_15_1_contigs	31505989	31506388	-	0.000	0.000	TCONS_00014329
BGTCONS_00014385	Scaffold_15_1_contigs	33139912	33140311	-	0.000	0.000	TCONS_00014385
BGTCONS_00014390	Scaffold_15_1_contigs	33403902	33404301	-	0.000	0.000	TCONS_00014390
BGTCONS_00014552	Scaffold_15_1_contigs	38463058	38463457	-	0.000	0.000	TCONS_00014552
BGTCONS_00014615	Scaffold_162_1_contigs	38123	38522	-	0.000	0.000	TCONS_00014615
BGTCONS_00014657	Scaffold_16_1_contigs	1129071	1129470	+	0.000	0.000	TCONS_00014657
BGTCONS_00014701	Scaffold_16_1_contigs	2447480	2447879	+	0.000	0.000	TCONS_00014701
BGTCONS_00014731	Scaffold_16_1_contigs	3496681	3497080	+	0.000	0.000	TCONS_00014731
BGTCONS_00014745	Scaffold_16_1_contigs	3927694	3928093	+	0.000	0.000	TCONS_00014745
BGTCONS_00014802	Scaffold_16_1_contigs	6512490	6512889	+	0.000	0.000	TCONS_00014802
BGTCONS_00014839	Scaffold_16_1_contigs	7924728	7925127	+	0.000	0.000	TCONS_00014839
BGTCONS_00014861	Scaffold_16_1_contigs	8513216	8513615	+	0.000	0.000	TCONS_00014861
BGTCONS_00014892	Scaffold_16_1_contigs	9901925	9902324	+	0.000	0.000	TCONS_00014892
BGTCONS_00014941	Scaffold_16_1_contigs	11643666	11644065	+	0.000	0.000	TCONS_00014941
BGTCONS_00014953	Scaffold_16_1_contigs	12110066	12110465	+	0.000	0.000	TCONS_00014953
BGTCONS_00015024	Scaffold_16_1_contigs	16293307	16293706	+	0.000	0.000	TCONS_00015024
BGTCONS_00015025	Scaffold_16_1_contigs	16390458	16390857	+	0.000	0.000	TCONS_00015025
BGTCONS_00015204	Scaffold_16_1_contigs	22027508	22027907	+	0.000	0.000	TCONS_00015204
BGTCONS_00015267	Scaffold_16_1_contigs	23514467	23514866	+	0.000	0.000	TCONS_00015267
BGTCONS_00015367	Scaffold_16_1_contigs	28066420	28066819	+	0.000	0.000	TCONS_00015367
BGTCONS_00015416	Scaffold_16_1_contigs	30013850	30014249	+	0.000	0.000	TCONS_00015416
BGTCONS_00015435	Scaffold_16_1_contigs	30648419	30648818	+	0.000	0.000	TCONS_00015435
BGTCONS_00015484	Scaffold_16_1_contigs	32609522	32609921	+	0.000	0.000	TCONS_00015484
BGTCONS_00015561	Scaffold_16_1_contigs	36335534	36335933	+	0.000	0.000	TCONS_00015561
BGTCONS_00015574	Scaffold_16_1_contigs	37035327	37035726	+	0.000	0.000	TCONS_00015574
BGTCONS_00015621	Scaffold_16_1_contigs	39105726	39106125	+	0.000	0.000	TCONS_00015621
BGTCONS_00015625	Scaffold_16_1_contigs	39243139	39243538	+	0.000	0.000	TCONS_00015625
BGTCONS_00015691	Scaffold_16_1_contigs	951498	951897	-	0.000	0.000	TCONS_00015691
BGTCONS_00015706	Scaffold_16_1_contigs	1654822	1655221	-	0.000	0.000	TCONS_00015706
BGTCONS_00050061	Scaffold_7_1_contigs	2433588	2433987	+	0.000	0.000	TCONS_00050061
BGTCONS_00015757	Scaffold_16_1_contigs	3321464	3321863	-	0.000	0.000	TCONS_00015757
BGTCONS_00015759	Scaffold_16_1_contigs	3485676	3486075	-	0.000	0.000	TCONS_00015759
BGTCONS_00015818	Scaffold_16_1_contigs	5297836	5298235	-	0.000	0.000	TCONS_00015818
BGTCONS_00015840	Scaffold_16_1_contigs	6090407	6090806	-	0.000	0.000	TCONS_00015840
BGTCONS_00050179	Scaffold_7_1_contigs	7582837	7583236	+	0.000	0.000	TCONS_00050179
BGTCONS_00050188	Scaffold_7_1_contigs	7973460	7973859	+	0.000	0.000	TCONS_00050188
BGTCONS_00015885	Scaffold_16_1_contigs	7533484	7533883	-	0.000	0.000	TCONS_00015885
BGTCONS_00015886	Scaffold_16_1_contigs	7536354	7536753	-	0.000	0.000	TCONS_00015886
BGTCONS_00050231	Scaffold_7_1_contigs	9388233	9388632	+	0.000	0.000	TCONS_00050231
BGTCONS_00015922	Scaffold_16_1_contigs	8635369	8635768	-	0.000	0.000	TCONS_00015922
BGTCONS_00015952	Scaffold_16_1_contigs	9649893	9650292	-	0.000	0.000	TCONS_00015952
BGTCONS_00015958	Scaffold_16_1_contigs	9848902	9849301	-	0.000	0.000	TCONS_00015958
BGTCONS_00015959	Scaffold_16_1_contigs	9886880	9887279	-	0.000	0.000	TCONS_00015959
BGTCONS_00015960	Scaffold_16_1_contigs	9915889	9916288	-	0.000	0.000	TCONS_00015960
BGTCONS_00015967	Scaffold_16_1_contigs	10141005	10141404	-	0.000	0.000	TCONS_00015967
BGTCONS_00015972	Scaffold_16_1_contigs	10236091	10236490	-	0.000	0.000	TCONS_00015972
BGTCONS_00050355	Scaffold_7_1_contigs	13890702	13891101	+	0.000	0.000	TCONS_00050355
BGTCONS_00050417	Scaffold_7_1_contigs	17179735	17180134	+	0.000	0.000	TCONS_00050417
BGTCONS_00050429	Scaffold_7_1_contigs	17588359	17588758	+	0.000	0.000	TCONS_00050429
BGTCONS_00050454	Scaffold_7_1_contigs	18136291	18136690	+	0.000	0.000	TCONS_00050454
BGTCONS_00050509	Scaffold_7_1_contigs	19489974	19490373	+	0.000	0.000	TCONS_00050509
BGTCONS_00050736	Scaffold_7_1_contigs	30933461	30933860	+	0.000	0.000	TCONS_00050736
BGTCONS_00050738	Scaffold_7_1_contigs	30977115	30977514	+	0.000	0.000	TCONS_00050738
BGTCONS_00050741	Scaffold_7_1_contigs	31031121	31031520	+	0.000	0.000	TCONS_00050741
BGTCONS_00050745	Scaffold_7_1_contigs	31212381	31212780	+	0.000	0.000	TCONS_00050745
BGTCONS_00050762	Scaffold_7_1_contigs	31982223	31982622	+	0.000	0.000	TCONS_00050762
BGTCONS_00050793	Scaffold_7_1_contigs	33241599	33241998	+	0.000	0.000	TCONS_00050793
BGTCONS_00050804	Scaffold_7_1_contigs	33544362	33544761	+	0.000	0.000	TCONS_00050804
BGTCONS_00050928	Scaffold_7_1_contigs	37967831	37968230	+	0.000	0.000	TCONS_00050928
BGTCONS_00050930	Scaffold_7_1_contigs	38022178	38022577	+	0.000	0.000	TCONS_00050930
BGTCONS_00016046	Scaffold_16_1_contigs	12989588	12989987	-	0.000	0.000	TCONS_00016046
BGTCONS_00016091	Scaffold_16_1_contigs	14859746	14860145	-	0.000	0.000	TCONS_00016091
BGTCONS_00016132	Scaffold_16_1_contigs	16653464	16653863	-	0.000	0.000	TCONS_00016132
BGTCONS_00016168	Scaffold_16_1_contigs	18178627	18179026	-	0.000	0.000	TCONS_00016168
BGTCONS_00016170	Scaffold_16_1_contigs	18344880	18345279	-	0.000	0.000	TCONS_00016170
