#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_11_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_11_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_11_promoters/0.724571520769135.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_11_promoters/target.clean..pos
BGpeak18887	Scaffold_14_1_contigs	12142742	12142947	+	0.000	0.000	TCONS_00011200
BGpeak53626	Scaffold_22_1_contigs	35805111	35805486	+	0.000	0.000	TCONS_00030648
BGpeak19083	Scaffold_14_1_contigs	13688445	13688851	+	0.000	0.000	TCONS_00011260
BGpeak19203	Scaffold_14_1_contigs	15200916	15201355	+	0.000	0.000	TCONS_00011327
BGpeak19204	Scaffold_14_1_contigs	15201384	15201531	+	0.000	0.000	TCONS_00011327
BGpeak19375	Scaffold_14_1_contigs	17573957	17574246	+	0.000	0.000	TCONS_00011390
BGpeak54902	Scaffold_24_1_contigs	3196764	3197047	+	0.000	0.000	TCONS_00032754
BGpeak55069	Scaffold_24_1_contigs	5467888	5468126	+	0.000	0.000	TCONS_00033277
BGpeak55587	Scaffold_24_1_contigs	16600556	16600830	+	0.000	0.000	TCONS_00033569
BGpeak40838	Scaffold_20_1_contigs	7696797	7697224	+	0.000	0.000	TCONS_00027094
BGpeak40903	Scaffold_20_1_contigs	8160950	8161176	+	0.000	0.000	TCONS_00026127
BGpeak58820	Scaffold_3_1_contigs	43872924	43873478	+	0.000	0.000	TCONS_00040060
BGpeak58825	Scaffold_3_1_contigs	43979182	43979390	+	0.000	0.000	TCONS_00040063
BGpeak41394	Scaffold_20_1_contigs	12319379	12319609	+	0.000	0.000	TCONS_00026259
BGpeak41755	Scaffold_20_1_contigs	16256658	16258006	+	0.000	0.000	TCONS_00026365
BGpeak42115	Scaffold_20_1_contigs	19788147	19788571	+	0.000	0.000	TCONS_00027384
BGpeak42318	Scaffold_20_1_contigs	20879292	20879629	+	0.000	0.000	TCONS_00026487
BGpeak42363	Scaffold_20_1_contigs	21312648	21312945	+	0.000	0.000	TCONS_00027427
BGpeak42816	Scaffold_20_1_contigs	25883522	25883987	+	0.000	0.000	TCONS_00027528
BGpeak44234	Scaffold_21_1_contigs	2736283	2736438	+	0.000	0.000	TCONS_00027936
BGpeak80611	Scaffold_9_1_contigs	23972394	23972548	+	0.000	0.000	TCONS_00055491
BGpeak80629	Scaffold_9_1_contigs	24065478	24065757	+	0.000	0.000	TCONS_00055493
BGpeak80919	Scaffold_9_1_contigs	27816957	27817260	+	0.000	0.000	TCONS_00055599
BGpeak46466	Scaffold_21_1_contigs	24155811	24156369	+	0.000	0.000	TCONS_00029566
BGpeak81350	Scaffold_9_1_contigs	31719843	31720040	+	0.000	0.000	TCONS_00055711
BGpeak81591	Scaffold_9_1_contigs	34514128	34514557	+	0.000	0.000	TCONS_00056969
BGpeak47382	Scaffold_21_1_contigs	32713592	32713854	+	0.000	0.000	TCONS_00029791
BGpeak47651	Scaffold_21_1_contigs	35781145	35781417	+	0.000	0.000	TCONS_00029849
BGpeak82535	Scaffold_9_1_contigs	43030806	43031009	+	0.000	0.000	TCONS_00056016
BGpeak82760	Scaffold_9_1_contigs	45170576	45171010	+	0.000	0.000	TCONS_00056055
BGpeak30070	Scaffold_17_1_contigs	3873847	3874091	+	0.000	0.000	TCONS_00016880
BGpeak48563	Scaffold_2_1_contigs	18595168	18595389	+	0.000	0.000	TCONS_00036345
BGpeak48672	Scaffold_2_1_contigs	20276251	20276737	+	0.000	0.000	TCONS_00037517
BGpeak33750	Scaffold_18_1_contigs	9676013	9676443	+	0.000	0.000	TCONS_00019071
BGpeak33884	Scaffold_18_1_contigs	11393997	11394189	+	0.000	0.000	TCONS_00019121
BGpeak34189	Scaffold_18_1_contigs	14154067	14154395	+	0.000	0.000	TCONS_00020161
BGpeak35988	Scaffold_18_1_contigs	33642241	33642766	+	0.000	0.000	TCONS_00020704
BGpeak36002	Scaffold_18_1_contigs	33678841	33679059	+	0.000	0.000	TCONS_00020706
BGpeak37222	Scaffold_19_1_contigs	10567988	10568386	+	0.000	0.000	TCONS_00021055
BGpeak37806	Scaffold_19_1_contigs	19044601	19044791	+	0.000	0.000	TCONS_00021228
BGpeak20341	Scaffold_14_1_contigs	25126327	25126524	+	0.000	0.000	TCONS_00010253
BGpeak38108	Scaffold_19_1_contigs	22194490	22195096	+	0.000	0.000	TCONS_00021324
