id	member	id_pfla	id_bflo	id_spur	PF_ 00_Uf	PF_ 01_16	PF_ 02_EB	PF_ 03_LB	PF_ 04_EG	PF_ 05_MG	PF_ 06_MG	PF_ 07_LG	PF_ 08_To	PF_ 09_He	PF_ 10_Me	PF_ 11_Kr	PF_ 12_Sp	PF_ 13_Ag	PF_ 14_TL	PF_ 15_Ad	SP_ 00_Uf_0h	SP_ 01_Cle_10h	SP_ 02_HaBl_18h	SP_ 03_MeBl_24h1	SP_ 03_MeBl_24h2	SP_ 04_EG_30h	SP_ 05_MG_40h	SP_ 06_LG_48h	SP_ 07_Pri_56h	SP_ 08_LPr_64h	SP_ 09_Plu_72h	SP_ 10_4arm	SP_ 11_VesInv	SP_ 12_PentDis	SP_ 13_TubFootPr	SP_ 14_Post_Met	SP_ 15_YoungJuv	BF_ 01_UFegg	BF_ 02_32.64	BF_ 03_blastula	BF_ 04_G1	BF_ 05_G5.6	BF_ 06_N1	BF_ 07_N3	BF_ 08_L1	BF_ 09_L2	BF_ 10_L3	BF_ 11_Juvenile	BF_ 12_Adult
O_0210	2	TCONS_00010942	bflo_23854	STRPU_21415	9.27086724740787	7.19211491239556	6.43137483371337	4.4007010481958	2.50621689939875	2.18765757500151	2.50621689939875	1.83387748217172	2.36798326090698	1.87452948178775	1.93587174099972	1.93587174099972	1.93587174099972	4.52964094535179	5.6619696964932	59.0326378958733	5.00597854652426	10.077721704987	32.8764623569453	3.68079661773633	3.52111685011186	3.42724076497428	3.56206858243499	4.63160609754444	5.28596271561771	3.81175572427875	3.78589420264235	2.36798326090698	2.08041037131129	2.02075342789725	2.99814179287321	155.951658684173	72.4760426382183	4.00274595729241	5.70864798144627	2.638059568416	3.04633620679077	22.3946481252697	313.936474164017	1493.83518729481	1140.29906185738	1066.85552778835	434.789459509857	356.349645912823	66.8417386759348
O_0218	5	TCONS_00011580	bflo_11925	STRPU_21371	1423.57365668282	2783.7618830839	2258.22091738151	1021.05924271339	772.484418847719	626.04318786328	476.071002794937	374.417542025277	306.391335845171	237.46314546131	229.695267409792	239.754352012718	223.922682284482	213.890665221668	280.945528484046	206.451465730165	526.824706850061	330.825073849155	91.5856817612636	69.1724504713753	55.0203137957631	86.064888208671	95.3897527653143	93.6167430015154	86.7660557402622	85.4197949906516	94.3236644922527	118.340974150025	51.8333177199191	40.8472774659941	47.101325735241	73.8112107059759	42.9976229786123	120.299784399862	967.550975831378	1048.47577209962	1894.53295961426	128.914239155951	120.174805926521	160.193554894895	113.060952796755	81.6372400449043	93.9824122929805	70.3182360406692	144.075471036395
O_0223	14	TCONS_00009628	bflo_18457	STRPU_21014	9.27086724740787	12.7589673001643	33.8567616024776	283.61686867154	289.467568491909	198.374050790867	246.82698914577	219.595860999333	185.637022000544	133.037489713198	76.2857299895521	56.0072163019715	72.895122361647	93.7980933714421	115.730195202606	51.9143380695743	13.407768538804	13.7148486762359	204.295098537438	400.718310287974	403.047697152496	672.168367584305	1342.54365969812	1137.20232857308	1342.54365969812	661.993307952821	687.106315322594	306.899642228574	413.057275308091	239.094366280296	125.369805755143	143.987945665344	107.362577019333	8.85484018731109	5.54862479484325	8.08894758595886	8.44442645685506	88.0090914693066	310.694215161167	452.154352346562	427.413885129493	234.916268310222	203.003563970142	162.757819764484	41.866102574669
O_0228	13	TCONS_00011408	bflo_12324	STRPU_21312	616.867511107309	1001.20526352841	479.933737854427	422.37815765214	520.625530541706	481.66100386413	339.483125291041	333.934668031353	357.299981834634	266.463916849009	204.695706927076	219.595860999333	253.237414435901	521.593263301878	443.684393998181	176.14906854114	380.780457220032	137.723692792931	182.610479770167	291.969342177347	292.895286864363	358.049568859375	377.01089080654	304.386750656703	296.760508664258	272.232866565456	234.221843213124	127.398580186993	147.630339685098	163.954744455989	176.996277899077	332.294370568221	260.59629095474	2577.35637629486	2963.33705091859	2009.5825321929	1432.75372611865	1324.80605564755	1166.07307709923	703.748895459402	526.824706850061	391.824255205985	288.151359364731	333.661032813789	280.472015831968
O_0264	14	TCONS_00009627	bflo_13437	STRPU_21017	4.93241217271661	4.03564715495965	11.595909318077	89.8021851414004	105.274101307874	99.6230644987099	105.829814773416	97.9979679948169	71.9764471375376	35.6399133415976	23.5463729588002	12.7209490322592	23.8465851346139	38.4534690827574	50.7623349811806	59.8953014459956	13.407768538804	25.4836538241152	688.713542576781	2124.12308756993	1947.17004640586	2188.79223214223	2335.12231195355	1517.92683549362	1822.97019334199	884.583497411816	984.266273511861	202.689260976781	309.088504875804	99.2544107141588	53.2799960782863	124.029857245493	82.5858856127546	4.00274595729241	4.4007010481958	7.54532723136401	15.5116826847577	279.337914672545	326.271238220758	209.535137285669	190.379856112533	142.70401473602	111.092341482697	235.804612536054	66.2407465501572
O_0267	15	TCONS_00010067	bflo_13400	STRPU_21309	10.7698598622507	10.6649942072326	5.74250226078873	2.9697076530361	4.26025761345479	22.1863902418655	25.8799838376731	18.0257971557361	9.24791017266252	3.96984475962518	4.03564715495965	11.3344916975947	25.8799838376731	88.0090914693066	122.491155682397	234.799368570871	17.0189801329333	10.077721704987	8.71531860286522	79.2750363076684	79.306073862127	67.8825022510692	89.7294048021525	106.197976096367	117.557743954421	87.2443841565757	77.0894045095882	25.55281801038	33.2120254434685	45.6944399519161	70.0470989839462	1101.72496006781	1018.79398830556	4.00274595729241	12.6589697136319	5.6619696964932	9.27086724740787	166.922146212486	264.147119405018	665.955942317291	557.768442535133	567.460596983832	458.060942644616	643.597726377019	237.46314546131
O_0300	14	TCONS_00011489	bflo_22598	STRPU_21069	9.27086724740787	9.44206346563628	3.25554941802383	17.9035217836039	133.572599624666	155.543414220165	196.026851729959	252.837883175538	284.952487550803	148.615340388708	109.158671991949	96.4060125848058	91.7946665133508	49.4509537635019	18.0669549324292	2.66195347430796	18.3465994939491	4.6990621482722	79.6598597023235	404.574919219389	380.780457220032	661.993307952821	527.302115001139	600.399227499209	605.191247820046	455.459634883036	368.624882400684	184.411646382858	248.559113738862	191.645899344004	108.059951853062	2.638059568416	2.17057697401794	4.00274595729241	24.6127628617573	124.314283009077	187.212944031963	413.057275308091	217.544724128006	46.7612041685356	35.2183241812594	4.35352433045278	3.42724076497428	4.6990621482722	2.638059568416
O_0338	1	TCONS_00010306	bflo_11041	STRPU_21594	173.854717434372	46.8546535980339	24.6127628617573	24.6127628617573	33.6126980622132	70.3723390664327	47.7655604250427	88.0090914693066	145.897889937086	370.700466337335	691.066556912278	543.388853718127	257.75292831509	535.103542601354	362.977454577734	202.906438631053	92.3473221084199	110.785769884944	507.182454596066	434.296891505556	443.233460786404	446.13095182412	479.104198526449	449.272985159974	502.731552077847	311.49973095838	333.934668031353	164.031613167118	1432.75372611865	874.798559510009	289.467568491909	1314.83764930996	660.376085601899	21.6506727005571	18.8699400557795	58.8847142889597	68.3059143374584	51.2667950969672	26.7494341710564	455.459634883036	301.814659854288	2715.4781265703	1230.00742887692	10882.1734710244	1504.66444898384
O_0342	7	TCONS_00010493	bflo_19045	STRPU_20780	4.93241217271661	4.03564715495965	3.25554941802383	2.9697076530361	4.4336809821266	2.638059568416	2.02075342789725	2.45227515456701	3.42724076497428	2.08041037131129	2.17057697401794	3.02657593271032	2.66195347430796	3.25554941802383	11.7121884100599	45.5276085909194	15.2396979744735	8.36783371078225	2.99814179287321	16.7445623056981	14.9446620668137	26.3436987328196	50.2228061065766	107.543243962415	98.7412133118887	123.230104925534	109.299755428736	18.2557242365218	40.3029419203534	24.2472048801263	6.11638009294125	34.6207836897832	30.9352712269638	4.00274595729241	2.82841638265176	4.52964094535179	2.66195347430796	8.92393360198493	5.28596271561771	7.41216561211069	6.65426848432916	5.45088117963757	4.35352433045278	8.64489043309319	5.00597854652426
O_0343	15	TCONS_00010465	bflo_14662	STRPU_21176	4.93241217271661	7.19211491239556	38.1845706333974	22.6649564423657	26.8192906322601	28.4971347488723	28.1438126717141	21.0223986180545	19.7639440337085	12.8518646523781	11.7741320501489	17.5947187589775	37.8205040902727	78.8522362311068	129.535577939748	72.274785481425	21.5049575633655	72.4855754500993	46.497011803644	239.754352012718	212.315211732699	147.054672935428	255.856188125347	196.108684171807	230.081253665831	224.70719929946	215.484316981092	147.025044359825	166.818863652376	158.280081699484	156.559710234137	645.742096123509	444.657945045455	27.0931102000787	102.515781317741	112.882363561854	444.166195431868	158.445521942232	212.370094936057	137.644056442528	54.1740720084318	267.315050110547	180.283117991133	180.906131499723	105.001007228742
O_0361	3	TCONS_00040220	bflo_07862	STRPU_03165	84.3639753196524	58.9209694228484	175.018993836654	124.527475001697	117.729904606885	107.362577019333	152.903447193774	156.337972626897	176.523739069993	191.151752350538	156.337972626897	133.745546148549	121.081659956708	170.817011159459	119.39192367657	70.3723390664327	64.2416085078231	12.8518646523781	44.9653399091966	74.0432052359953	71.0655102627564	100.981227260978	134.137470945202	154.931173320601	153.121432428451	80.5800710924623	109.589313439515	71.6360463208024	153.313609724744	247.119109933943	227.838381338921	77.9545947081989	315.784851791764	103.298486992381	201.633228887958	194.140077944957	113.172952367084	206.180668117919	288.919678474664	155.951658684173	190.967013878904	229.959074929524	237.195199068547	504.001802369029	97.0457147863224
O_0364	2	TCONS_00033865	bflo_09275	STRPU_03686	875.800838211737	60.1439545597399	126.021175763234	94.6670868791873	137.847196544866	967.550975831378	622.351618086861	512.021011404876	6580.0836726544	12598.8439782449	2740.15823768809	8666.15305386112	10724.6399103883	2049.71439192957	6899.49231707673	4589.59966080159	15706.3828707448	15706.3828707448	752.869884439672	359.716991094066	349.610557958213	386.919880466745	245.76241612886	289.978455285409	271.734222912638	173.748051795958	182.509073546168	92.6274981573059	184.881699035175	147.13972571873	172.479685007535	290.694110892484	222.788162243382	31.6538626134079	20.4001254353168	129.535577939748	264.46459515856	986.615044839592	866.071616250015	8355.930652094	3561.15781947626	9595.81430160194	6899.49231707673	12238.9113636558	10511.6535641001
O_0370	18	TCONS_00041129	bflo_08085	STRPU_02839	14.6200313148953	35.1547577276197	23.079274701804	39.4632145849787	34.3555501446969	19.6993182808992	7.41216561211069	10.6240720144897	7.19211491239556	24.713941685224	22.1118923143391	9.58753809569944	16.6518449217662	18.3868452000187	21.9254583232461	2.3061183628821	124.1283580894	374.417542025277	984.266273511861	567.460596983832	551.902122038554	481.991935015409	455.459634883036	444.657945045455	483.665610146675	418.155052872259	381.279524078979	469.383045349498	1235.77303509149	898.772536846078	838.031799171306	457.714143878283	722.973458812176	137.644056442528	12238.9113636558	12823.3595066371	4132.95923012759	2335.12231195355	1045.74999356213	604.117634818376	765.22634607588	726.912205716061	477.154074037559	331.504023807412	258.122171505339
O_0371	18	TCONS_00035251	bflo_09773	STRPU_03085	51.371004877464	68.6955540641562	168.634329272265	179.104879767185	95.2664318944831	60.3217699347267	36.0877482290794	26.8192906322601	24.4887147772817	27.01823758001	21.8332383001039	17.4581401497109	31.6710933418244	24.0127063602352	19.6765928822278	27.7848168896462	359.716991094066	1122.15064360515	743.283818583055	815.305138859886	752.869884439672	507.944003023814	490.832473582424	401.744653516226	466.155366213471	291.214350602564	367.36658409526	391.824255205985	411.238594135573	282.083629827736	337.444000942823	446.13095182412	409.073678590933	1244.15952567486	847.677805082409	887.01198808154	1077.44572539497	1432.75372611865	797.752102290801	472.636445503508	534.323688994614	395.743793383306	404.981130691442	450.933339792341	253.607751731789
O_0382	7	TCONS_00034214	bflo_11828	STRPU_03670	4.93241217271661	4.03564715495965	3.25554941802383	2.9697076530361	4.03564715495965	5.2188645937953	7.19211491239556	5.45088117963757	9.11707072300645	4.1669908964568	4.4007010481958	3.48115937046914	6.11638009294125	5.16650663827439	5.6619696964932	7.25958678349079	25.533813412236	9.29382432215321	462.940528418719	458.920720737187	456.657511238242	726.50384553772	389.925857268077	343.321946375133	358.049568859375	217.544724128006	193.291199032367	79.4503332798566	127.586187379621	120.520116545059	185.962957560443	868.949455112795	842.775862716694	40.2332893957456	19.6993182808992	11.928229582617	17.373323307467	9.24791017266252	6.99330555984298	235.317807391413	167.225056570702	211.31001794738	198.636737199292	187.028112433152	301.371823037192
O_0387	11	TCONS_00034245	bflo_21871	STRPU_03356	11.9991072231285	8.03692082666217	7.41216561211069	7.83355990929319	6.47112577401344	9.75890945784372	10.6240720144897	23.2457916601673	10.0333962620322	12.6041216451694	17.7363133437479	18.5721476885263	52.7563435637716	70.1665608128458	51.8867719607576	49.3153974297076	5.00597854652426	2.45227515456701	6.16940116028087	3.68079661773633	3.52111685011186	3.42724076497428	2.56015864423049	4.63160609754444	3.06609648087123	5.00597854652426	5.7255751211175	5.98259887948204	10.8338033245259	11.595909318077	5.45088117963757	10.8338033245259	15.6810587915392	4.00274595729241	2.82841638265176	1.87452948178775	5.16650663827439	3.39519267647956	42.0169649151197	225.458806976991	147.579046368036	60.9928087372053	79.6098806019432	16.7351133882848	2.15349637303437
O_0420	13	TCONS_00056777	bflo_18624	STRPU_13246	107.524710607151	100.202826335009	42.0169649151197	44.9653399091966	69.4395085088549	64.5572472235323	52.3429095127428	44.8228097832879	40.5781601730553	35.6959969061627	37.4766499310651	40.3029419203534	48.461458632136	17.4581401497109	37.0688800641863	59.8953014459956	77.0562820168549	98.8349816923722	41.2373510182436	46.0787659872371	53.0319500218608	33.2302742420193	36.0877482290794	37.6881095822316	31.1885600982202	36.9942581063636	42.9638423627042	42.7601980429349	39.4325041600274	34.4368465358813	39.3809207851479	53.1513656982537	38.4136619698009	416.809389937793	117.557743954421	88.3440211625589	126.64990486338	60.9928087372053	51.6313986107969	23.470052788781	36.0877482290794	46.5365630754004	53.9683549548805	55.8136446623954	133.037489713198
O_0432	13	TCONS_00055941	bflo_18499	STRPU_13341	407.660000412247	1090.82705637309	430.586501409924	425.668214632372	313.304754190831	205.960549253106	187.321772112717	158.445521942232	183.167257788777	216.106055991736	151.618030489829	136.700598654316	186.129293683825	273.355835683104	248.38338174765	196.931796621919	1244.15952567486	183.930737118965	218.875571835965	195.363993390788	186.129293683825	192.752354659945	235.804612536054	170.741645891619	205.515399927194	116.470279025229	144.395512989926	96.3379596706744	134.667233984443	157.691592666917	131.169488161654	77.9545947081989	111.708632659923	104.644600909341	1504.66444898384	1550.79637360091	1122.15064360515	292.697539428261	490.031037430586	361.86941234803	323.640562633278	324.894316563642	303.95701337852	308.863764566664	171.202769123475
O_0450	11	TCONS_00057250	bflo_18759	STRPU_13209	216.610138186749	428.868570645336	779.932835919351	797.752102290801	729.122137980873	703.748895459402	765.22634607588	661.261585222163	603.057493510146	434.789459509857	398.460629124451	480.702449382858	387.724282664188	449.272985159974	566.435774509702	723.88589497581	66.1770725302665	119.692770687581	86.141483671919	135.24121895509	126.74337362373	121.310302177641	86.4287673794278	95.2664318944831	110.175168336901	145.473733934969	113.268790309348	93.5811693691615	106.480545578731	188.091800286324	205.244841849613	263.73063315267	313.060615717475	93.250208678905	142.134206685698	107.886241814919	121.138081113218	302.96508449906	245.070367715697	300.231073476724	558.764929031186	535.103542601354	484.798254626295	795.990980839804	479.104198526449
O_0457	13	TCONS_00055961	bflo_19131	STRPU_13340	91.4805961668491	91.1123968114884	46.0505864889355	42.1983736815603	53.3149223830474	61.863297077526	44.7191358956362	37.0365134111825	27.8535913475596	42.6949978805841	39.7544620345611	42.0169649151197	55.4293363919642	58.4889650867437	53.6437349390962	49.8278380116725	162.757819764484	645.742096123509	89.2773551748965	109.158671991949	105.010223655937	36.4134067233311	39.3453347427885	38.592284237267	33.1937766449176	46.2396851781769	42.0444754330452	46.0505864889355	41.639450970539	64.9896151108234	71.9764471375376	192.247364660207	119.945791075438	881.584138113048	518.773150396466	299.319796281067	278.219370323737	218.372084414118	215.484316981092	144.275232665537	143.585991352379	74.2455922695923	61.3640757304871	50.5675848012172	81.4216814911743
O_0461	7	TCONS_00055605	bflo_19539	STRPU_13247	267.995080171222	342.689271647797	524.080123206476	323.993461466546	210.363890695959	190.106834174268	145.654602810579	118.464108247651	111.252089138646	216.410590817839	128.13677401555	146.538531093508	145.169740483662	128.260467698433	157.170966392008	1304.83618097475	113.498710035411	233.262933502575	190.106834174268	301.737124905947	268.562719756892	227.195312957298	308.863764566664	341.532236296543	343.005609011465	302.299699161336	312.859381047198	475.268979854091	659.490585981634	405.531463126462	297.160940312225	435.723565044053	427.807183996967	27.8077447060066	32.7894613372687	42.5765970493901	67.8825022510692	275.706525841113	319.598124820002	145.316568416417	161.527666144818	153.650375046892	299.319796281067	124.921107693475	285.515770171238
O_0481	10	TCONS_00056448	bflo_19386	STRPU_13242	55.0203137957631	79.7364415192114	52.9621455755522	26.1820314760716	18.5745894715059	20.4370017065673	26.2021323736989	25.0402724572722	24.521899433367	30.8345503195565	33.3481963349008	41.9136699291231	88.0582883953162	136.700598654316	184.951495633961	82.2816760858683	66.6007311805441	27.4938127940359	19.5007572680307	31.9179825549042	32.4262297088533	37.8125450959995	46.0787659872371	37.0365134111825	41.1731440261908	21.6506727005571	31.7318242176421	23.4047382047924	45.4209397610863	41.7468598400652	55.1045029823292	30.7038022118942	93.6642950656133	64.6609573157656	500.944829692976	551.350810686951	316.029845321714	76.8539509368624	77.0562820168549	66.904647218298	81.0102278025938	61.2054646147735	45.3237417538158	78.5269365720328	10.918491873714
O_0511	18	TCONS_00018947	bflo_00667	STRPU_22555	79.0073379128528	138.473457530492	97.9979679948169	180.776595784781	131.35266901949	112.940239167772	85.8390959530603	89.9899542338087	87.4651360795747	136.975896259819	77.2366634421194	65.2356728915947	78.8522362311068	115.208240246109	98.3490784623706	106.82175783032	11625.6908503084	733.75872204045	1512.49992992319	1493.83518729481	1460.94413769964	1853.39091175083	1602.61463914922	1185.0818815068	1200.50089969152	958.776524912962	1196.12980188487	672.930310870947	1487.97412645055	1976.27092637318	1744.27243478586	850.094351097215	1367.09131744476	570.925452439761	449.834178517306	414.984315741772	182.786449991642	457.36734511195	525.987462158586	528.650390104975	605.191247820046	541.179310962235	399.281524786434	365.001849145402	205.824250412277
O_0518	8	TCONS_00020196	bflo_00828	STRPU_23547	687.106315322594	1493.83518729481	1692.808461802	6245.65246943701	4341.41295494032	1573.58471712347	869.679783592824	736.806325738578	589.467436103665	376.72073974298	403.296525888991	332.905507522086	332.905507522086	355.956633502957	458.920720737187	278.004337911967	1083.74664455271	2240.87957622667	1133.48844587991	2228.56859188052	2314.10663499582	2354.81613933906	2279.60588933276	1638.07674521739	1629.02235453666	1178.58902355426	1192.43084777758	967.550975831378	621.531149222821	526.824706850061	621.053172115379	1557.73782407457	1294.18136707955	339.483125291041	1028.16499254125	1244.15952567486	616.867511107309	1794.87117312825	2629.26674509797	869.679783592824	705.393750729388	479.104198526449	358.560603471471	275.706525841113	387.724282664188
O_0521	3	TCONS_00032477	bflo_26468	STRPU_21911	153.427840458514	129.255282097263	185.962957560443	343.321946375133	155.16821278596	136.556111724481	133.745546148549	179.95524146867	267.315050110547	460.890923519977	422.37815765214	383.960506564612	351.639075810599	175.018993836654	278.552621540516	189.868626618915	63.7699526405243	95.0277000370977	176.425103913446	250.489140623347	267.160619389231	362.977454577734	573.937243460715	684.526262593279	694.349007395493	553.313151307029	681.09293477882	368.624882400684	736.806325738578	409.737029409742	190.625638470102	49.1604266877125	70.2108739600758	28.5610111986796	86.0976159432733	50.9132148148074	68.8789359321773	476.071002794937	739.68684476969	649.242390582462	692.271458259602	671.406424297663	699.356905878773	373.45763012929	162.296299515361
