#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_06_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_06_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_06_promoters/0.392107620908977.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_06_promoters/target.clean..pos
BGpeak15495	Scaffold_13_1_contigs	22112244	22112377	+	0.000	0.000	TCONS_00007679
BGpeak15627	Scaffold_13_1_contigs	23094284	23094606	+	0.000	0.000	TCONS_00007708
BGpeak50907	Scaffold_22_1_contigs	6083255	6083632	+	0.000	0.000	TCONS_00030782
BGpeak16437	Scaffold_13_1_contigs	32644512	32644913	+	0.000	0.000	TCONS_00009196
BGpeak51189	Scaffold_22_1_contigs	8580320	8580963	+	0.000	0.000	TCONS_00030063
BGpeak51305	Scaffold_22_1_contigs	10191496	10192077	+	0.000	0.000	TCONS_00030095
BGpeak51818	Scaffold_22_1_contigs	15205230	15205407	+	0.000	0.000	TCONS_00030973
BGpeak51819	Scaffold_22_1_contigs	15205472	15205834	+	0.000	0.000	TCONS_00030973
BGpeak69041	Scaffold_6_1_contigs	17288696	17289101	+	0.000	0.000	TCONS_00048994
BGpeak69255	Scaffold_6_1_contigs	19991742	19992823	+	0.000	0.000	TCONS_00047720
BGpeak69718	Scaffold_6_1_contigs	25245418	25245646	+	0.000	0.000	TCONS_00047895
BGpeak17357	Scaffold_13_1_contigs	41810639	41811250	+	0.000	0.000	TCONS_00009453
BGpeak52431	Scaffold_22_1_contigs	22175380	22175665	+	0.000	0.000	TCONS_00031160
BGpeak52432	Scaffold_22_1_contigs	22175683	22175847	+	0.000	0.000	TCONS_00031160
BGpeak52724	Scaffold_22_1_contigs	26446692	26447331	+	0.000	0.000	TCONS_00031245
BGpeak18486	Scaffold_14_1_contigs	9049990	9050896	+	0.000	0.000	TCONS_00009757
BGpeak19099	Scaffold_14_1_contigs	13816911	13817362	+	0.000	0.000	TCONS_00009924
BGpeak19113	Scaffold_14_1_contigs	14491424	14491706	+	0.000	0.000	TCONS_00011294
BGpeak54649	Scaffold_23_1_contigs	23043302	23043580	+	0.000	0.000	TCONS_00031985
BGpeak283	Scaffold_10_1_contigs	3082565	3082958	+	0.000	0.000	TCONS_00001304
BGpeak397	Scaffold_10_1_contigs	3976657	3977170	+	0.000	0.000	TCONS_00000189
BGpeak54836	Scaffold_24_1_contigs	1159099	1159317	+	0.000	0.000	TCONS_00032718
BGpeak55016	Scaffold_24_1_contigs	4973726	4974066	+	0.000	0.000	TCONS_00033261
BGpeak55373	Scaffold_24_1_contigs	9612770	9613062	+	0.000	0.000	TCONS_00033398
BGpeak55659	Scaffold_24_1_contigs	21579420	21579592	+	0.000	0.000	TCONS_00033133
BGpeak56430	Scaffold_26_1_contigs	4794501	4794870	+	0.000	0.000	TCONS_00034468
BGpeak56568	Scaffold_26_1_contigs	7788176	7788443	+	0.000	0.000	TCONS_00034543
BGpeak57198	Scaffold_28_1_contigs	2442061	2442562	+	0.000	0.000	TCONS_00035665
BGpeak57353	Scaffold_30_1_contigs	724868	725227	+	0.000	0.000	TCONS_00038275
BGpeak57943	Scaffold_3_1_contigs	16838274	16838888	+	0.000	0.000	TCONS_00039468
BGpeak40674	Scaffold_20_1_contigs	6230982	6231235	+	0.000	0.000	TCONS_00026073
BGpeak40996	Scaffold_20_1_contigs	8864515	8864707	+	0.000	0.000	TCONS_00026165
BGpeak41572	Scaffold_20_1_contigs	13707297	13707470	+	0.000	0.000	TCONS_00027248
BGpeak41701	Scaffold_20_1_contigs	15752082	15752396	+	0.000	0.000	TCONS_00027285
BGpeak42972	Scaffold_20_1_contigs	27611236	27611685	+	0.000	0.000	TCONS_00026649
BGpeak43115	Scaffold_20_1_contigs	29102627	29103021	+	0.000	0.000	TCONS_00027634
BGpeak43238	Scaffold_20_1_contigs	30557797	30558100	+	0.000	0.000	TCONS_00027675
BGpeak43347	Scaffold_20_1_contigs	31792078	31792319	+	0.000	0.000	TCONS_00027696
BGpeak44035	Scaffold_21_1_contigs	991797	991996	+	0.000	0.000	TCONS_00027881
BGpeak45484	Scaffold_21_1_contigs	12943535	12944045	+	0.000	0.000	TCONS_00028261
BGpeak45688	Scaffold_21_1_contigs	15336257	15336406	+	0.000	0.000	TCONS_00028292
BGpeak45753	Scaffold_21_1_contigs	15979765	15980785	+	0.000	0.000	TCONS_00028310
BGpeak80552	Scaffold_9_1_contigs	23637380	23637612	+	0.000	0.000	TCONS_00056653
BGpeak80744	Scaffold_9_1_contigs	25786159	25786436	+	0.000	0.000	TCONS_00055537
BGpeak80939	Scaffold_9_1_contigs	27951886	27952319	+	0.000	0.000	TCONS_00056774
BGpeak80946	Scaffold_9_1_contigs	28007415	28007747	+	0.000	0.000	TCONS_00055607
BGpeak46920	Scaffold_21_1_contigs	28006371	28007497	+	0.000	0.000	TCONS_00028637
BGpeak81346	Scaffold_9_1_contigs	31705878	31706404	+	0.000	0.000	TCONS_00055710
BGpeak81425	Scaffold_9_1_contigs	33059972	33060427	+	0.000	0.000	TCONS_00056916
BGpeak81447	Scaffold_9_1_contigs	33342594	33343125	+	0.000	0.000	TCONS_00056925
BGpeak81669	Scaffold_9_1_contigs	35160299	35160739	+	0.000	0.000	TCONS_00055826
BGpeak81869	Scaffold_9_1_contigs	37286470	37286683	+	0.000	0.000	TCONS_00057048
BGpeak47121	Scaffold_21_1_contigs	29886261	29886654	+	0.000	0.000	TCONS_00028755
BGpeak47270	Scaffold_21_1_contigs	31447108	31447351	+	0.000	0.000	TCONS_00029764
BGpeak82467	Scaffold_9_1_contigs	41859617	41860271	+	0.000	0.000	TCONS_00055986
BGpeak82645	Scaffold_9_1_contigs	43879977	43880213	+	0.000	0.000	TCONS_00057264
BGpeak30297	Scaffold_17_1_contigs	6568878	6569341	+	0.000	0.000	TCONS_00016975
BGpeak30426	Scaffold_17_1_contigs	8156602	8156850	+	0.000	0.000	TCONS_00018072
BGpeak30640	Scaffold_17_1_contigs	10420721	10421438	+	0.000	0.000	TCONS_00018134
BGpeak48198	Scaffold_2_1_contigs	9662413	9662586	+	0.000	0.000	TCONS_00036127
BGpeak48199	Scaffold_2_1_contigs	9662689	9662943	+	0.000	0.000	TCONS_00036127
BGpeak48319	Scaffold_2_1_contigs	11524141	11524500	+	0.000	0.000	TCONS_00037327
BGpeak48613	Scaffold_2_1_contigs	19335372	19335576	+	0.000	0.000	TCONS_00037488
BGpeak31298	Scaffold_17_1_contigs	16725726	16725948	+	0.000	0.000	TCONS_00018313
BGpeak32138	Scaffold_17_1_contigs	26704521	26704707	+	0.000	0.000	TCONS_00017529
BGpeak32844	Scaffold_17_1_contigs	37345280	37345641	+	0.000	0.000	TCONS_00017782
BGpeak33156	Scaffold_18_1_contigs	896262	896468	+	0.000	0.000	TCONS_00019826
BGpeak33514	Scaffold_18_1_contigs	6942122	6942470	+	0.000	0.000	TCONS_00019992
BGpeak34320	Scaffold_18_1_contigs	15190985	15191220	+	0.000	0.000	TCONS_00019225
BGpeak35246	Scaffold_18_1_contigs	25028319	25028609	+	0.000	0.000	TCONS_00019456
BGpeak70554	Scaffold_6_1_contigs	35536910	35537221	+	0.000	0.000	TCONS_00049518
BGpeak70882	Scaffold_6_1_contigs	39124087	39125050	+	0.000	0.000	TCONS_00048319
BGpeak70984	Scaffold_6_1_contigs	40222781	40223103	+	0.000	0.000	TCONS_00049653
BGpeak36611	Scaffold_19_1_contigs	1015781	1016334	+	0.000	0.000	TCONS_00021853
BGpeak36708	Scaffold_19_1_contigs	1927887	1928138	+	0.000	0.000	TCONS_00020869
BGpeak71519	Scaffold_6_1_contigs	45413225	45413622	+	0.000	0.000	TCONS_00048495
BGpeak71971	Scaffold_7_1_contigs	2696630	2696833	+	0.000	0.000	TCONS_00050069
BGpeak72141	Scaffold_7_1_contigs	4901879	4902112	+	0.000	0.000	TCONS_00051279
BGpeak72420	Scaffold_7_1_contigs	11031486	11031794	+	0.000	0.000	TCONS_00050276
BGpeak1299	Scaffold_10_1_contigs	17753677	17753895	+	0.000	0.000	TCONS_00000589
BGpeak1502	Scaffold_10_1_contigs	21764220	21764389	+	0.000	0.000	TCONS_00000676
BGpeak1805	Scaffold_10_1_contigs	26809640	26809923	+	0.000	0.000	TCONS_00001951
BGpeak20504	Scaffold_14_1_contigs	26357040	26357449	+	0.000	0.000	TCONS_00011653
BGpeak20741	Scaffold_14_1_contigs	28279959	28280267	+	0.000	0.000	TCONS_00011730
BGpeak20900	Scaffold_14_1_contigs	30029520	30029714	+	0.000	0.000	TCONS_00011823
