#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_07_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_07_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_07_promoters/0.292844074153439.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_07_promoters/target.clean..pos
BGTCONS_00011059	Scaffold_14_1_contigs	7976415	7976814	-	0.000	0.000	TCONS_00009724
BGTCONS_00011082	Scaffold_14_1_contigs	8409385	8409784	-	0.000	0.000	TCONS_00011082
BGTCONS_00011086	Scaffold_14_1_contigs	8559363	8559762	-	0.000	0.000	TCONS_00011086
BGTCONS_00011131	Scaffold_14_1_contigs	9626619	9627018	-	0.000	0.000	TCONS_00011131
BGTCONS_00011215	Scaffold_14_1_contigs	12478329	12478728	-	0.000	0.000	TCONS_00011215
BGTCONS_00011224	Scaffold_14_1_contigs	12784230	12784629	-	0.000	0.000	TCONS_00011224,TCONS_00009906
BGTCONS_00011254	Scaffold_14_1_contigs	13646247	13646646	-	0.000	0.000	TCONS_00011254
BGTCONS_00011261	Scaffold_14_1_contigs	13707715	13708114	-	0.000	0.000	TCONS_00011261
BGTCONS_00011273	Scaffold_14_1_contigs	13900629	13901028	-	0.000	0.000	TCONS_00011273
BGTCONS_00011281	Scaffold_14_1_contigs	14154677	14155076	-	0.000	0.000	TCONS_00011281
BGTCONS_00011283	Scaffold_14_1_contigs	14202928	14203327	-	0.000	0.000	TCONS_00011283
BGTCONS_00011296	Scaffold_14_1_contigs	14562005	14562404	-	0.000	0.000	TCONS_00011296
BGTCONS_00011300	Scaffold_14_1_contigs	14751850	14752249	-	0.000	0.000	TCONS_00011300
BGTCONS_00011301	Scaffold_14_1_contigs	14759152	14759551	-	0.000	0.000	TCONS_00011301
BGTCONS_00011303	Scaffold_14_1_contigs	14811249	14811648	-	0.000	0.000	TCONS_00011303
BGTCONS_00011363	Scaffold_14_1_contigs	16175248	16175647	-	0.000	0.000	TCONS_00011363
BGTCONS_00011383	Scaffold_14_1_contigs	17246844	17247243	-	0.000	0.000	TCONS_00011383
BGTCONS_00011396	Scaffold_14_1_contigs	17634661	17635060	-	0.000	0.000	TCONS_00011396
BGTCONS_00011450	Scaffold_14_1_contigs	19517486	19517885	-	0.000	0.000	TCONS_00011450
BGTCONS_00011469	Scaffold_14_1_contigs	19863277	19863676	-	0.000	0.000	TCONS_00010106
BGTCONS_00011482	Scaffold_14_1_contigs	20331757	20332156	-	0.000	0.000	TCONS_00011482
BGTCONS_00011494	Scaffold_14_1_contigs	20827302	20827701	-	0.000	0.000	TCONS_00011494
BGTCONS_00011578	Scaffold_14_1_contigs	22569008	22569407	-	0.000	0.000	TCONS_00011578
BGTCONS_00011656	Scaffold_14_1_contigs	26379277	26379676	-	0.000	0.000	TCONS_00011656
BGTCONS_00011693	Scaffold_14_1_contigs	27284290	27284689	-	0.000	0.000	TCONS_00011693
BGTCONS_00011708	Scaffold_14_1_contigs	27601321	27601720	-	0.000	0.000	TCONS_00011708
BGTCONS_00011709	Scaffold_14_1_contigs	27613714	27614113	-	0.000	0.000	TCONS_00011709
BGTCONS_00011772	Scaffold_14_1_contigs	29301301	29301700	-	0.000	0.000	TCONS_00011772
BGTCONS_00011783	Scaffold_14_1_contigs	29608110	29608509	-	0.000	0.000	TCONS_00011783
BGTCONS_00011840	Scaffold_14_1_contigs	30946604	30947003	-	0.000	0.000	TCONS_00011840
BGTCONS_00011868	Scaffold_14_1_contigs	31312531	31312930	-	0.000	0.000	TCONS_00011868
BGTCONS_00011898	Scaffold_14_1_contigs	31895097	31895496	-	0.000	0.000	TCONS_00011898
BGTCONS_00011902	Scaffold_14_1_contigs	32086103	32086502	-	0.000	0.000	TCONS_00011902
BGTCONS_00011962	Scaffold_14_1_contigs	34069070	34069469	-	0.000	0.000	TCONS_00011962
BGTCONS_00011972	Scaffold_14_1_contigs	34189594	34189993	-	0.000	0.000	TCONS_00011972
BGTCONS_00011973	Scaffold_14_1_contigs	34257381	34257780	-	0.000	0.000	TCONS_00011973
BGTCONS_00029042	Scaffold_21_1_contigs	5273045	5273444	-	0.000	0.000	TCONS_00029042
BGTCONS_00029043	Scaffold_21_1_contigs	5289905	5290304	-	0.000	0.000	TCONS_00029043
BGTCONS_00029059	Scaffold_21_1_contigs	5620654	5621053	-	0.000	0.000	TCONS_00029059
BGTCONS_00029097	Scaffold_21_1_contigs	7102749	7103148	-	0.000	0.000	TCONS_00029097
BGTCONS_00029227	Scaffold_21_1_contigs	12428714	12429113	-	0.000	0.000	TCONS_00029227
BGTCONS_00029396	Scaffold_21_1_contigs	18541157	18541556	-	0.000	0.000	TCONS_00029396
BGTCONS_00029645	Scaffold_21_1_contigs	26595738	26596137	-	0.000	0.000	TCONS_00029645
BGTCONS_00029664	Scaffold_21_1_contigs	27652926	27653325	-	0.000	0.000	TCONS_00029664
BGTCONS_00029673	Scaffold_21_1_contigs	28138534	28138933	-	0.000	0.000	TCONS_00029673
BGTCONS_00029674	Scaffold_21_1_contigs	28214847	28215246	-	0.000	0.000	TCONS_00029674
BGTCONS_00029721	Scaffold_21_1_contigs	29831764	29832163	-	0.000	0.000	TCONS_00029721
BGTCONS_00029725	Scaffold_21_1_contigs	29886212	29886611	-	0.000	0.000	TCONS_00029725
BGTCONS_00029766	Scaffold_21_1_contigs	31484484	31484883	-	0.000	0.000	TCONS_00029766
BGTCONS_00029770	Scaffold_21_1_contigs	31715940	31716339	-	0.000	0.000	TCONS_00029770
BGTCONS_00029825	Scaffold_21_1_contigs	34454654	34455053	-	0.000	0.000	TCONS_00029825
BGTCONS_00029826	Scaffold_21_1_contigs	34458786	34459185	-	0.000	0.000	TCONS_00029826
BGTCONS_00029922	Scaffold_22_1_contigs	3276141	3276540	+	0.000	0.000	TCONS_00029922
BGTCONS_00029923	Scaffold_22_1_contigs	3426196	3426595	+	0.000	0.000	TCONS_00029923
BGTCONS_00029952	Scaffold_22_1_contigs	4852891	4853290	+	0.000	0.000	TCONS_00029952
BGTCONS_00029990	Scaffold_22_1_contigs	6024397	6024796	+	0.000	0.000	TCONS_00030781
BGTCONS_00012104	Scaffold_14_1_contigs	38227454	38227853	-	0.000	0.000	TCONS_00012104
BGTCONS_00012131	Scaffold_14_1_contigs	39123711	39124110	-	0.000	0.000	TCONS_00012131
BGTCONS_00012365	Scaffold_15_1_contigs	4869995	4870394	+	0.000	0.000	TCONS_00012365
BGTCONS_00012416	Scaffold_15_1_contigs	7022226	7022625	+	0.000	0.000	TCONS_00012416
BGTCONS_00012581	Scaffold_15_1_contigs	13570961	13571360	+	0.000	0.000	TCONS_00012581
BGTCONS_00012595	Scaffold_15_1_contigs	13774589	13774988	+	0.000	0.000	TCONS_00012595
BGTCONS_00012638	Scaffold_15_1_contigs	15421025	15421424	+	0.000	0.000	TCONS_00012638
BGTCONS_00012748	Scaffold_15_1_contigs	17976505	17976904	+	0.000	0.000	TCONS_00012748
BGTCONS_00012979	Scaffold_15_1_contigs	25726178	25726577	+	0.000	0.000	TCONS_00012979
BGTCONS_00012980	Scaffold_15_1_contigs	25737441	25737840	+	0.000	0.000	TCONS_00012980
BGTCONS_00012995	Scaffold_15_1_contigs	26434900	26435299	+	0.000	0.000	TCONS_00012995
BGTCONS_00013017	Scaffold_15_1_contigs	27127477	27127876	+	0.000	0.000	TCONS_00013017
BGTCONS_00013025	Scaffold_15_1_contigs	27533292	27533691	+	0.000	0.000	TCONS_00013025
BGTCONS_00013055	Scaffold_15_1_contigs	28472083	28472482	+	0.000	0.000	TCONS_00013055
BGTCONS_00013204	Scaffold_15_1_contigs	34017059	34017458	+	0.000	0.000	TCONS_00013204
BGTCONS_00013228	Scaffold_15_1_contigs	34914401	34914800	+	0.000	0.000	TCONS_00013228
BGTCONS_00013244	Scaffold_15_1_contigs	35327944	35328343	+	0.000	0.000	TCONS_00013244
BGTCONS_00013248	Scaffold_15_1_contigs	35620347	35620746	+	0.000	0.000	TCONS_00013248
BGTCONS_00013274	Scaffold_15_1_contigs	36595512	36595911	+	0.000	0.000	TCONS_00013274
BGTCONS_00013281	Scaffold_15_1_contigs	37245579	37245978	+	0.000	0.000	TCONS_00013281
BGTCONS_00013283	Scaffold_15_1_contigs	37285483	37285882	+	0.000	0.000	TCONS_00013283
BGTCONS_00013301	Scaffold_15_1_contigs	37845126	37845525	+	0.000	0.000	TCONS_00013301
BGTCONS_00013310	Scaffold_15_1_contigs	38035680	38036079	+	0.000	0.000	TCONS_00014537
BGTCONS_00013326	Scaffold_15_1_contigs	38745884	38746283	+	0.000	0.000	TCONS_00013326
BGTCONS_00013392	Scaffold_15_1_contigs	964397	964796	-	0.000	0.000	TCONS_00013392
BGTCONS_00013505	Scaffold_15_1_contigs	4065714	4066113	-	0.000	0.000	TCONS_00013505
BGTCONS_00013524	Scaffold_15_1_contigs	4509454	4509853	-	0.000	0.000	TCONS_00013524
BGTCONS_00013681	Scaffold_15_1_contigs	9782851	9783250	-	0.000	0.000	TCONS_00013681
BGTCONS_00013682	Scaffold_15_1_contigs	9807168	9807567	-	0.000	0.000	TCONS_00013682
BGTCONS_00013686	Scaffold_15_1_contigs	10211517	10211916	-	0.000	0.000	TCONS_00013686
BGTCONS_00013728	Scaffold_15_1_contigs	12297355	12297754	-	0.000	0.000	TCONS_00013728
BGTCONS_00013789	Scaffold_15_1_contigs	13502048	13502447	-	0.000	0.000	TCONS_00013789
BGTCONS_00013802	Scaffold_15_1_contigs	13774785	13775184	-	0.000	0.000	TCONS_00012595
BGTCONS_00013877	Scaffold_15_1_contigs	15421171	15421570	-	0.000	0.000	TCONS_00012638
BGTCONS_00013897	Scaffold_15_1_contigs	16056822	16057221	-	0.000	0.000	TCONS_00013897
BGTCONS_00013924	Scaffold_15_1_contigs	16869697	16870096	-	0.000	0.000	TCONS_00013924
BGTCONS_00013925	Scaffold_15_1_contigs	16889299	16889698	-	0.000	0.000	TCONS_00013925
BGTCONS_00014046	Scaffold_15_1_contigs	21362269	21362668	-	0.000	0.000	TCONS_00014046
BGTCONS_00014134	Scaffold_15_1_contigs	23688255	23688654	-	0.000	0.000	TCONS_00014134
BGTCONS_00014181	Scaffold_15_1_contigs	25745613	25746012	-	0.000	0.000	TCONS_00014181
BGTCONS_00014254	Scaffold_15_1_contigs	28778180	28778579	-	0.000	0.000	TCONS_00014254
BGTCONS_00014294	Scaffold_15_1_contigs	29916544	29916943	-	0.000	0.000	TCONS_00014294
BGTCONS_00014305	Scaffold_15_1_contigs	30545668	30546067	-	0.000	0.000	TCONS_00014305
BGTCONS_00014322	Scaffold_15_1_contigs	31328663	31329062	-	0.000	0.000	TCONS_00014322
BGTCONS_00014334	Scaffold_15_1_contigs	31628051	31628450	-	0.000	0.000	TCONS_00014334
BGTCONS_00014537	Scaffold_15_1_contigs	38035614	38036013	-	0.000	0.000	TCONS_00014537
BGTCONS_00014549	Scaffold_15_1_contigs	38375588	38375987	-	0.000	0.000	TCONS_00014549
BGTCONS_00014564	Scaffold_15_1_contigs	38745688	38746087	-	0.000	0.000	TCONS_00013326
BGTCONS_00014639	Scaffold_16_1_contigs	220120	220519	+	0.000	0.000	TCONS_00014639
BGTCONS_00014649	Scaffold_16_1_contigs	857533	857932	+	0.000	0.000	TCONS_00014649
BGTCONS_00014665	Scaffold_16_1_contigs	1724912	1725311	+	0.000	0.000	TCONS_00014665
BGTCONS_00014716	Scaffold_16_1_contigs	3062528	3062927	+	0.000	0.000	TCONS_00014716
BGTCONS_00014772	Scaffold_16_1_contigs	5125927	5126326	+	0.000	0.000	TCONS_00014772
BGTCONS_00014775	Scaffold_16_1_contigs	5163100	5163499	+	0.000	0.000	TCONS_00014775
BGTCONS_00014778	Scaffold_16_1_contigs	5337260	5337659	+	0.000	0.000	TCONS_00014778
BGTCONS_00014993	Scaffold_16_1_contigs	14463643	14464042	+	0.000	0.000	TCONS_00014993
BGTCONS_00015012	Scaffold_16_1_contigs	15363082	15363481	+	0.000	0.000	TCONS_00015012
BGTCONS_00015013	Scaffold_16_1_contigs	15710767	15711166	+	0.000	0.000	TCONS_00015013
BGTCONS_00015088	Scaffold_16_1_contigs	18734705	18735104	+	0.000	0.000	TCONS_00015088
BGTCONS_00015247	Scaffold_16_1_contigs	23351640	23352039	+	0.000	0.000	TCONS_00015247
BGTCONS_00015421	Scaffold_16_1_contigs	30122976	30123375	+	0.000	0.000	TCONS_00015421
BGTCONS_00015438	Scaffold_16_1_contigs	30983092	30983491	+	0.000	0.000	TCONS_00015438
BGTCONS_00015522	Scaffold_16_1_contigs	34984509	34984908	+	0.000	0.000	TCONS_00015522
BGTCONS_00015528	Scaffold_16_1_contigs	35232459	35232858	+	0.000	0.000	TCONS_00015528
BGTCONS_00015559	Scaffold_16_1_contigs	36270007	36270406	+	0.000	0.000	TCONS_00015559
BGTCONS_00015560	Scaffold_16_1_contigs	36278465	36278864	+	0.000	0.000	TCONS_00015560
BGTCONS_00015586	Scaffold_16_1_contigs	37767880	37768279	+	0.000	0.000	TCONS_00015586
BGTCONS_00015634	Scaffold_16_1_contigs	39558639	39559038	+	0.000	0.000	TCONS_00015634
BGTCONS_00015661	Scaffold_16_1_contigs	18296	18695	-	0.000	0.000	TCONS_00015661
BGTCONS_00015683	Scaffold_16_1_contigs	857448	857847	-	0.000	0.000	TCONS_00014649
BGTCONS_00050031	Scaffold_7_1_contigs	2016	2415	+	0.000	0.000	TCONS_00050031
BGTCONS_00015703	Scaffold_16_1_contigs	1594367	1594766	-	0.000	0.000	TCONS_00015703
BGTCONS_00015711	Scaffold_16_1_contigs	1772501	1772900	-	0.000	0.000	TCONS_00015711
BGTCONS_00015720	Scaffold_16_1_contigs	1824483	1824882	-	0.000	0.000	TCONS_00015720
BGTCONS_00050068	Scaffold_7_1_contigs	2533698	2534097	+	0.000	0.000	TCONS_00050068
BGTCONS_00050075	Scaffold_7_1_contigs	3005799	3006198	+	0.000	0.000	TCONS_00050075
BGTCONS_00015771	Scaffold_16_1_contigs	4042525	4042924	-	0.000	0.000	TCONS_00015771
BGTCONS_00050100	Scaffold_7_1_contigs	4447566	4447965	+	0.000	0.000	TCONS_00050100
BGTCONS_00050115	Scaffold_7_1_contigs	4902402	4902801	+	0.000	0.000	TCONS_00050115
BGTCONS_00050128	Scaffold_7_1_contigs	5435466	5435865	+	0.000	0.000	TCONS_00050128
BGTCONS_00050129	Scaffold_7_1_contigs	5448199	5448598	+	0.000	0.000	TCONS_00050129
BGTCONS_00050132	Scaffold_7_1_contigs	5798209	5798608	+	0.000	0.000	TCONS_00050132
