#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_13_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_13_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_13_promoters/0.972651682169275.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_13_promoters/target.clean..pos
BGTCONS_00017770	Scaffold_17_1_contigs	36938442	36938841	+	0.000	0.000	TCONS_00017770
BGTCONS_00052141	Scaffold_7_1_contigs	42868641	42869040	-	0.000	0.000	TCONS_00052141
BGTCONS_00017830	Scaffold_17_1_contigs	115942	116341	-	0.000	0.000	TCONS_00017830
BGTCONS_00052176	Scaffold_7_1_contigs	45291597	45291996	-	0.000	0.000	TCONS_00052176
BGTCONS_00052670	Scaffold_8_1_contigs	6379277	6379676	+	0.000	0.000	TCONS_00052670
BGTCONS_00000064	Scaffold_106_1_contigs	136023	136422	-	0.000	0.000	TCONS_00000064
BGTCONS_00000175	Scaffold_10_1_contigs	3686018	3686417	+	0.000	0.000	TCONS_00000175
BGTCONS_00000367	Scaffold_10_1_contigs	9859247	9859646	+	0.000	0.000	TCONS_00000367
BGTCONS_00000485	Scaffold_10_1_contigs	14946232	14946631	+	0.000	0.000	TCONS_00000485
BGTCONS_00000486	Scaffold_10_1_contigs	14960705	14961104	+	0.000	0.000	TCONS_00000486
BGTCONS_00000671	Scaffold_10_1_contigs	21554925	21555324	+	0.000	0.000	TCONS_00000671
BGTCONS_00000672	Scaffold_10_1_contigs	21558422	21558821	+	0.000	0.000	TCONS_00000672
BGTCONS_00000673	Scaffold_10_1_contigs	21559646	21560045	+	0.000	0.000	TCONS_00000673
BGTCONS_00000754	Scaffold_10_1_contigs	25099478	25099877	+	0.000	0.000	TCONS_00000754
BGTCONS_00000920	Scaffold_10_1_contigs	32768045	32768444	+	0.000	0.000	TCONS_00000920
BGTCONS_00018571	Scaffold_17_1_contigs	27687916	27688315	-	0.000	0.000	TCONS_00018571
BGTCONS_00018625	Scaffold_17_1_contigs	28150837	28151236	-	0.000	0.000	TCONS_00018625
BGTCONS_00053021	Scaffold_8_1_contigs	21182873	21183272	+	0.000	0.000	TCONS_00053021
BGTCONS_00053067	Scaffold_8_1_contigs	23132940	23133339	+	0.000	0.000	TCONS_00053067
BGTCONS_00018785	Scaffold_17_1_contigs	35641365	35641764	-	0.000	0.000	TCONS_00018785
BGTCONS_00018805	Scaffold_17_1_contigs	36500633	36501032	-	0.000	0.000	TCONS_00018805
BGTCONS_00053146	Scaffold_8_1_contigs	26042524	26042923	+	0.000	0.000	TCONS_00053146
BGTCONS_00053592	Scaffold_8_1_contigs	44239207	44239606	+	0.000	0.000	TCONS_00053592
BGTCONS_00053771	Scaffold_8_1_contigs	6954599	6954998	-	0.000	0.000	TCONS_00053771
BGTCONS_00001087	Scaffold_10_1_contigs	38375758	38376157	+	0.000	0.000	TCONS_00001087
BGTCONS_00001326	Scaffold_10_1_contigs	3653979	3654378	-	0.000	0.000	TCONS_00001326
BGTCONS_00001427	Scaffold_10_1_contigs	7500564	7500963	-	0.000	0.000	TCONS_00001427
BGTCONS_00001800	Scaffold_10_1_contigs	20325133	20325532	-	0.000	0.000	TCONS_00001800
BGTCONS_00001876	Scaffold_10_1_contigs	24289682	24290081	-	0.000	0.000	TCONS_00001876
BGTCONS_00001881	Scaffold_10_1_contigs	24623570	24623969	-	0.000	0.000	TCONS_00001881
BGTCONS_00019051	Scaffold_18_1_contigs	8463147	8463546	+	0.000	0.000	TCONS_00019051
BGTCONS_00019157	Scaffold_18_1_contigs	12019193	12019592	+	0.000	0.000	TCONS_00019157
BGTCONS_00019158	Scaffold_18_1_contigs	12026848	12027247	+	0.000	0.000	TCONS_00019158
BGTCONS_00019172	Scaffold_18_1_contigs	12244783	12245182	+	0.000	0.000	TCONS_00019172
BGTCONS_00019189	Scaffold_18_1_contigs	12854106	12854505	+	0.000	0.000	TCONS_00019189
BGTCONS_00019495	Scaffold_18_1_contigs	27168752	27169151	+	0.000	0.000	TCONS_00019495
BGTCONS_00019780	Scaffold_18_1_contigs	39431836	39432235	+	0.000	0.000	TCONS_00019780
BGTCONS_00019986	Scaffold_18_1_contigs	6588465	6588864	-	0.000	0.000	TCONS_00019986
BGTCONS_00054350	Scaffold_8_1_contigs	30567769	30568168	-	0.000	0.000	TCONS_00054350
BGTCONS_00054651	Scaffold_8_1_contigs	41731899	41732298	-	0.000	0.000	TCONS_00054651
BGTCONS_00054852	Scaffold_9_1_contigs	107814	108213	+	0.000	0.000	TCONS_00054852
BGTCONS_00054853	Scaffold_9_1_contigs	222354	222753	+	0.000	0.000	TCONS_00054853
BGTCONS_00054868	Scaffold_9_1_contigs	1127129	1127528	+	0.000	0.000	TCONS_00054868
BGTCONS_00054940	Scaffold_9_1_contigs	4631443	4631842	+	0.000	0.000	TCONS_00054940
BGTCONS_00002336	Scaffold_10_1_contigs	41344274	41344673	-	0.000	0.000	TCONS_00002336
BGTCONS_00002393	Scaffold_10_1_contigs	43005276	43005675	-	0.000	0.000	TCONS_00002393
BGTCONS_00002718	Scaffold_11_1_contigs	6608847	6609246	+	0.000	0.000	TCONS_00002718
BGTCONS_00002720	Scaffold_11_1_contigs	6715837	6716236	+	0.000	0.000	TCONS_00002720
BGTCONS_00055272	Scaffold_9_1_contigs	16393254	16393653	+	0.000	0.000	TCONS_00055272
BGTCONS_00055783	Scaffold_9_1_contigs	34284466	34284865	+	0.000	0.000	TCONS_00055783
BGTCONS_00055794	Scaffold_9_1_contigs	34715236	34715635	+	0.000	0.000	TCONS_00055794
BGTCONS_00055841	Scaffold_9_1_contigs	36210732	36211131	+	0.000	0.000	TCONS_00055841
BGTCONS_00003284	Scaffold_11_1_contigs	33011190	33011589	+	0.000	0.000	TCONS_00003284
BGTCONS_00003323	Scaffold_11_1_contigs	35045846	35046245	+	0.000	0.000	TCONS_00003323
BGTCONS_00003480	Scaffold_11_1_contigs	41264742	41265141	+	0.000	0.000	TCONS_00003480
BGTCONS_00003534	Scaffold_11_1_contigs	118142	118541	-	0.000	0.000	TCONS_00003534
BGTCONS_00003720	Scaffold_11_1_contigs	9465100	9465499	-	0.000	0.000	TCONS_00003720
BGTCONS_00056244	Scaffold_9_1_contigs	8161297	8161696	-	0.000	0.000	TCONS_00056244
BGTCONS_00056383	Scaffold_9_1_contigs	13814676	13815075	-	0.000	0.000	TCONS_00056383
BGTCONS_00056623	Scaffold_9_1_contigs	23104936	23105335	-	0.000	0.000	TCONS_00056623
BGTCONS_00056704	Scaffold_9_1_contigs	24469263	24469662	-	0.000	0.000	TCONS_00056704
BGTCONS_00056928	Scaffold_9_1_contigs	33696647	33697046	-	0.000	0.000	TCONS_00056928
BGTCONS_00056929	Scaffold_9_1_contigs	33707042	33707441	-	0.000	0.000	TCONS_00056929
BGTCONS_00004216	Scaffold_11_1_contigs	28083953	28084352	-	0.000	0.000	TCONS_00004216
BGTCONS_00004282	Scaffold_11_1_contigs	30366320	30366719	-	0.000	0.000	TCONS_00004282
BGTCONS_00004322	Scaffold_11_1_contigs	32598603	32599002	-	0.000	0.000	TCONS_00004322
BGTCONS_00004705	Scaffold_12_1_contigs	5190430	5190829	+	0.000	0.000	TCONS_00004705
BGTCONS_00004765	Scaffold_12_1_contigs	7003426	7003825	+	0.000	0.000	TCONS_00004765
BGTCONS_00057008	Scaffold_9_1_contigs	35965460	35965859	-	0.000	0.000	TCONS_00057008
BGTCONS_00057312	Scaffold_9_1_contigs	45333815	45334214	-	0.000	0.000	TCONS_00057312
BGTCONS_00005012	Scaffold_12_1_contigs	13625156	13625555	+	0.000	0.000	TCONS_00005012
BGTCONS_00005060	Scaffold_12_1_contigs	15066669	15067068	+	0.000	0.000	TCONS_00005060
BGTCONS_00005133	Scaffold_12_1_contigs	17425388	17425787	+	0.000	0.000	TCONS_00005133
BGTCONS_00005205	Scaffold_12_1_contigs	19016651	19017050	+	0.000	0.000	TCONS_00005205
BGTCONS_00005445	Scaffold_12_1_contigs	26004070	26004469	+	0.000	0.000	TCONS_00005445
BGTCONS_00005541	Scaffold_12_1_contigs	30823777	30824176	+	0.000	0.000	TCONS_00005541
BGTCONS_00040251	Scaffold_3_1_contigs	4883415	4883814	-	0.000	0.000	TCONS_00040251
BGTCONS_00040332	Scaffold_3_1_contigs	9068238	9068637	-	0.000	0.000	TCONS_00040332
BGTCONS_00040588	Scaffold_3_1_contigs	22450551	22450950	-	0.000	0.000	TCONS_00040588
BGTCONS_00040752	Scaffold_3_1_contigs	33229484	33229883	-	0.000	0.000	TCONS_00040752
BGTCONS_00040763	Scaffold_3_1_contigs	33711682	33712081	-	0.000	0.000	TCONS_00040763
BGTCONS_00040934	Scaffold_3_1_contigs	40814454	40814853	-	0.000	0.000	TCONS_00040934
BGTCONS_00006078	Scaffold_12_1_contigs	7003282	7003681	-	0.000	0.000	TCONS_00004765
BGTCONS_00006168	Scaffold_12_1_contigs	10182888	10183287	-	0.000	0.000	TCONS_00006168
BGTCONS_00006196	Scaffold_12_1_contigs	11569116	11569515	-	0.000	0.000	TCONS_00006196
BGTCONS_00006286	Scaffold_12_1_contigs	14347508	14347907	-	0.000	0.000	TCONS_00006286
BGTCONS_00006687	Scaffold_12_1_contigs	31035271	31035670	-	0.000	0.000	TCONS_00006687
BGTCONS_00041110	Scaffold_3_1_contigs	49583953	49584352	-	0.000	0.000	TCONS_00041110
BGTCONS_00041365	Scaffold_45_1_contigs	633629	634028	+	0.000	0.000	TCONS_00041365
BGTCONS_00041569	Scaffold_49_1_contigs	270367	270766	-	0.000	0.000	TCONS_00041569
BGTCONS_00041587	Scaffold_4_1_contigs	1129509	1129908	+	0.000	0.000	TCONS_00041587
BGTCONS_00007014	Scaffold_13_1_contigs	1113484	1113883	+	0.000	0.000	TCONS_00007014
BGTCONS_00007016	Scaffold_13_1_contigs	1238444	1238843	+	0.000	0.000	TCONS_00007016
BGTCONS_00007167	Scaffold_13_1_contigs	6044211	6044610	+	0.000	0.000	TCONS_00007167
BGTCONS_00007278	Scaffold_13_1_contigs	9690126	9690525	+	0.000	0.000	TCONS_00007278
BGTCONS_00007579	Scaffold_13_1_contigs	18807872	18808271	+	0.000	0.000	TCONS_00008793
BGTCONS_00042006	Scaffold_4_1_contigs	18478569	18478968	+	0.000	0.000	TCONS_00042006
BGTCONS_00007790	Scaffold_13_1_contigs	25780923	25781322	+	0.000	0.000	TCONS_00007790
BGTCONS_00042102	Scaffold_4_1_contigs	21591060	21591459	+	0.000	0.000	TCONS_00042102
BGTCONS_00042147	Scaffold_4_1_contigs	23799035	23799434	+	0.000	0.000	TCONS_00042147
BGTCONS_00042895	Scaffold_4_1_contigs	49111468	49111867	+	0.000	0.000	TCONS_00042895
BGTCONS_00042939	Scaffold_4_1_contigs	981980	982379	-	0.000	0.000	TCONS_00042939
BGTCONS_00042941	Scaffold_4_1_contigs	1129694	1130093	-	0.000	0.000	TCONS_00041587
BGTCONS_00008229	Scaffold_13_1_contigs	41304540	41304939	+	0.000	0.000	TCONS_00008229
BGTCONS_00008634	Scaffold_13_1_contigs	12415879	12416278	-	0.000	0.000	TCONS_00008634
BGTCONS_00008720	Scaffold_13_1_contigs	15849595	15849994	-	0.000	0.000	TCONS_00008720
BGTCONS_00043079	Scaffold_4_1_contigs	6851657	6852056	-	0.000	0.000	TCONS_00043079
BGTCONS_00008793	Scaffold_13_1_contigs	18807835	18808234	-	0.000	0.000	TCONS_00008793
BGTCONS_00043178	Scaffold_4_1_contigs	10876483	10876882	-	0.000	0.000	TCONS_00043178
BGTCONS_00008907	Scaffold_13_1_contigs	22459559	22459958	-	0.000	0.000	TCONS_00008907
BGTCONS_00043404	Scaffold_4_1_contigs	19402624	19403023	-	0.000	0.000	TCONS_00043404
BGTCONS_00043740	Scaffold_4_1_contigs	32744080	32744479	-	0.000	0.000	TCONS_00043740
BGTCONS_00043974	Scaffold_4_1_contigs	40800291	40800690	-	0.000	0.000	TCONS_00043974
BGTCONS_00009040	Scaffold_13_1_contigs	27285529	27285928	-	0.000	0.000	TCONS_00009040
BGTCONS_00009082	Scaffold_13_1_contigs	28749487	28749886	-	0.000	0.000	TCONS_00009082
BGTCONS_00009131	Scaffold_13_1_contigs	29712217	29712616	-	0.000	0.000	TCONS_00009131
BGTCONS_00009347	Scaffold_13_1_contigs	37605964	37606363	-	0.000	0.000	TCONS_00009347
BGTCONS_00009514	Scaffold_14_1_contigs	632341	632740	+	0.000	0.000	TCONS_00009514
BGTCONS_00044111	Scaffold_4_1_contigs	44906862	44907261	-	0.000	0.000	TCONS_00044111
BGTCONS_00044149	Scaffold_4_1_contigs	46527562	46527961	-	0.000	0.000	TCONS_00044149
BGTCONS_00044150	Scaffold_4_1_contigs	46550339	46550738	-	0.000	0.000	TCONS_00044150
BGTCONS_00044300	Scaffold_50_1_contigs	427884	428283	+	0.000	0.000	TCONS_00044300
BGTCONS_00044362	Scaffold_51_1_contigs	175377	175776	-	0.000	0.000	TCONS_00044362
BGTCONS_00044692	Scaffold_5_1_contigs	4084301	4084700	+	0.000	0.000	TCONS_00044692
BGTCONS_00044769	Scaffold_5_1_contigs	6466101	6466500	+	0.000	0.000	TCONS_00044769
BGTCONS_00044809	Scaffold_5_1_contigs	7419248	7419647	+	0.000	0.000	TCONS_00044809
BGTCONS_00044820	Scaffold_5_1_contigs	7855545	7855944	+	0.000	0.000	TCONS_00044820
BGTCONS_00044955	Scaffold_5_1_contigs	14799022	14799421	+	0.000	0.000	TCONS_00044955
BGTCONS_00044976	Scaffold_5_1_contigs	15621108	15621507	+	0.000	0.000	TCONS_00044976
BGTCONS_00044996	Scaffold_5_1_contigs	16703944	16704343	+	0.000	0.000	TCONS_00044996
BGTCONS_00045337	Scaffold_5_1_contigs	30969118	30969517	+	0.000	0.000	TCONS_00045337
BGTCONS_00045476	Scaffold_5_1_contigs	37795832	37796231	+	0.000	0.000	TCONS_00045476
BGTCONS_00045705	Scaffold_5_1_contigs	47810361	47810760	+	0.000	0.000	TCONS_00045705
BGTCONS_00045779	Scaffold_5_1_contigs	3705233	3705632	-	0.000	0.000	TCONS_00045779
BGTCONS_00045789	Scaffold_5_1_contigs	4075222	4075621	-	0.000	0.000	TCONS_00045789
BGTCONS_00045933	Scaffold_5_1_contigs	8950593	8950992	-	0.000	0.000	TCONS_00045933
BGTCONS_00045934	Scaffold_5_1_contigs	8951452	8951851	-	0.000	0.000	TCONS_00045934
BGTCONS_00045935	Scaffold_5_1_contigs	8956320	8956719	-	0.000	0.000	TCONS_00045935
BGTCONS_00046185	Scaffold_5_1_contigs	20992371	20992770	-	0.000	0.000	TCONS_00046185
BGTCONS_00046263	Scaffold_5_1_contigs	23824406	23824805	-	0.000	0.000	TCONS_00046263
BGTCONS_00046307	Scaffold_5_1_contigs	25928238	25928637	-	0.000	0.000	TCONS_00046307
BGTCONS_00046609	Scaffold_5_1_contigs	38397217	38397616	-	0.000	0.000	TCONS_00046609
BGTCONS_00046703	Scaffold_5_1_contigs	41058572	41058971	-	0.000	0.000	TCONS_00046703
BGTCONS_00047234	Scaffold_6_1_contigs	1470758	1471157	+	0.000	0.000	TCONS_00047234
BGTCONS_00047347	Scaffold_6_1_contigs	5415342	5415741	+	0.000	0.000	TCONS_00047347
BGTCONS_00047418	Scaffold_6_1_contigs	8146472	8146871	+	0.000	0.000	TCONS_00047418
BGTCONS_00047729	Scaffold_6_1_contigs	20261190	20261589	+	0.000	0.000	TCONS_00047729
BGTCONS_00030536	Scaffold_22_1_contigs	30965399	30965798	+	0.000	0.000	TCONS_00030536
BGTCONS_00030677	Scaffold_22_1_contigs	1067147	1067546	-	0.000	0.000	TCONS_00030677
BGTCONS_00030691	Scaffold_22_1_contigs	2609909	2610308	-	0.000	0.000	TCONS_00030691
BGTCONS_00030702	Scaffold_22_1_contigs	3336556	3336955	-	0.000	0.000	TCONS_00030702
BGTCONS_00048048	Scaffold_6_1_contigs	30866665	30867064	+	0.000	0.000	TCONS_00048048
BGTCONS_00048972	Scaffold_6_1_contigs	16193255	16193654	-	0.000	0.000	TCONS_00048972
BGTCONS_00031563	Scaffold_23_1_contigs	3334158	3334557	+	0.000	0.000	TCONS_00031563
BGTCONS_00031643	Scaffold_23_1_contigs	6156332	6156731	+	0.000	0.000	TCONS_00031643
BGTCONS_00031728	Scaffold_23_1_contigs	11185052	11185451	+	0.000	0.000	TCONS_00031728
BGTCONS_00031817	Scaffold_23_1_contigs	16054390	16054789	+	0.000	0.000	TCONS_00031817
BGTCONS_00031849	Scaffold_23_1_contigs	17417318	17417717	+	0.000	0.000	TCONS_00031849
BGTCONS_00049625	Scaffold_6_1_contigs	39435024	39435423	-	0.000	0.000	TCONS_00049625
BGTCONS_00049839	Scaffold_71_1_contigs	235979	236378	+	0.000	0.000	TCONS_00049839
BGTCONS_00049861	Scaffold_72_1_contigs	234784	235183	+	0.000	0.000	TCONS_00049861
BGTCONS_00032226	Scaffold_23_1_contigs	4044860	4045259	-	0.000	0.000	TCONS_00032226
BGTCONS_00032373	Scaffold_23_1_contigs	9662827	9663226	-	0.000	0.000	TCONS_00032373
BGTCONS_00032511	Scaffold_23_1_contigs	17389224	17389623	-	0.000	0.000	TCONS_00032511
BGTCONS_00032527	Scaffold_23_1_contigs	18257805	18258204	-	0.000	0.000	TCONS_00032527
BGTCONS_00032810	Scaffold_24_1_contigs	5045436	5045835	+	0.000	0.000	TCONS_00032810
BGTCONS_00032986	Scaffold_24_1_contigs	12378921	12379320	+	0.000	0.000	TCONS_00032986
BGTCONS_00033048	Scaffold_24_1_contigs	15116718	15117117	+	0.000	0.000	TCONS_00033048
BGTCONS_00033180	Scaffold_24_1_contigs	1443368	1443767	-	0.000	0.000	TCONS_00033180
BGTCONS_00033193	Scaffold_24_1_contigs	2678223	2678622	-	0.000	0.000	TCONS_00033193
BGTCONS_00033554	Scaffold_24_1_contigs	16142652	16143051	-	0.000	0.000	TCONS_00033554
BGTCONS_00033706	Scaffold_25_1_contigs	305007	305406	+	0.000	0.000	TCONS_00033706
BGTCONS_00034240	Scaffold_25_1_contigs	7549825	7550224	-	0.000	0.000	TCONS_00034240
BGTCONS_00034334	Scaffold_25_1_contigs	12249341	12249740	-	0.000	0.000	TCONS_00034334
BGTCONS_00034388	Scaffold_26_1_contigs	326222	326621	+	0.000	0.000	TCONS_00034388
BGTCONS_00034983	Scaffold_27_1_contigs	1438135	1438534	+	0.000	0.000	TCONS_00034983
