HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N20.HOG0000145	OG0000003	n547				APOSJ_59054																				
N20.HOG0000146	OG0000003	n560				APOSJ_11759																				
N20.HOG0000147	OG0000003	n570				APOSJ_19882																				
N20.HOG0000148	OG0000003	n576				APOSJ_38353																				
N20.HOG0000149	OG0000003	n582			APOSC_07192																					
N20.HOG0000150	OG0000003	n597			APOSC_04713																					
N20.HOG0000151	OG0000003	n603			APOSC_02027																					
N20.HOG0000152	OG0000003	n610			APOSC_28978																					
N20.HOG0000153	OG0000003	n631				APOSJ_20460																				
N20.HOG0000154	OG0000003	n638				APOSJ_41791, APOSJ_41790																				
N20.HOG0000155	OG0000003	n644			APOSC_03822																					
N20.HOG0000156	OG0000003	n650				APOSJ_10992, APOSJ_60978																				
N20.HOG0000157	OG0000003	n679				APOSJ_36445																				
N20.HOG0000158	OG0000003	n681				APOSJ_12157, APOSJ_25443																				
N20.HOG0000159	OG0000004	n5				APOSJ_23993																				
N20.HOG0000160	OG0000004	n12			APOSC_03634																					
N20.HOG0000161	OG0000004	n54			APOSC_06431	APOSJ_50666																				
N20.HOG0000162	OG0000004	n55			APOSC_27025	APOSJ_27471																				
N20.HOG0000163	OG0000004	n95				APOSJ_60995																				
N20.HOG0000164	OG0000004	n129			APOSC_21785	APOSJ_28748, APOSJ_28747																				
N20.HOG0000165	OG0000004	n150			APOSC_15566, APOSC_24597	APOSJ_02812																				
N20.HOG0000166	OG0000004	n156			APOSC_28059	APOSJ_09445																				
N20.HOG0000167	OG0000004	n177			APOSC_18755	APOSJ_41801, APOSJ_41800, APOSJ_62352, APOSJ_41802																				
N20.HOG0000168	OG0000004	n200			APOSC_20065	APOSJ_07413, APOSJ_07417																				
N20.HOG0000169	OG0000004	n204			APOSC_20066	APOSJ_07420, APOSJ_07421, APOSJ_07415, APOSJ_28552																				
N20.HOG0000170	OG0000004	n208			APOSC_25426, APOSC_09865	APOSJ_43344																				
N20.HOG0000171	OG0000004	n289			APOSC_28260	APOSJ_41012																				
N20.HOG0000172	OG0000004	n304			APOSC_25240	APOSJ_39023, APOSJ_64853, APOSJ_64854, APOSJ_51805, APOSJ_51803, APOSJ_51802, APOSJ_51801, APOSJ_51799, APOSJ_24222, APOSJ_24219, APOSJ_05113, APOSJ_05111, APOSJ_64856, APOSJ_64852, APOSJ_31665, APOSJ_24225, APOSJ_24224, APOSJ_24223, APOSJ_24221, APOSJ_24220, APOSJ_05118, APOSJ_05117, APOSJ_05116, APOSJ_05114																				
N20.HOG0000173	OG0000004	n386			APOSC_27205	APOSJ_61234																				
N20.HOG0000174	OG0000004	n387			APOSC_09030	APOSJ_40238																				
N20.HOG0000175	OG0000004	n388			APOSC_06178, APOSC_04579, APOSC_04580, APOSC_19837	APOSJ_49811, APOSJ_28826																				
N20.HOG0000176	OG0000004	n397			APOSC_03036	APOSJ_08124, APOSJ_12667																				
N20.HOG0000177	OG0000004	n410			APOSC_11365	APOSJ_51632, APOSJ_51634, APOSJ_51633, APOSJ_51631																				
N20.HOG0000178	OG0000004	n418				APOSJ_30278																				
N20.HOG0000179	OG0000004	n448			APOSC_02487	APOSJ_07840, APOSJ_23165, APOSJ_23172, APOSJ_23166, APOSJ_23170, APOSJ_23169, APOSJ_23173, APOSJ_23171																				
N20.HOG0000180	OG0000004	n457			APOSC_00158																					
N20.HOG0000181	OG0000004	n490			APOSC_18438	APOSJ_47570, APOSJ_25218, APOSJ_47569, APOSJ_47568, APOSJ_25219, APOSJ_25220, APOSJ_47571, APOSJ_25221																				
N20.HOG0000182	OG0000004	n498			APOSC_13722	APOSJ_11346, APOSJ_57308																				
N20.HOG0000183	OG0000004	n502			APOSC_24885	APOSJ_32767																				
N20.HOG0000184	OG0000004	n503			APOSC_24884	APOSJ_20314																				
N20.HOG0000185	OG0000004	n504			APOSC_01498	APOSJ_14748																				
N20.HOG0000186	OG0000004	n506			APOSC_02533, APOSC_05543	APOSJ_03228																				
N20.HOG0000187	OG0000004	n508			APOSC_04330	APOSJ_25008																				
N20.HOG0000188	OG0000004	n605				APOSJ_42139																				
N20.HOG0000189	OG0000004	n624				APOSJ_12788, APOSJ_26915, APOSJ_39029																				
N20.HOG0000190	OG0000004	n628			APOSC_08714	APOSJ_33861																				
N20.HOG0000191	OG0000004	n629			APOSC_11089, APOSC_11090	APOSJ_60118																				
N20.HOG0000192	OG0000004	n631			APOSC_17489, APOSC_17490	APOSJ_23229																				
N20.HOG0000193	OG0000004	n675			APOSC_28247																					
N20.HOG0000194	OG0000005	n256			APOSC_24691	APOSJ_41990, APOSJ_64784, APOSJ_14605, APOSJ_30108, APOSJ_32957, APOSJ_50291, APOSJ_50290, APOSJ_15668, APOSJ_15669, APOSJ_15667																				
N20.HOG0000195	OG0000005	n281				APOSJ_43563																				
N20.HOG0000196	OG0000005	n283			APOSC_28430, APOSC_12554	APOSJ_31537																				
N20.HOG0000197	OG0000005	n310			APOSC_26754	APOSJ_58392, APOSJ_58393																				
N20.HOG0000198	OG0000005	n332				APOSJ_14167, APOSJ_17139																				
N20.HOG0000199	OG0000005	n340			APOSC_11873	APOSJ_45803, APOSJ_63383, APOSJ_63384, APOSJ_63382, APOSJ_23014, APOSJ_23018, APOSJ_05617, APOSJ_03732																				
N20.HOG0000200	OG0000005	n348			APOSC_03752, APOSC_17628	APOSJ_33244, APOSJ_33245																				
N20.HOG0000201	OG0000005	n351			APOSC_24150	APOSJ_07837, APOSJ_59467, APOSJ_30391																				
N20.HOG0000202	OG0000005	n357			APOSC_27102	APOSJ_04718																				
N20.HOG0000203	OG0000005	n358			APOSC_20826	APOSJ_02944																				
N20.HOG0000204	OG0000005	n360			APOSC_07088	APOSJ_47042																				
N20.HOG0000205	OG0000005	n364			APOSC_23550	APOSJ_10773, APOSJ_10774, APOSJ_10772, APOSJ_10771, APOSJ_10770, APOSJ_10769																				
N20.HOG0000206	OG0000005	n370			APOSC_22041	APOSJ_40266																				
N20.HOG0000207	OG0000005	n371			APOSC_27830	APOSJ_54876, APOSJ_61747																				
N20.HOG0000208	OG0000005	n373			APOSC_04819	APOSJ_59821, APOSJ_03245																				
N20.HOG0000209	OG0000005	n375			APOSC_14554	APOSJ_31790																				
N20.HOG0000210	OG0000005	n386			APOSC_09560	APOSJ_09482, APOSJ_09484, APOSJ_09485																				
N20.HOG0000211	OG0000005	n389			APOSC_20452	APOSJ_09481, APOSJ_09483																				
N20.HOG0000212	OG0000005	n392			APOSC_23355	APOSJ_09269																				
N20.HOG0000213	OG0000005	n393			APOSC_10626	APOSJ_48428, APOSJ_48429																				
N20.HOG0000214	OG0000005	n408			APOSC_17600	APOSJ_02028, APOSJ_23808, APOSJ_02027																				
N20.HOG0000215	OG0000005	n412			APOSC_23686	APOSJ_42948																				
N20.HOG0000216	OG0000005	n413			APOSC_20145	APOSJ_54441, APOSJ_42029																				
N20.HOG0000217	OG0000005	n417			APOSC_28502	APOSJ_12417, APOSJ_20058, APOSJ_20056, APOSJ_19603																				
N20.HOG0000218	OG0000005	n421			APOSC_09638	APOSJ_07516																				
N20.HOG0000219	OG0000005	n424			APOSC_25607	APOSJ_11151, APOSJ_11154, APOSJ_11157, APOSJ_63887, APOSJ_11156, APOSJ_11155, APOSJ_11153, APOSJ_11152																				
N20.HOG0000220	OG0000005	n432			APOSC_10189, APOSC_26644	APOSJ_50934, APOSJ_48695																				
N20.HOG0000221	OG0000005	n595				APOSJ_31844, APOSJ_31845, APOSJ_31849, APOSJ_31847, APOSJ_25648, APOSJ_14100																				
N20.HOG0000222	OG0000005	n612			APOSC_15445	APOSJ_28565, APOSJ_22524, APOSJ_48942, APOSJ_07813																				
N20.HOG0000223	OG0000005	n616			APOSC_13185	APOSJ_10177, APOSJ_10170																				
N20.HOG0000224	OG0000005	n618			APOSC_03153	APOSJ_30095																				
N20.HOG0000225	OG0000005	n627			APOSC_23541	APOSJ_12734																				
N20.HOG0000226	OG0000005	n647			APOSC_21707	APOSJ_43564, APOSJ_43561																				
N20.HOG0000227	OG0000006	n40			APOSC_21099	APOSJ_12203, APOSJ_12202, APOSJ_12204																				
N20.HOG0000228	OG0000006	n74				APOSJ_14510																				
N20.HOG0000229	OG0000006	n105				APOSJ_14143																				
N20.HOG0000230	OG0000006	n114			APOSC_17637	APOSJ_43757																				
N20.HOG0000231	OG0000006	n148			APOSC_08216																					
N20.HOG0000232	OG0000006	n176			APOSC_08805	APOSJ_51998, APOSJ_52011, APOSJ_51992, APOSJ_23178																				
N20.HOG0000233	OG0000006	n238			APOSC_27173	APOSJ_53154																				
N20.HOG0000234	OG0000006	n242			APOSC_08430, APOSC_08431	APOSJ_09913, APOSJ_45177, APOSJ_09916, APOSJ_63967, APOSJ_09917																				
N20.HOG0000235	OG0000006	n279			APOSC_25251, APOSC_25252																					
N20.HOG0000236	OG0000006	n315			APOSC_19228	APOSJ_52128																				
N20.HOG0000237	OG0000006	n339				APOSJ_22887																				
N20.HOG0000238	OG0000006	n359			APOSC_11581	APOSJ_25002																				
N20.HOG0000239	OG0000006	n411				APOSJ_24425, APOSJ_24424																				
N20.HOG0000240	OG0000006	n419			APOSC_02745																					
N20.HOG0000241	OG0000006	n470			APOSC_28483, APOSC_20785, APOSC_25644	APOSJ_38154																				
N20.HOG0000242	OG0000006	n544			APOSC_06790, APOSC_06791	APOSJ_46492																				
N20.HOG0000243	OG0000006	n631			APOSC_16303																					
N20.HOG0000244	OG0000006	n637			APOSC_23470																					
N20.HOG0000245	OG0000007	n8			APOSC_04982	APOSJ_59584																				
N20.HOG0000246	OG0000007	n35			APOSC_19545	APOSJ_54414, APOSJ_55946, APOSJ_54415																				
N20.HOG0000247	OG0000007	n67			APOSC_11262	APOSJ_59909																				
N20.HOG0000248	OG0000007	n112			APOSC_11791																					
N20.HOG0000249	OG0000007	n129			APOSC_29119	APOSJ_46494																				
N20.HOG0000250	OG0000007	n200			APOSC_07509	APOSJ_04151																				
N20.HOG0000251	OG0000007	n251			APOSC_11745	APOSJ_32909																				
N20.HOG0000252	OG0000007	n278			APOSC_20868																					
N20.HOG0000253	OG0000007	n294			APOSC_21514																					
N20.HOG0000254	OG0000007	n310			APOSC_25152	APOSJ_33751																				
N20.HOG0000255	OG0000007	n368			APOSC_15698																					
N20.HOG0000256	OG0000007	n398			APOSC_04562	APOSJ_45510, APOSJ_50337																				
N20.HOG0000257	OG0000007	n427			APOSC_09541, APOSC_09542	APOSJ_45418, APOSJ_45416, APOSJ_16951, APOSJ_45417																				
N20.HOG0000258	OG0000007	n478			APOSC_22651	APOSJ_06582, APOSJ_20594																				
N20.HOG0000259	OG0000007	n513			APOSC_10715	APOSJ_16847, APOSJ_57982, APOSJ_16846																				
N20.HOG0000260	OG0000007	n548			APOSC_26829	APOSJ_61120, APOSJ_64094, APOSJ_61123, APOSJ_61124, APOSJ_61122, APOSJ_61121																				
N20.HOG0000261	OG0000007	n565			APOSC_17950	APOSJ_33873, APOSJ_55281, APOSJ_26156, APOSJ_33878																				
N20.HOG0000262	OG0000007	n608			APOSC_07482	APOSJ_55940, APOSJ_55941																				
N20.HOG0000263	OG0000008	n64			APOSC_02254	APOSJ_26935, APOSJ_25092																				
N20.HOG0000264	OG0000008	n66			APOSC_22517	APOSJ_24812																				
N20.HOG0000265	OG0000008	n67			APOSC_12318	APOSJ_59607, APOSJ_43234																				
N20.HOG0000266	OG0000008	n125			APOSC_29142	APOSJ_08880																				
N20.HOG0000267	OG0000008	n144			APOSC_21668	APOSJ_21452, APOSJ_49644, APOSJ_36622, APOSJ_36616, APOSJ_42527, APOSJ_42528																				
N20.HOG0000268	OG0000008	n166			APOSC_05394	APOSJ_13274																				
N20.HOG0000269	OG0000008	n212			APOSC_05395	APOSJ_61175																				
N20.HOG0000270	OG0000008	n392			APOSC_21268, APOSC_17741, APOSC_28461	APOSJ_63140, APOSJ_63139, APOSJ_65328																				
N20.HOG0000271	OG0000008	n398			APOSC_04276	APOSJ_41882																				
N20.HOG0000272	OG0000008	n400			APOSC_07021	APOSJ_18021, APOSJ_18020																				
N20.HOG0000273	OG0000008	n403			APOSC_04176	APOSJ_07175																				
N20.HOG0000274	OG0000008	n404			APOSC_04177	APOSJ_32183																				
N20.HOG0000275	OG0000008	n408			APOSC_19242	APOSJ_10775, APOSJ_03255																				
N20.HOG0000276	OG0000008	n415			APOSC_27045	APOSJ_51676																				
N20.HOG0000277	OG0000008	n423			APOSC_15945	APOSJ_19161																				
N20.HOG0000278	OG0000008	n424			APOSC_29112	APOSJ_11616, APOSJ_11617																				
N20.HOG0000279	OG0000008	n431			APOSC_21976	APOSJ_06622																				
N20.HOG0000280	OG0000008	n432			APOSC_21294, APOSC_21293	APOSJ_23604																				
N20.HOG0000281	OG0000008	n468			APOSC_27667, APOSC_17515																					
N20.HOG0000282	OG0000008	n472			APOSC_27050	APOSJ_52394																				
N20.HOG0000283	OG0000008	n474			APOSC_00282	APOSJ_22900																				
N20.HOG0000284	OG0000008	n478			APOSC_01481	APOSJ_52396, APOSJ_52392																				
N20.HOG0000285	OG0000008	n480			APOSC_20641	APOSJ_08921, APOSJ_58249, APOSJ_58247, APOSJ_08951, APOSJ_58246																				
N20.HOG0000286	OG0000008	n489			APOSC_25161	APOSJ_50496																				
N20.HOG0000287	OG0000009	n15				APOSJ_54833																				
N20.HOG0000288	OG0000009	n47			APOSC_02892	APOSJ_06477																				
N20.HOG0000289	OG0000009	n62			APOSC_21088	APOSJ_35477, APOSJ_51988																				
N20.HOG0000290	OG0000009	n71			APOSC_18646	APOSJ_03326																				
N20.HOG0000291	OG0000009	n79			APOSC_08256																					
N20.HOG0000292	OG0000009	n83				APOSJ_29156																				
N20.HOG0000293	OG0000009	n85				APOSJ_63159																				
N20.HOG0000294	OG0000009	n86			APOSC_25141	APOSJ_30497																				
N20.HOG0000295	OG0000009	n90			APOSC_27880	APOSJ_12474, APOSJ_60875, APOSJ_60877																				
N20.HOG0000296	OG0000009	n94			APOSC_14853	APOSJ_61304, APOSJ_61303																				
N20.HOG0000297	OG0000009	n105			APOSC_18517	APOSJ_39290																				
N20.HOG0000298	OG0000009	n110				APOSJ_29154, APOSJ_51316, APOSJ_52243, APOSJ_47374, APOSJ_18606																				
N20.HOG0000299	OG0000009	n117			APOSC_04604	APOSJ_39287, APOSJ_35475, APOSJ_39288, APOSJ_15578, APOSJ_23189, APOSJ_35473, APOSJ_29155																				
N20.HOG0000300	OG0000009	n140			APOSC_16035	APOSJ_56664																				
N20.HOG0000301	OG0000009	n155			APOSC_11177	APOSJ_09416, APOSJ_58001																				
N20.HOG0000302	OG0000009	n157			APOSC_07331	APOSJ_01900, APOSJ_01898																				
N20.HOG0000303	OG0000009	n162				APOSJ_18180, APOSJ_18179																				
N20.HOG0000304	OG0000009	n180			APOSC_09171																					
N20.HOG0000305	OG0000009	n197			APOSC_02463	APOSJ_60169																				
N20.HOG0000306	OG0000009	n221			APOSC_11202, APOSC_23861	APOSJ_10781, APOSJ_49262, APOSJ_11404, APOSJ_10780, APOSJ_10776, APOSJ_00998, APOSJ_00997, APOSJ_00994, APOSJ_00992, APOSJ_00989																				
N20.HOG0000307	OG0000009	n233			APOSC_08876																					
N20.HOG0000308	OG0000009	n236			APOSC_15628																					
