#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/0.300061322356672.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/target.clean..pos
BGpeak24987	Scaffold_15_1_contigs	29475885	29476297	+	0.000	0.000	TCONS_00014276
BGpeak77493	Scaffold_8_1_contigs	28791785	28792089	+	0.000	0.000	TCONS_00053190
BGpeak77528	Scaffold_8_1_contigs	29035117	29035440	+	0.000	0.000	TCONS_00054302
BGpeak77785	Scaffold_8_1_contigs	31150417	31150926	+	0.000	0.000	TCONS_00054366
BGpeak6454	Scaffold_11_1_contigs	41858671	41859769	+	0.000	0.000	TCONS_00003490
BGpeak25259	Scaffold_15_1_contigs	32179962	32180200	+	0.000	0.000	TCONS_00013162
BGpeak25584	Scaffold_15_1_contigs	36084637	36085184	+	0.000	0.000	TCONS_00013259
BGpeak60425	Scaffold_4_1_contigs	14212937	14213174	+	0.000	0.000	TCONS_00043258
BGpeak60694	Scaffold_4_1_contigs	16867641	16868134	+	0.000	0.000	TCONS_00043323
BGpeak78132	Scaffold_8_1_contigs	36885065	36885694	+	0.000	0.000	TCONS_00053406
BGpeak78174	Scaffold_8_1_contigs	37311838	37312289	+	0.000	0.000	TCONS_00053417
BGpeak78177	Scaffold_8_1_contigs	37312998	37313205	+	0.000	0.000	TCONS_00054534
BGpeak78456	Scaffold_8_1_contigs	40833526	40833743	+	0.000	0.000	TCONS_00054634
BGpeak78991	Scaffold_9_1_contigs	2379392	2379920	+	0.000	0.000	TCONS_00056105
BGpeak7085	Scaffold_1_1_contigs	6860153	6860379	+	0.000	0.000	TCONS_00023142
BGpeak26878	Scaffold_16_1_contigs	7702561	7703032	+	0.000	0.000	TCONS_00014833
BGpeak26880	Scaffold_16_1_contigs	7703447	7704095	+	0.000	0.000	TCONS_00015892
BGpeak61421	Scaffold_4_1_contigs	26065886	26066458	+	0.000	0.000	TCONS_00042206
BGpeak61540	Scaffold_4_1_contigs	28540694	28540930	+	0.000	0.000	TCONS_00042278
BGpeak79045	Scaffold_9_1_contigs	2865123	2865323	+	0.000	0.000	TCONS_00054902
BGpeak79126	Scaffold_9_1_contigs	3606772	3607513	+	0.000	0.000	TCONS_00056135
BGpeak79357	Scaffold_9_1_contigs	6669312	6670238	+	0.000	0.000	TCONS_00055023
BGpeak27103	Scaffold_16_1_contigs	9628513	9629015	+	0.000	0.000	TCONS_00015951
BGpeak27252	Scaffold_16_1_contigs	11791507	11791742	+	0.000	0.000	TCONS_00016009
BGpeak27473	Scaffold_16_1_contigs	13472326	13472546	+	0.000	0.000	TCONS_00014976
BGpeak62875	Scaffold_4_1_contigs	41621887	41622445	+	0.000	0.000	TCONS_00044024
BGpeak10540	Scaffold_12_1_contigs	7911610	7911808	+	0.000	0.000	TCONS_00004808
BGpeak10544	Scaffold_12_1_contigs	7914855	7915277	+	0.000	0.000	TCONS_00004809
BGpeak10713	Scaffold_12_1_contigs	10615839	10616438	+	0.000	0.000	TCONS_00004890
BGpeak9353	Scaffold_1_1_contigs	50058555	50059270	+	0.000	0.000	TCONS_00024188
BGpeak9938	Scaffold_12_1_contigs	992011	992275	+	0.000	0.000	TCONS_00004607
BGpeak28586	Scaffold_16_1_contigs	24982000	24982195	+	0.000	0.000	TCONS_00016380
BGpeak28606	Scaffold_16_1_contigs	25209533	25209686	+	0.000	0.000	TCONS_00016387
BGpeak63076	Scaffold_4_1_contigs	43279947	43280345	+	0.000	0.000	TCONS_00044057
BGpeak28867	Scaffold_16_1_contigs	30002469	30002724	+	0.000	0.000	TCONS_00015415
BGpeak28868	Scaffold_16_1_contigs	30002746	30003009	+	0.000	0.000	TCONS_00015415
BGpeak63478	Scaffold_4_1_contigs	46963804	46964292	+	0.000	0.000	TCONS_00042852
BGpeak63743	Scaffold_4_1_contigs	49334662	49335258	+	0.000	0.000	TCONS_00044265
BGpeak63964	Scaffold_50_1_contigs	411228	411632	+	0.000	0.000	TCONS_00044317
BGpeak11333	Scaffold_12_1_contigs	15716632	15717099	+	0.000	0.000	TCONS_00006327
BGpeak11521	Scaffold_12_1_contigs	17383126	17383379	+	0.000	0.000	TCONS_00006382
BGpeak11958	Scaffold_12_1_contigs	21442915	21443128	+	0.000	0.000	TCONS_00005302
BGpeak64179	Scaffold_5_1_contigs	3111039	3111253	+	0.000	0.000	TCONS_00044675
BGpeak29964	Scaffold_17_1_contigs	2911294	2911759	+	0.000	0.000	TCONS_00017908
BGpeak12513	Scaffold_12_1_contigs	26889268	26889556	+	0.000	0.000	TCONS_00005460
BGpeak13280	Scaffold_12_1_contigs	38800236	38800542	+	0.000	0.000	TCONS_00006841
BGpeak13400	Scaffold_12_1_contigs	40716294	40717084	+	0.000	0.000	TCONS_00006895
BGpeak13831	Scaffold_13_1_contigs	4242717	4243174	+	0.000	0.000	TCONS_00008408
BGpeak66316	Scaffold_5_1_contigs	32665147	32665863	+	0.000	0.000	TCONS_00046496
BGpeak14150	Scaffold_13_1_contigs	6708768	6709183	+	0.000	0.000	TCONS_00007186
BGpeak14971	Scaffold_13_1_contigs	16482160	16482490	+	0.000	0.000	TCONS_00007485
BGpeak67938	Scaffold_6_1_contigs	4049443	4050002	+	0.000	0.000	TCONS_00048638
BGpeak15633	Scaffold_13_1_contigs	23253250	23253555	+	0.000	0.000	TCONS_00007710
BGpeak50424	Scaffold_2_1_contigs	49578262	49578487	+	0.000	0.000	TCONS_00038204
BGpeak68312	Scaffold_6_1_contigs	8765301	8765577	+	0.000	0.000	TCONS_00048795
BGpeak16582	Scaffold_13_1_contigs	34307743	34308389	+	0.000	0.000	TCONS_00009238
BGpeak16648	Scaffold_13_1_contigs	34724182	34724518	+	0.000	0.000	TCONS_00008053
BGpeak16915	Scaffold_13_1_contigs	36988923	36989394	+	0.000	0.000	TCONS_00008106
BGpeak69554	Scaffold_6_1_contigs	24038363	24038544	+	0.000	0.000	TCONS_00049204
BGpeak69773	Scaffold_6_1_contigs	26396169	26396411	+	0.000	0.000	TCONS_00049260
BGpeak69776	Scaffold_6_1_contigs	26398685	26398935	+	0.000	0.000	TCONS_00049261
BGpeak17721	Scaffold_14_1_contigs	3533860	3534215	+	0.000	0.000	TCONS_00009594
BGpeak52259	Scaffold_22_1_contigs	19442830	19443176	+	0.000	0.000	TCONS_00030314
BGpeak52721	Scaffold_22_1_contigs	26445576	26445817	+	0.000	0.000	TCONS_00030441
BGpeak52728	Scaffold_22_1_contigs	26487541	26487727	+	0.000	0.000	TCONS_00031248
BGpeak52758	Scaffold_22_1_contigs	26947357	26947651	+	0.000	0.000	TCONS_00030460
BGpeak18273	Scaffold_14_1_contigs	7125698	7125929	+	0.000	0.000	TCONS_00009697
BGpeak18399	Scaffold_14_1_contigs	8280107	8280843	+	0.000	0.000	TCONS_00009733
BGpeak18838	Scaffold_14_1_contigs	11714084	11714332	+	0.000	0.000	TCONS_00009863
BGpeak19689	Scaffold_14_1_contigs	19518298	19518709	+	0.000	0.000	TCONS_00010097
BGpeak54024	Scaffold_23_1_contigs	8605970	8606213	+	0.000	0.000	TCONS_00032342
BGpeak55139	Scaffold_24_1_contigs	6633211	6633452	+	0.000	0.000	TCONS_00032852
BGpeak55193	Scaffold_24_1_contigs	7242144	7242346	+	0.000	0.000	TCONS_00033322
BGpeak57352	Scaffold_30_1_contigs	713091	713621	+	0.000	0.000	TCONS_00038274
BGpeak57636	Scaffold_3_1_contigs	9752070	9752395	+	0.000	0.000	TCONS_00040348
BGpeak40459	Scaffold_20_1_contigs	4230586	4230794	+	0.000	0.000	TCONS_00026000
BGpeak41608	Scaffold_20_1_contigs	14145307	14146235	+	0.000	0.000	TCONS_00027258
BGpeak59273	Scaffold_35_1_contigs	550109	550804	+	0.000	0.000	TCONS_00038897
BGpeak44305	Scaffold_21_1_contigs	3050650	3051722	+	0.000	0.000	TCONS_00027944
BGpeak44676	Scaffold_21_1_contigs	5603200	5603395	+	0.000	0.000	TCONS_00029058
BGpeak45076	Scaffold_21_1_contigs	9512322	9512695	+	0.000	0.000	TCONS_00028144
BGpeak45205	Scaffold_21_1_contigs	10373879	10374296	+	0.000	0.000	TCONS_00029180
BGpeak80356	Scaffold_9_1_contigs	21282450	21283026	+	0.000	0.000	TCONS_00055414
BGpeak80539	Scaffold_9_1_contigs	23532459	23532765	+	0.000	0.000	TCONS_00055471
BGpeak80655	Scaffold_9_1_contigs	24154001	24154777	+	0.000	0.000	TCONS_00056690
BGpeak46594	Scaffold_21_1_contigs	24753917	24754816	+	0.000	0.000	TCONS_00029595
BGpeak81273	Scaffold_9_1_contigs	31120762	31120963	+	0.000	0.000	TCONS_00055673
BGpeak81951	Scaffold_9_1_contigs	38291262	38291568	+	0.000	0.000	TCONS_00055897
BGpeak47760	Scaffold_2_1_contigs	964327	964590	+	0.000	0.000	TCONS_00035923
BGpeak82111	Scaffold_9_1_contigs	39733027	39733654	+	0.000	0.000	TCONS_00055927
BGpeak82440	Scaffold_9_1_contigs	41646431	41646936	+	0.000	0.000	TCONS_00055978
BGpeak30178	Scaffold_17_1_contigs	5307352	5307910	+	0.000	0.000	TCONS_00016919
BGpeak30179	Scaffold_17_1_contigs	5308424	5308854	+	0.000	0.000	TCONS_00017974
BGpeak30863	Scaffold_17_1_contigs	12847751	12848469	+	0.000	0.000	TCONS_00018209
BGpeak48565	Scaffold_2_1_contigs	18660547	18660745	+	0.000	0.000	TCONS_00037472
BGpeak31002	Scaffold_17_1_contigs	14289774	14290225	+	0.000	0.000	TCONS_00017200
BGpeak31414	Scaffold_17_1_contigs	17855722	17855904	+	0.000	0.000	TCONS_00018330
BGpeak31589	Scaffold_17_1_contigs	19403887	19404374	+	0.000	0.000	TCONS_00018385
BGpeak31787	Scaffold_17_1_contigs	22171057	22171628	+	0.000	0.000	TCONS_00018452
BGpeak32128	Scaffold_17_1_contigs	26601383	26601918	+	0.000	0.000	TCONS_00017527
BGpeak32291	Scaffold_17_1_contigs	28217574	28217822	+	0.000	0.000	TCONS_00017570
BGpeak32831	Scaffold_17_1_contigs	37204867	37205129	+	0.000	0.000	TCONS_00018827
BGpeak33961	Scaffold_18_1_contigs	11829209	11829457	+	0.000	0.000	TCONS_00019140
BGpeak34437	Scaffold_18_1_contigs	15801283	15801563	+	0.000	0.000	TCONS_00020199
BGpeak34693	Scaffold_18_1_contigs	17828449	17829355	+	0.000	0.000	TCONS_00019288
BGpeak35791	Scaffold_18_1_contigs	31640156	31640392	+	0.000	0.000	TCONS_00020643
BGpeak70423	Scaffold_6_1_contigs	34105724	34105894	+	0.000	0.000	TCONS_00049469
BGpeak36510	Scaffold_18_1_contigs	39431882	39432668	+	0.000	0.000	TCONS_00020836
BGpeak71349	Scaffold_6_1_contigs	43321147	43321312	+	0.000	0.000	TCONS_00049731
BGpeak71391	Scaffold_6_1_contigs	43657260	43657984	+	0.000	0.000	TCONS_00049740
BGpeak37514	Scaffold_19_1_contigs	13496166	13496865	+	0.000	0.000	TCONS_00021131
BGpeak1078	Scaffold_10_1_contigs	13854340	13854761	+	0.000	0.000	TCONS_00001583
