#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_10_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_10_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_10_promoters/0.290576249434711.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_10_promoters/target.clean..pos
BGTCONS_00011796	Scaffold_14_1_contigs	29709318	29709717	-	0.000	0.000	TCONS_00011796
BGTCONS_00011828	Scaffold_14_1_contigs	30331998	30332397	-	0.000	0.000	TCONS_00011828
BGTCONS_00011891	Scaffold_14_1_contigs	31824128	31824527	-	0.000	0.000	TCONS_00011891
BGTCONS_00011922	Scaffold_14_1_contigs	32942513	32942912	-	0.000	0.000	TCONS_00011922
BGTCONS_00029057	Scaffold_21_1_contigs	5565835	5566234	-	0.000	0.000	TCONS_00029057
BGTCONS_00029128	Scaffold_21_1_contigs	8515628	8516027	-	0.000	0.000	TCONS_00029128
BGTCONS_00029136	Scaffold_21_1_contigs	9008665	9009064	-	0.000	0.000	TCONS_00029136
BGTCONS_00029197	Scaffold_21_1_contigs	11114537	11114936	-	0.000	0.000	TCONS_00029197
BGTCONS_00029221	Scaffold_21_1_contigs	12362499	12362898	-	0.000	0.000	TCONS_00029221
BGTCONS_00029226	Scaffold_21_1_contigs	12412566	12412965	-	0.000	0.000	TCONS_00029226
BGTCONS_00029292	Scaffold_21_1_contigs	14949847	14950246	-	0.000	0.000	TCONS_00029292
BGTCONS_00029325	Scaffold_21_1_contigs	16145480	16145879	-	0.000	0.000	TCONS_00028312
BGTCONS_00029337	Scaffold_21_1_contigs	16233552	16233951	-	0.000	0.000	TCONS_00029337
BGTCONS_00029343	Scaffold_21_1_contigs	16556904	16557303	-	0.000	0.000	TCONS_00029343
BGTCONS_00029383	Scaffold_21_1_contigs	18219294	18219693	-	0.000	0.000	TCONS_00029383
BGTCONS_00029473	Scaffold_21_1_contigs	21044175	21044574	-	0.000	0.000	TCONS_00029473
BGTCONS_00029509	Scaffold_21_1_contigs	22940060	22940459	-	0.000	0.000	TCONS_00029509
BGTCONS_00029672	Scaffold_21_1_contigs	28126258	28126657	-	0.000	0.000	TCONS_00029672
BGTCONS_00029760	Scaffold_21_1_contigs	31140517	31140916	-	0.000	0.000	TCONS_00029760
BGTCONS_00029831	Scaffold_21_1_contigs	34770210	34770609	-	0.000	0.000	TCONS_00029831
BGTCONS_00029914	Scaffold_22_1_contigs	2934944	2935343	+	0.000	0.000	TCONS_00029914
BGTCONS_00029935	Scaffold_22_1_contigs	3894793	3895192	+	0.000	0.000	TCONS_00029935
BGTCONS_00012039	Scaffold_14_1_contigs	36547967	36548366	-	0.000	0.000	TCONS_00012039
BGTCONS_00012059	Scaffold_14_1_contigs	37333419	37333818	-	0.000	0.000	TCONS_00010670
BGTCONS_00012121	Scaffold_14_1_contigs	38893866	38894265	-	0.000	0.000	TCONS_00012121
BGTCONS_00012154	Scaffold_14_1_contigs	39626081	39626480	-	0.000	0.000	TCONS_00012154
BGTCONS_00012227	Scaffold_154_1_contigs	45612	46011	-	0.000	0.000	TCONS_00012227
BGTCONS_00012263	Scaffold_15_1_contigs	1112710	1113109	+	0.000	0.000	TCONS_00013404
BGTCONS_00012273	Scaffold_15_1_contigs	1471933	1472332	+	0.000	0.000	TCONS_00012273
BGTCONS_00012374	Scaffold_15_1_contigs	5180508	5180907	+	0.000	0.000	TCONS_00012374
BGTCONS_00012375	Scaffold_15_1_contigs	5198511	5198910	+	0.000	0.000	TCONS_00012375
BGTCONS_00012388	Scaffold_15_1_contigs	5453152	5453551	+	0.000	0.000	TCONS_00013549
BGTCONS_00012407	Scaffold_15_1_contigs	6587704	6588103	+	0.000	0.000	TCONS_00012407
BGTCONS_00012419	Scaffold_15_1_contigs	7080854	7081253	+	0.000	0.000	TCONS_00012419
BGTCONS_00012496	Scaffold_15_1_contigs	10623213	10623612	+	0.000	0.000	TCONS_00012496
BGTCONS_00012517	Scaffold_15_1_contigs	11178432	11178831	+	0.000	0.000	TCONS_00012517
BGTCONS_00012609	Scaffold_15_1_contigs	14189718	14190117	+	0.000	0.000	TCONS_00012609
BGTCONS_00012637	Scaffold_15_1_contigs	15389974	15390373	+	0.000	0.000	TCONS_00012637
BGTCONS_00012750	Scaffold_15_1_contigs	18042047	18042446	+	0.000	0.000	TCONS_00012750
BGTCONS_00012811	Scaffold_15_1_contigs	20100886	20101285	+	0.000	0.000	TCONS_00012811
BGTCONS_00012816	Scaffold_15_1_contigs	20401032	20401431	+	0.000	0.000	TCONS_00012816
BGTCONS_00012834	Scaffold_15_1_contigs	20878484	20878883	+	0.000	0.000	TCONS_00014030
BGTCONS_00012922	Scaffold_15_1_contigs	24292252	24292651	+	0.000	0.000	TCONS_00012922
BGTCONS_00012942	Scaffold_15_1_contigs	24864638	24865037	+	0.000	0.000	TCONS_00012942
BGTCONS_00013062	Scaffold_15_1_contigs	28543869	28544268	+	0.000	0.000	TCONS_00013062
BGTCONS_00013078	Scaffold_15_1_contigs	29049456	29049855	+	0.000	0.000	TCONS_00013078
BGTCONS_00013161	Scaffold_15_1_contigs	32174848	32175247	+	0.000	0.000	TCONS_00013161
BGTCONS_00013230	Scaffold_15_1_contigs	34925422	34925821	+	0.000	0.000	TCONS_00013230
BGTCONS_00013315	Scaffold_15_1_contigs	38117850	38118249	+	0.000	0.000	TCONS_00013315
BGTCONS_00013319	Scaffold_15_1_contigs	38389169	38389568	+	0.000	0.000	TCONS_00013319
BGTCONS_00013322	Scaffold_15_1_contigs	38684488	38684887	+	0.000	0.000	TCONS_00013322
BGTCONS_00013335	Scaffold_15_1_contigs	39051627	39052026	+	0.000	0.000	TCONS_00013335
BGTCONS_00013336	Scaffold_15_1_contigs	39080221	39080620	+	0.000	0.000	TCONS_00013336
BGTCONS_00013344	Scaffold_15_1_contigs	39264676	39265075	+	0.000	0.000	TCONS_00013344
BGTCONS_00013369	Scaffold_15_1_contigs	41429456	41429855	+	0.000	0.000	TCONS_00013369
BGTCONS_00013390	Scaffold_15_1_contigs	838362	838761	-	0.000	0.000	TCONS_00013390
BGTCONS_00013404	Scaffold_15_1_contigs	1112511	1112910	-	0.000	0.000	TCONS_00013404
BGTCONS_00013459	Scaffold_15_1_contigs	2377840	2378239	-	0.000	0.000	TCONS_00013459
BGTCONS_00013549	Scaffold_15_1_contigs	5452966	5453365	-	0.000	0.000	TCONS_00013549
BGTCONS_00013677	Scaffold_15_1_contigs	9749302	9749701	-	0.000	0.000	TCONS_00013677
BGTCONS_00013811	Scaffold_15_1_contigs	13896638	13897037	-	0.000	0.000	TCONS_00013811
BGTCONS_00013812	Scaffold_15_1_contigs	13915693	13916092	-	0.000	0.000	TCONS_00013812
BGTCONS_00013813	Scaffold_15_1_contigs	13924805	13925204	-	0.000	0.000	TCONS_00013813
BGTCONS_00013866	Scaffold_15_1_contigs	14955264	14955663	-	0.000	0.000	TCONS_00013866
BGTCONS_00013878	Scaffold_15_1_contigs	15449737	15450136	-	0.000	0.000	TCONS_00013878
BGTCONS_00013879	Scaffold_15_1_contigs	15479140	15479539	-	0.000	0.000	TCONS_00013879
BGTCONS_00013950	Scaffold_15_1_contigs	18252379	18252778	-	0.000	0.000	TCONS_00013950
BGTCONS_00014023	Scaffold_15_1_contigs	20715983	20716382	-	0.000	0.000	TCONS_00014023
BGTCONS_00014030	Scaffold_15_1_contigs	20878300	20878699	-	0.000	0.000	TCONS_00014030
BGTCONS_00014041	Scaffold_15_1_contigs	21293942	21294341	-	0.000	0.000	TCONS_00014041
BGTCONS_00014055	Scaffold_15_1_contigs	21612698	21613097	-	0.000	0.000	TCONS_00014055
BGTCONS_00014072	Scaffold_15_1_contigs	21913096	21913495	-	0.000	0.000	TCONS_00014072
BGTCONS_00014093	Scaffold_15_1_contigs	22177245	22177644	-	0.000	0.000	TCONS_00014093
BGTCONS_00014099	Scaffold_15_1_contigs	22343591	22343990	-	0.000	0.000	TCONS_00014099
BGTCONS_00014100	Scaffold_15_1_contigs	22354286	22354685	-	0.000	0.000	TCONS_00014100
BGTCONS_00014112	Scaffold_15_1_contigs	22939571	22939970	-	0.000	0.000	TCONS_00014112
BGTCONS_00014126	Scaffold_15_1_contigs	23483324	23483723	-	0.000	0.000	TCONS_00014126
BGTCONS_00014135	Scaffold_15_1_contigs	23696740	23697139	-	0.000	0.000	TCONS_00014135
BGTCONS_00014263	Scaffold_15_1_contigs	28942098	28942497	-	0.000	0.000	TCONS_00014263
BGTCONS_00014293	Scaffold_15_1_contigs	29894717	29895116	-	0.000	0.000	TCONS_00014293
BGTCONS_00014352	Scaffold_15_1_contigs	32198299	32198698	-	0.000	0.000	TCONS_00014352
BGTCONS_00014425	Scaffold_15_1_contigs	34980476	34980875	-	0.000	0.000	TCONS_00014425
BGTCONS_00014426	Scaffold_15_1_contigs	34984786	34985185	-	0.000	0.000	TCONS_00014426
BGTCONS_00014427	Scaffold_15_1_contigs	34990023	34990422	-	0.000	0.000	TCONS_00014427
BGTCONS_00014588	Scaffold_15_1_contigs	40173279	40173678	-	0.000	0.000	TCONS_00014588
BGTCONS_00014589	Scaffold_15_1_contigs	40191376	40191775	-	0.000	0.000	TCONS_00014589
BGTCONS_00014637	Scaffold_16_1_contigs	159751	160150	+	0.000	0.000	TCONS_00014637
BGTCONS_00014650	Scaffold_16_1_contigs	879143	879542	+	0.000	0.000	TCONS_00014650
BGTCONS_00014673	Scaffold_16_1_contigs	1874577	1874976	+	0.000	0.000	TCONS_00014673
BGTCONS_00014704	Scaffold_16_1_contigs	2535112	2535511	+	0.000	0.000	TCONS_00014704
BGTCONS_00014755	Scaffold_16_1_contigs	4297344	4297743	+	0.000	0.000	TCONS_00014755
BGTCONS_00014763	Scaffold_16_1_contigs	4640293	4640692	+	0.000	0.000	TCONS_00014763
BGTCONS_00014773	Scaffold_16_1_contigs	5148840	5149239	+	0.000	0.000	TCONS_00014773
BGTCONS_00014816	Scaffold_16_1_contigs	7262040	7262439	+	0.000	0.000	TCONS_00014816
BGTCONS_00014818	Scaffold_16_1_contigs	7365639	7366038	+	0.000	0.000	TCONS_00014818
BGTCONS_00014840	Scaffold_16_1_contigs	7972003	7972402	+	0.000	0.000	TCONS_00014840
BGTCONS_00014842	Scaffold_16_1_contigs	8014298	8014697	+	0.000	0.000	TCONS_00014842
BGTCONS_00014870	Scaffold_16_1_contigs	9083485	9083884	+	0.000	0.000	TCONS_00014870
BGTCONS_00014937	Scaffold_16_1_contigs	11275479	11275878	+	0.000	0.000	TCONS_00014937
BGTCONS_00015016	Scaffold_16_1_contigs	15856762	15857161	+	0.000	0.000	TCONS_00015016
BGTCONS_00015055	Scaffold_16_1_contigs	17469323	17469722	+	0.000	0.000	TCONS_00015055
BGTCONS_00015057	Scaffold_16_1_contigs	17678188	17678587	+	0.000	0.000	TCONS_00015057
BGTCONS_00015131	Scaffold_16_1_contigs	20873548	20873947	+	0.000	0.000	TCONS_00015131
BGTCONS_00015193	Scaffold_16_1_contigs	21826583	21826982	+	0.000	0.000	TCONS_00015193
BGTCONS_00015238	Scaffold_16_1_contigs	23150720	23151119	+	0.000	0.000	TCONS_00016332
BGTCONS_00015458	Scaffold_16_1_contigs	31464995	31465394	+	0.000	0.000	TCONS_00015458
BGTCONS_00015470	Scaffold_16_1_contigs	31788842	31789241	+	0.000	0.000	TCONS_00015470
BGTCONS_00015489	Scaffold_16_1_contigs	32860510	32860909	+	0.000	0.000	TCONS_00015489
BGTCONS_00015519	Scaffold_16_1_contigs	34454417	34454816	+	0.000	0.000	TCONS_00015519
BGTCONS_00015524	Scaffold_16_1_contigs	35102734	35103133	+	0.000	0.000	TCONS_00015524
BGTCONS_00015539	Scaffold_16_1_contigs	35666567	35666966	+	0.000	0.000	TCONS_00015539
BGTCONS_00015541	Scaffold_16_1_contigs	35765250	35765649	+	0.000	0.000	TCONS_00015541
BGTCONS_00015566	Scaffold_16_1_contigs	36786770	36787169	+	0.000	0.000	TCONS_00015566
BGTCONS_00015569	Scaffold_16_1_contigs	36829513	36829912	+	0.000	0.000	TCONS_00015569
BGTCONS_00015571	Scaffold_16_1_contigs	36895861	36896260	+	0.000	0.000	TCONS_00015571
BGTCONS_00015601	Scaffold_16_1_contigs	38277399	38277798	+	0.000	0.000	TCONS_00015601
BGTCONS_00015667	Scaffold_16_1_contigs	236069	236468	-	0.000	0.000	TCONS_00015667
BGTCONS_00015674	Scaffold_16_1_contigs	535880	536279	-	0.000	0.000	TCONS_00015674
BGTCONS_00050035	Scaffold_7_1_contigs	437491	437890	+	0.000	0.000	TCONS_00050035
BGTCONS_00050036	Scaffold_7_1_contigs	442933	443332	+	0.000	0.000	TCONS_00050036
BGTCONS_00015765	Scaffold_16_1_contigs	3811152	3811551	-	0.000	0.000	TCONS_00015765
BGTCONS_00015780	Scaffold_16_1_contigs	4166189	4166588	-	0.000	0.000	TCONS_00015780
BGTCONS_00050158	Scaffold_7_1_contigs	7145024	7145423	+	0.000	0.000	TCONS_00050158
BGTCONS_00015848	Scaffold_16_1_contigs	6178526	6178925	-	0.000	0.000	TCONS_00015848
BGTCONS_00050222	Scaffold_7_1_contigs	9180729	9181128	+	0.000	0.000	TCONS_00050222
BGTCONS_00015907	Scaffold_16_1_contigs	8280146	8280545	-	0.000	0.000	TCONS_00015907
BGTCONS_00050273	Scaffold_7_1_contigs	10931034	10931433	+	0.000	0.000	TCONS_00050273
BGTCONS_00015965	Scaffold_16_1_contigs	10106127	10106526	-	0.000	0.000	TCONS_00015965
BGTCONS_00050315	Scaffold_7_1_contigs	12027395	12027794	+	0.000	0.000	TCONS_00050315
BGTCONS_00050367	Scaffold_7_1_contigs	14867784	14868183	+	0.000	0.000	TCONS_00050367
BGTCONS_00050393	Scaffold_7_1_contigs	15984277	15984676	+	0.000	0.000	TCONS_00050393
BGTCONS_00050435	Scaffold_7_1_contigs	17759868	17760267	+	0.000	0.000	TCONS_00050435
BGTCONS_00050489	Scaffold_7_1_contigs	18732478	18732877	+	0.000	0.000	TCONS_00051560
BGTCONS_00050592	Scaffold_7_1_contigs	23517567	23517966	+	0.000	0.000	TCONS_00050592
BGTCONS_00050689	Scaffold_7_1_contigs	28072594	28072993	+	0.000	0.000	TCONS_00050689
BGTCONS_00050690	Scaffold_7_1_contigs	28088241	28088640	+	0.000	0.000	TCONS_00050690
BGTCONS_00050691	Scaffold_7_1_contigs	28099903	28100302	+	0.000	0.000	TCONS_00050691
BGTCONS_00050693	Scaffold_7_1_contigs	28137550	28137949	+	0.000	0.000	TCONS_00050693
BGTCONS_00050702	Scaffold_7_1_contigs	28591965	28592364	+	0.000	0.000	TCONS_00050702
BGTCONS_00050703	Scaffold_7_1_contigs	28595533	28595932	+	0.000	0.000	TCONS_00050703
BGTCONS_00050706	Scaffold_7_1_contigs	28880429	28880828	+	0.000	0.000	TCONS_00050706
BGTCONS_00050707	Scaffold_7_1_contigs	28885643	28886042	+	0.000	0.000	TCONS_00050707
BGTCONS_00050708	Scaffold_7_1_contigs	28902485	28902884	+	0.000	0.000	TCONS_00050708
BGTCONS_00050723	Scaffold_7_1_contigs	29761874	29762273	+	0.000	0.000	TCONS_00050723
BGTCONS_00050724	Scaffold_7_1_contigs	29775482	29775881	+	0.000	0.000	TCONS_00050724
BGTCONS_00050725	Scaffold_7_1_contigs	29788494	29788893	+	0.000	0.000	TCONS_00050725
BGTCONS_00050798	Scaffold_7_1_contigs	33433080	33433479	+	0.000	0.000	TCONS_00050798
BGTCONS_00050801	Scaffold_7_1_contigs	33451469	33451868	+	0.000	0.000	TCONS_00050801
BGTCONS_00050806	Scaffold_7_1_contigs	33600334	33600733	+	0.000	0.000	TCONS_00050806
BGTCONS_00050845	Scaffold_7_1_contigs	34872711	34873110	+	0.000	0.000	TCONS_00050845
BGTCONS_00050856	Scaffold_7_1_contigs	35202256	35202655	+	0.000	0.000	TCONS_00050856
BGTCONS_00050897	Scaffold_7_1_contigs	36808109	36808508	+	0.000	0.000	TCONS_00050897
BGTCONS_00050964	Scaffold_7_1_contigs	39677441	39677840	+	0.000	0.000	TCONS_00050964
BGTCONS_00016044	Scaffold_16_1_contigs	12984632	12985031	-	0.000	0.000	TCONS_00016044
